Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Criminal damage and arson,Shoplifting,Other theft,Drugs,Public disorder and weapons,Other crime
2012-05,Warwickshire Police,rte,6,0,7,5,25,5,0,5,0,1,1
2012-05,Warwickshire Police,rrn,7,1,5,5,22,9,0,16,0,0,4
2012-05,Warwickshire Police,nww,7,1,11,7,48,13,0,19,1,1,0
2012-05,Warwickshire Police,rtc,2,1,1,14,32,6,9,20,6,7,2
2012-05,Warwickshire Police,nws,13,0,28,7,41,9,1,18,3,1,6
2012-05,Warwickshire Police,lsn,29,1,26,14,79,20,0,20,0,1,6
2012-05,Warwickshire Police,ken,3,0,4,8,30,7,4,15,1,1,1
2012-05,Warwickshire Police,rtn,13,0,4,20,95,29,5,22,3,3,4
2012-05,Warwickshire Police,rrc,6,0,8,4,42,6,0,9,1,0,0
2012-05,Warwickshire Police,an,12,0,8,15,42,10,2,15,1,0,4
2012-05,Warwickshire Police,nwe,14,0,13,20,76,24,8,22,2,2,2
2012-05,Warwickshire Police,rtw,23,0,9,18,85,21,5,27,1,2,6
2012-05,Warwickshire Police,lstc,6,0,2,21,64,8,40,30,9,6,5
2012-05,Warwickshire Police,lss,18,2,7,23,105,14,11,27,0,9,2
2012-05,Warwickshire Police,btc,0,0,0,3,23,1,4,10,0,0,3
2012-05,Warwickshire Police,ship,4,0,5,7,11,10,2,9,0,0,3
2012-05,Warwickshire Police,rrs,5,0,11,1,15,5,0,5,1,0,0
2012-05,Warwickshire Police,whit,1,0,3,8,21,1,2,3,0,1,1
2012-05,Warwickshire Police,wre,18,0,10,0,20,5,0,10,0,0,3
2012-05,Warwickshire Police,wrc,31,1,36,32,117,25,21,27,1,7,13
2012-05,Warwickshire Police,nn,21,0,10,11,71,10,2,26,3,0,4
2012-05,Warwickshire Police,nc,11,1,7,12,69,7,5,12,1,1,5
2012-05,Warwickshire Police,ne,8,0,11,4,49,9,1,28,0,1,3
2012-05,Warwickshire Police,wrw,22,0,5,1,21,3,1,14,0,0,3
2012-05,Warwickshire Police,ns,29,2,14,25,121,17,3,55,5,4,0
2012-05,Warwickshire Police,nw,8,3,8,18,72,14,2,20,1,0,1
2012-05,Warwickshire Police,be,17,0,8,14,62,14,3,22,3,6,6
2012-05,Warwickshire Police,bw,14,0,8,13,44,17,4,18,0,1,2
2012-05,Warwickshire Police,ntc,2,0,3,26,49,10,22,10,5,6,3
2012-05,Warwickshire Police,well,11,0,3,11,23,4,1,12,0,0,3
2012-05,Warwickshire Police,as,5,0,9,8,49,8,7,11,3,0,2
2012-05,Warwickshire Police,st,19,1,11,21,121,20,22,27,2,5,5
2012-05,Warwickshire Police,nwn,9,0,10,8,48,11,0,14,0,0,2
2012-05,Warwickshire Police,sou,15,0,9,9,50,6,4,23,0,2,7
