Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Criminal damage and arson,Shoplifting,Other theft,Drugs,Public disorder and weapons,Other crime
2012-12,West Midlands Police,WSEA,7,2,10,10,35,18,10,9,2,2,0
2012-12,West Midlands Police,WSEC,16,1,4,9,17,9,6,6,0,0,0
2012-12,West Midlands Police,WSEB,13,1,11,15,25,20,3,11,3,1,11
2012-12,West Midlands Police,WSEE,9,5,2,2,3,1,0,3,0,0,0
2012-12,West Midlands Police,WSED,13,1,11,8,22,13,10,8,4,1,3
2012-12,West Midlands Police,WSEG,5,2,11,17,31,9,0,3,3,1,4
2012-12,West Midlands Police,WSEF,13,0,4,13,14,13,2,3,4,4,5
2012-12,West Midlands Police,CVCF,9,2,4,19,32,7,0,6,0,1,3
2012-12,West Midlands Police,WSEH,28,5,20,43,37,22,74,18,13,5,15
2012-12,West Midlands Police,CVCD,15,6,14,14,23,6,7,8,4,1,14
2012-12,West Midlands Police,CVCE,16,1,7,4,7,9,2,4,5,1,0
2012-12,West Midlands Police,CVCB,16,2,7,13,11,12,5,6,1,0,3
2012-12,West Midlands Police,CVCC,19,1,13,22,26,15,2,5,4,3,0
2012-12,West Midlands Police,CVCA,8,0,25,9,11,6,1,4,0,1,1
2012-12,West Midlands Police,BWDA,16,9,33,44,96,30,8,11,9,4,9
2012-12,West Midlands Police,BEBD,17,6,14,27,61,10,0,12,14,6,3
2012-12,West Midlands Police,BWDC,15,3,18,8,40,10,0,8,5,2,6
2012-12,West Midlands Police,BWDB,3,9,26,39,59,9,2,39,8,10,3
2012-12,West Midlands Police,BEBA,7,11,22,37,52,13,3,15,4,6,9
2012-12,West Midlands Police,BWDD,17,11,23,14,61,9,12,13,3,3,9
2012-12,West Midlands Police,BEBC,14,7,13,26,65,31,7,6,8,8,5
2012-12,West Midlands Police,BEBB,26,5,8,28,68,16,5,10,9,5,9
2012-12,West Midlands Police,SWBK,6,1,6,7,8,7,1,1,0,2,0
2012-12,West Midlands Police,WVFJ,4,0,2,2,6,8,5,4,2,0,1
2012-12,West Midlands Police,DYSA,0,0,4,6,11,7,1,1,1,0,3
2012-12,West Midlands Police,DYSB,5,0,4,3,24,5,0,10,2,2,4
2012-12,West Midlands Police,DYSC,1,0,3,8,30,6,0,2,0,0,1
2012-12,West Midlands Police,DYSD,9,1,8,9,19,2,2,4,1,0,0
2012-12,West Midlands Police,DYSE,5,2,0,2,16,9,13,6,1,3,2
2012-12,West Midlands Police,DYSF,6,3,2,3,12,1,0,4,0,0,0
2012-12,West Midlands Police,DYSG,8,2,13,9,26,12,2,7,3,3,2
2012-12,West Midlands Police,DYSH,0,0,3,2,5,6,2,0,0,0,1
2012-12,West Midlands Police,DYSJ,2,1,7,5,13,4,0,2,0,0,4
2012-12,West Midlands Police,SHAE,11,3,15,17,47,16,6,10,2,7,2
2012-12,West Midlands Police,DYSL,5,0,7,24,33,11,7,7,4,1,3
2012-12,West Midlands Police,BECB,20,1,12,20,49,12,8,8,0,4,4
2012-12,West Midlands Police,BECC,21,8,33,27,81,18,19,14,8,7,4
2012-12,West Midlands Police,BECA,18,9,18,29,62,17,7,22,9,2,6
2012-12,West Midlands Police,BECD,7,3,25,27,57,34,11,6,8,4,2
2012-12,West Midlands Police,BWEB,10,9,14,28,104,16,1,19,7,3,11
2012-12,West Midlands Police,BWEC,20,13,16,39,102,26,5,16,7,5,20
2012-12,West Midlands Police,BWEA,7,3,20,13,26,4,1,22,4,2,3
2012-12,West Midlands Police,WSCG,20,1,18,11,27,17,5,5,2,0,1
2012-12,West Midlands Police,WSCL,23,1,22,12,31,30,10,15,6,2,3
2012-12,West Midlands Police,WSCK,9,1,12,5,8,4,7,7,1,1,3
2012-12,West Midlands Police,WSCJ,26,0,8,6,16,4,7,5,1,2,3
2012-12,West Midlands Police,WSCH,8,3,31,15,24,15,1,2,2,3,3
2012-12,West Midlands Police,DYNJ,2,0,6,1,20,11,1,8,1,1,0
2012-12,West Midlands Police,BSBC,11,7,15,33,47,28,20,16,5,4,9
