Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Criminal damage and arson,Shoplifting,Other theft,Drugs,Public disorder and weapons,Other crime
2012-11,Essex Police,133,18,0,11,15,29,13,1,10,1,11,5
2012-11,Essex Police,132,11,0,17,10,25,3,1,18,0,1,10
2012-11,Essex Police,131,13,2,11,11,29,1,3,14,0,0,4
2012-11,Essex Police,130,18,0,29,14,41,14,13,15,1,3,4
2012-11,Essex Police,137,15,4,19,22,52,29,12,19,5,2,6
2012-11,Essex Police,136,28,11,11,54,92,20,40,41,3,11,9
2012-11,Essex Police,135,10,0,12,7,19,24,2,8,2,1,6
2012-11,Essex Police,134,13,0,14,1,17,2,0,5,0,0,0
2012-11,Essex Police,139,8,2,8,9,27,6,2,4,2,0,1
2012-11,Essex Police,138,9,2,9,16,61,15,10,11,2,3,4
2012-11,Essex Police,24,9,0,8,10,34,11,1,2,0,2,2
2012-11,Essex Police,25,3,0,3,6,10,3,0,9,3,4,5
2012-11,Essex Police,26,13,0,7,11,31,4,7,14,3,1,4
2012-11,Essex Police,27,5,0,10,2,14,3,0,2,1,1,0
2012-11,Essex Police,20,1,0,1,2,6,1,4,4,0,0,3
2012-11,Essex Police,21,19,1,8,8,30,15,6,8,3,0,4
2012-11,Essex Police,22,19,1,9,16,34,9,12,7,6,4,0
2012-11,Essex Police,23,25,0,9,9,19,13,0,9,2,1,2
2012-11,Essex Police,28,4,0,5,2,4,7,0,6,1,0,0
2012-11,Essex Police,29,4,0,4,5,16,3,0,4,2,1,2
2012-11,Essex Police,4,1,0,4,6,14,1,0,1,1,0,0
2012-11,Essex Police,8,16,0,0,0,7,1,2,3,0,0,0
2012-11,Essex Police,120,7,0,3,5,10,4,1,6,2,0,2
2012-11,Essex Police,121,7,0,16,4,37,13,3,8,1,1,1
2012-11,Essex Police,122,8,1,4,3,10,1,0,5,0,2,2
2012-11,Essex Police,123,17,3,17,16,36,12,18,16,2,1,3
2012-11,Essex Police,124,32,2,23,10,52,13,7,18,1,2,8
2012-11,Essex Police,125,29,0,15,7,26,6,2,10,4,4,7
2012-11,Essex Police,126,22,3,17,10,36,10,1,21,2,2,7
2012-11,Essex Police,127,19,2,14,24,38,12,4,16,0,4,1
2012-11,Essex Police,128,8,0,8,2,19,10,0,4,1,1,2
2012-11,Essex Police,129,6,0,43,15,45,5,6,22,1,2,7
2012-11,Essex Police,59,1,0,0,4,7,3,4,1,0,0,0
2012-11,Essex Police,58,11,2,19,26,44,18,10,14,3,2,6
2012-11,Essex Police,55,7,0,1,3,3,3,0,8,1,0,1
2012-11,Essex Police,54,1,0,0,0,2,3,0,2,0,0,0
2012-11,Essex Police,57,7,4,16,50,96,22,33,19,11,14,9
2012-11,Essex Police,56,18,2,13,25,59,16,1,18,4,8,3
2012-11,Essex Police,51,24,2,6,30,66,17,10,26,4,2,5
2012-11,Essex Police,50,6,0,1,5,9,5,1,9,2,0,0
2012-11,Essex Police,53,11,0,0,4,8,3,0,2,0,0,0
2012-11,Essex Police,52,1,0,3,1,1,0,0,2,0,0,0
2012-11,Essex Police,115,12,0,2,15,17,4,0,6,0,3,2
2012-11,Essex Police,114,18,1,15,25,49,11,20,25,2,6,4
