Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Criminal damage and arson,Shoplifting,Other theft,Drugs,Public disorder and weapons,Other crime
2012-01,Lincolnshire Police,NC37,3,0,8,15,48,6,4,12,0,3,2
2012-01,Lincolnshire Police,NC30,15,3,8,11,41,25,7,19,0,3,5
2012-01,Lincolnshire Police,NC31,9,1,8,15,50,17,16,16,3,2,4
2012-01,Lincolnshire Police,NC55,8,1,7,13,52,23,12,17,5,5,2
2012-01,Lincolnshire Police,NC32,10,0,1,11,63,15,22,18,12,4,5
2012-01,Lincolnshire Police,NC58,4,0,1,2,25,6,0,13,1,2,17
2012-01,Lincolnshire Police,NC56,0,0,0,7,37,5,1,7,0,1,3
2012-01,Lincolnshire Police,NC57,3,0,3,4,24,9,1,9,1,0,1
2012-01,Lincolnshire Police,NC54,7,0,4,4,30,3,0,7,0,1,0
2012-01,Lincolnshire Police,NC33,6,1,6,4,24,10,1,14,1,1,2
2012-01,Lincolnshire Police,NC52,1,0,0,2,11,8,0,9,3,0,2
2012-01,Lincolnshire Police,NC53,7,0,3,11,41,16,6,27,4,2,4
2012-01,Lincolnshire Police,NC50,24,1,5,40,121,36,10,18,12,12,10
2012-01,Lincolnshire Police,NC51,3,0,0,7,14,7,0,9,0,1,1
2012-01,Lincolnshire Police,NC18,1,0,1,0,8,5,1,3,1,0,0
2012-01,Lincolnshire Police,NC19,4,1,2,5,23,7,7,9,1,1,2
2012-01,Lincolnshire Police,NC38,8,0,0,8,22,4,2,5,0,2,4
2012-01,Lincolnshire Police,NC39,6,0,4,6,25,2,0,8,1,2,2
2012-01,Lincolnshire Police,NC12,30,0,17,19,104,38,22,36,6,9,10
2012-01,Lincolnshire Police,NC13,9,0,6,10,46,12,11,13,1,1,7
2012-01,Lincolnshire Police,NC10,4,3,4,16,50,30,10,16,1,3,7
2012-01,Lincolnshire Police,NC11,2,0,6,10,35,10,6,7,0,2,4
2012-01,Lincolnshire Police,NC16,16,0,4,5,31,6,6,9,1,4,2
2012-01,Lincolnshire Police,NC17,4,0,6,7,51,13,2,5,1,4,2
2012-01,Lincolnshire Police,NC14,19,4,3,45,98,18,69,48,2,25,12
2012-01,Lincolnshire Police,NC15,15,1,3,13,37,14,0,10,1,1,1
2012-01,Lincolnshire Police,NC47,12,0,6,3,27,3,4,7,0,0,2
2012-01,Lincolnshire Police,NC45,4,0,3,12,44,6,6,12,2,7,0
2012-01,Lincolnshire Police,NC05,2,0,2,2,8,4,0,14,0,0,1
2012-01,Lincolnshire Police,NC04,18,0,5,10,35,17,5,11,1,3,1
2012-01,Lincolnshire Police,NC07,11,0,3,4,19,1,0,5,3,1,0
2012-01,Lincolnshire Police,NC06,8,0,0,2,27,4,0,12,1,0,1
2012-01,Lincolnshire Police,NC01,5,0,1,2,20,8,0,6,0,1,2
2012-01,Lincolnshire Police,NC03,10,0,3,12,48,16,10,16,7,3,2
2012-01,Lincolnshire Police,NC02,5,0,3,4,24,7,0,1,2,0,0
2012-01,Lincolnshire Police,NC41,2,0,9,2,10,1,0,4,1,1,2
2012-01,Lincolnshire Police,NC40,8,0,17,9,33,11,0,8,1,2,16
2012-01,Lincolnshire Police,NC43,8,0,10,16,52,22,1,11,2,1,1
2012-01,Lincolnshire Police,NC42,13,0,29,18,41,14,1,21,7,4,6
2012-01,Lincolnshire Police,NC09,8,0,2,9,15,2,1,10,2,0,1
2012-01,Lincolnshire Police,NC08,2,0,0,6,27,6,0,7,0,0,0
2012-01,Lincolnshire Police,NC44,7,0,3,23,48,9,19,14,8,11,5
2012-01,Lincolnshire Police,NC46,1,0,2,0,10,2,1,2,0,0,0
2012-01,Lincolnshire Police,NC49,3,0,3,2,22,5,0,8,0,2,0
2012-01,Lincolnshire Police,NC29,2,1,3,4,26,10,2,5,0,2,2
2012-01,Lincolnshire Police,NC28,11,0,2,16,42,14,3,13,2,0,2
2012-01,Lincolnshire Police,NC27,12,1,5,15,58,9,17,8,4,4,4
2012-01,Lincolnshire Police,NC26,19,1,10,20,71,21,4,14,1,3,2
2012-01,Lincolnshire Police,NC25,12,0,2,4,20,6,0,5,2,1,0
2012-01,Lincolnshire Police,NC24,8,0,13,8,28,4,2,16,3,1,2
2012-01,Lincolnshire Police,NC23,4,0,5,2,13,3,0,6,0,0,2
2012-01,Lincolnshire Police,NC22,10,0,8,10,49,14,5,13,1,1,2
2012-01,Lincolnshire Police,NC21,8,0,7,12,25,8,3,8,3,1,5
2012-01,Lincolnshire Police,NC20,2,0,1,3,23,2,0,4,0,1,1
2012-01,Lincolnshire Police,NC34,6,0,11,6,26,5,9,14,2,0,2
2012-01,Lincolnshire Police,NC48,8,1,10,18,45,14,7,11,2,3,3
2012-01,Lincolnshire Police,NC35,5,0,3,5,31,6,0,4,0,0,1
2012-01,Lincolnshire Police,NC36,6,0,4,6,11,1,0,6,1,5,0
