Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Criminal damage and arson,Shoplifting,Other theft,Drugs,Public disorder and weapons,Other crime
2012-12,Suffolk Constabulary,K34,5,1,1,7,42,8,1,3,1,3,2
2012-12,Suffolk Constabulary,K11,29,4,13,48,173,52,34,38,22,14,15
2012-12,Suffolk Constabulary,K31,14,0,18,24,67,42,4,18,8,3,6
2012-12,Suffolk Constabulary,K33,13,0,4,11,35,3,0,11,1,2,1
2012-12,Suffolk Constabulary,K32,9,0,3,6,21,6,1,9,3,1,1
2012-12,Suffolk Constabulary,H21,14,0,16,14,30,5,0,8,1,2,2
2012-12,Suffolk Constabulary,H23,4,0,3,26,60,18,34,26,11,8,11
2012-12,Suffolk Constabulary,H22,8,1,6,16,53,8,3,13,3,5,0
2012-12,Suffolk Constabulary,H32,16,1,14,33,91,39,9,6,4,8,4
2012-12,Suffolk Constabulary,H31,5,0,2,8,18,4,0,5,0,0,2
2012-12,Suffolk Constabulary,H51,16,0,4,3,35,13,1,8,2,2,3
2012-12,Suffolk Constabulary,H52,14,0,9,46,54,20,12,13,6,10,4
2012-12,Suffolk Constabulary,H53,18,0,21,16,76,23,7,18,5,3,5
2012-12,Suffolk Constabulary,J12,26,5,11,44,137,37,21,35,14,10,8
2012-12,Suffolk Constabulary,J31,17,1,7,15,46,15,1,9,4,2,1
2012-12,Suffolk Constabulary,H13,16,0,8,34,65,18,17,22,14,8,15
2012-12,Suffolk Constabulary,J32,16,0,13,22,73,14,11,15,5,4,2
2012-12,Suffolk Constabulary,H11,12,0,26,6,47,13,2,17,11,2,2
2012-12,Suffolk Constabulary,H12,4,0,8,9,44,11,9,12,3,1,5
2012-12,Suffolk Constabulary,K21,52,1,5,42,90,31,16,20,10,10,10
2012-12,Suffolk Constabulary,K41,18,0,9,16,38,15,2,14,3,1,2
2012-12,Suffolk Constabulary,K42,5,0,6,11,28,11,5,16,1,3,3
2012-12,Suffolk Constabulary,K43,7,0,6,35,67,32,13,25,5,5,6
2012-12,Suffolk Constabulary,J21,15,4,14,79,148,63,85,61,15,30,25
2012-12,Suffolk Constabulary,H44,20,0,24,11,55,13,3,11,5,4,1
2012-12,Suffolk Constabulary,H43,6,1,8,11,79,24,8,13,1,4,2
2012-12,Suffolk Constabulary,H42,12,0,7,2,5,3,0,7,1,1,0
2012-12,Suffolk Constabulary,H41,10,0,5,6,19,5,1,6,3,0,1
2012-12,Suffolk Constabulary,J11,20,1,15,23,73,18,15,13,1,5,11
