Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Criminal damage and arson,Shoplifting,Other theft,Drugs,Public disorder and weapons,Other crime
2012-04,North Wales Police,GSW08,1,0,0,0,0,0,0,0,0,0,0
2012-04,North Wales Police,GSW09,1,0,0,0,0,1,0,0,0,0,0
2012-04,North Wales Police,FSW14,0,0,1,0,0,2,0,0,0,0,0
2012-04,North Wales Police,YMW19,0,0,0,3,3,0,0,0,0,0,0
2012-04,North Wales Police,YMW18,0,0,1,3,3,1,0,2,0,1,0
2012-04,North Wales Police,YMW17,1,0,0,1,1,1,0,1,0,0,0
2012-04,North Wales Police,GSW01,1,0,0,2,9,0,0,0,0,0,0
2012-04,North Wales Police,GSW02,0,0,0,0,3,0,0,1,0,0,1
2012-04,North Wales Police,FSW15,1,0,0,2,5,1,0,2,0,1,1
2012-04,North Wales Police,GSW04,0,0,1,0,2,2,0,0,0,1,0
2012-04,North Wales Police,GSW05,0,0,0,0,1,1,0,1,0,0,0
2012-04,North Wales Police,GSW06,0,0,1,2,4,1,0,0,0,0,1
2012-04,North Wales Police,GSW07,1,0,0,1,1,0,0,0,0,0,0
2012-04,North Wales Police,CRW18,1,0,0,1,4,0,0,1,0,0,0
2012-04,North Wales Police,CRW19,0,0,0,1,2,0,0,1,0,0,1
2012-04,North Wales Police,CRW14,5,0,4,3,22,7,1,2,1,3,2
2012-04,North Wales Police,CRW15,0,0,0,0,0,0,0,0,1,0,1
2012-04,North Wales Police,CRW16,1,0,1,3,8,1,0,3,0,1,0
2012-04,North Wales Police,CRW17,0,0,0,0,1,0,0,0,0,0,0
2012-04,North Wales Police,CRW10,0,0,0,1,0,0,0,0,0,0,0
2012-04,North Wales Police,CRW11,1,0,1,9,10,3,2,2,0,3,0
2012-04,North Wales Police,CRW12,1,0,0,0,0,0,0,0,0,0,0
2012-04,North Wales Police,CRW13,0,0,3,0,3,2,0,1,0,1,0
2012-04,North Wales Police,YMW31,0,0,0,1,1,0,0,0,0,0,0
2012-04,North Wales Police,YMW16,0,0,0,5,5,1,0,3,0,0,0
2012-04,North Wales Police,YMW14,1,0,0,0,1,0,0,1,0,0,0
2012-04,North Wales Police,YMW15,0,0,0,5,5,1,0,1,1,0,0
2012-04,North Wales Police,YMW08,0,0,0,0,1,0,0,1,0,0,0
2012-04,North Wales Police,WXW05,0,0,0,4,10,2,0,0,1,3,1
2012-04,North Wales Police,GSW03,0,0,1,0,2,0,0,0,0,0,0
2012-04,North Wales Police,WCW06,1,0,0,9,18,15,5,7,0,1,1
2012-04,North Wales Police,YMW01,1,0,0,0,2,0,0,0,0,0,0
2012-04,North Wales Police,YMW02,1,0,1,3,7,0,0,1,2,0,0
2012-04,North Wales Police,YMW03,0,0,0,3,11,9,4,5,0,3,0
2012-04,North Wales Police,YMW04,0,0,1,4,3,4,0,1,0,0,0
2012-04,North Wales Police,YMW05,1,0,0,4,35,3,0,2,2,0,2
2012-04,North Wales Police,YMW06,0,0,0,3,9,1,2,0,1,1,1
2012-04,North Wales Police,YMW07,0,0,0,2,8,0,8,0,0,2,2
2012-04,North Wales Police,GNW25,0,0,0,3,1,0,0,4,0,0,0
2012-04,North Wales Police,GNW24,0,0,0,1,2,3,0,1,0,0,0
2012-04,North Wales Police,GNW27,2,0,0,3,4,4,0,1,0,0,0
2012-04,North Wales Police,GNW26,0,0,0,2,3,4,1,1,0,0,0
2012-04,North Wales Police,GNW21,2,0,1,8,9,7,0,0,2,2,0
2012-04,North Wales Police,GNW20,1,0,1,3,9,9,0,2,1,2,3
2012-04,North Wales Police,GNW23,0,0,0,2,1,0,0,2,0,0,0
2012-04,North Wales Police,GNW22,0,0,4,11,33,5,3,2,2,2,1
2012-04,North Wales Police,YMW10,2,0,0,3,4,0,0,1,0,1,0
2012-04,North Wales Police,GNW29,0,0,0,1,1,1,0,0,1,0,0
2012-04,North Wales Police,GNW28,0,0,0,0,3,0,0,0,0,1,0
2012-04,North Wales Police,GNW14,0,0,0,2,3,0,0,1,0,1,0
2012-04,North Wales Police,WCW22,0,0,0,2,3,1,0,1,0,1,0
2012-04,North Wales Police,WXW04,2,0,0,1,3,2,7,0,1,0,0
2012-04,North Wales Police,WXW07,0,0,0,9,24,9,3,3,3,2,0
2012-04,North Wales Police,WXW06,1,0,0,5,15,6,7,2,2,0,1
2012-04,North Wales Police,WXW01,5,0,0,1,8,4,1,2,0,1,2
2012-04,North Wales Police,WXW03,2,1,3,22,25,8,0,8,6,6,1
2012-04,North Wales Police,WXW02,5,0,4,15,29,9,20,9,2,8,6
2012-04,North Wales Police,WXW09,0,0,0,8,11,5,0,0,0,0,0
2012-04,North Wales Police,WXW08,2,0,1,17,30,3,17,9,1,6,5
2012-04,North Wales Police,YMW33,0,0,0,1,0,0,0,0,0,0,0
2012-04,North Wales Police,YMW24,0,0,0,0,1,1,0,0,0,1,1
2012-04,North Wales Police,GNW18,2,0,0,0,4,0,0,0,0,0,0
2012-04,North Wales Police,GNW15,0,0,0,3,1,0,0,1,0,0,0
2012-04,North Wales Police,WRW20,3,0,1,5,5,5,5,0,0,1,0
2012-04,North Wales Police,GNW19,2,0,0,2,15,3,0,6,0,0,2
2012-04,North Wales Police,YMW22,0,0,1,2,0,1,0,2,0,0,0
2012-04,North Wales Police,FSW07,1,0,0,1,3,0,0,0,0,0,1
2012-04,North Wales Police,YMW23,0,0,0,0,2,2,0,3,0,0,0
2012-04,North Wales Police,FSW06,0,0,1,1,3,0,0,1,0,0,0
2012-04,North Wales Police,YMW32,0,0,0,0,1,1,1,0,0,0,0
2012-04,North Wales Police,YMW36,0,0,1,1,3,1,0,0,2,0,0
2012-04,North Wales Police,FNW06,1,0,0,3,8,0,1,1,0,0,0
2012-04,North Wales Police,GNW30,0,0,1,1,4,1,0,1,0,1,0
2012-04,North Wales Police,FSW08,0,0,0,0,11,3,1,1,1,0,2
2012-04,North Wales Police,WCW20,3,0,1,5,23,9,2,5,3,0,1
2012-04,North Wales Police,GNW16,1,0,0,0,1,2,0,1,0,0,0
2012-04,North Wales Police,WXW16,0,0,0,0,0,1,0,0,0,0,0
2012-04,North Wales Police,WXW17,0,0,0,3,0,2,0,4,0,0,0
2012-04,North Wales Police,WXW14,4,0,1,3,4,1,0,1,0,0,1
2012-04,North Wales Police,GNW17,0,0,0,0,0,0,0,0,0,0,0
2012-04,North Wales Police,WXW12,0,0,0,2,19,4,9,2,1,0,1
2012-04,North Wales Police,WXW13,5,1,2,10,23,4,16,5,2,6,3
2012-04,North Wales Police,WCW19,1,0,2,2,15,5,0,3,2,0,1
2012-04,North Wales Police,WXW11,2,0,4,0,3,0,5,1,0,0,1
2012-04,North Wales Police,GNW10,2,0,3,12,29,3,13,5,0,9,0
2012-04,North Wales Police,YMW35,1,0,2,2,2,0,0,0,0,1,1
2012-04,North Wales Police,YMW25,0,0,0,1,3,2,0,0,0,0,0
2012-04,North Wales Police,WXW18,1,0,0,1,1,0,0,0,0,0,1
2012-04,North Wales Police,GNW11,0,0,1,6,17,6,0,1,0,0,1
2012-04,North Wales Police,WCW01,0,0,0,6,3,1,0,1,0,0,0
2012-04,North Wales Police,WCW21,0,0,0,4,11,2,0,2,0,0,1
2012-04,North Wales Police,GNW13,0,0,0,1,6,3,1,1,0,0,0
2012-04,North Wales Police,WCW02,0,0,0,0,4,1,0,1,0,0,0
2012-04,North Wales Police,YMW13,0,0,1,0,2,0,0,0,0,1,0
2012-04,North Wales Police,WCW03,3,0,0,2,15,13,1,1,0,0,1
2012-04,North Wales Police,WCW18,4,0,2,7,34,4,5,10,7,4,0
2012-04,North Wales Police,YMW34,0,0,3,1,3,1,0,1,0,0,0
