Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Criminal damage and arson,Shoplifting,Other theft,Drugs,Public disorder and weapons,Other crime
2012-01,Metropolitan Police,00ASHD,20,8,21,23,50,11,4,14,7,4,4
2012-01,Metropolitan Police,00ASHE,22,9,20,34,68,14,3,6,8,4,1
2012-01,Metropolitan Police,00ASHB,22,2,10,23,45,16,0,7,2,3,2
2012-01,Metropolitan Police,00ASHC,13,0,10,7,25,9,12,5,0,3,5
2012-01,Metropolitan Police,00ASHA,37,7,11,31,67,9,9,17,7,6,7
2012-01,Metropolitan Police,00BBGW,19,2,17,16,30,4,0,9,5,3,4
2012-01,Metropolitan Police,00BFGS,4,2,7,13,14,6,1,12,0,2,1
2012-01,Metropolitan Police,00BDGD,16,3,10,11,27,4,0,6,2,2,2
2012-01,Metropolitan Police,00ALHA,10,2,14,21,31,11,0,8,3,4,3
2012-01,Metropolitan Police,00ALHC,17,4,18,19,56,11,3,13,22,9,18
2012-01,Metropolitan Police,00ALHB,11,5,18,33,54,18,17,65,9,11,28
2012-01,Metropolitan Police,00ALHE,18,5,15,28,49,22,4,15,18,5,12
2012-01,Metropolitan Police,00ALHD,30,2,18,35,61,19,2,10,11,5,3
2012-01,Metropolitan Police,00ALHG,13,2,4,29,43,11,2,9,5,2,9
2012-01,Metropolitan Police,00ALHF,9,2,5,40,72,14,31,20,31,8,11
2012-01,Metropolitan Police,00BFGP,7,0,4,7,12,4,0,4,0,1,1
2012-01,Metropolitan Police,00BFGW,9,0,7,6,19,5,1,7,0,0,3
2012-01,Metropolitan Police,00BFGU,7,1,5,7,27,11,1,11,4,1,4
2012-01,Metropolitan Police,00BBGU,11,17,8,32,130,16,22,96,21,34,19
2012-01,Metropolitan Police,00BFGT,13,2,7,10,31,10,1,9,3,3,1
2012-01,Metropolitan Police,00BGFY,9,4,9,24,58,10,3,23,9,3,8
2012-01,Metropolitan Police,00BGFX,17,7,22,31,120,21,8,33,29,7,11
2012-01,Metropolitan Police,00BGFZ,11,7,15,17,53,11,3,16,2,3,5
2012-01,Metropolitan Police,00BHFZ,15,4,14,12,47,6,1,7,4,3,7
2012-01,Metropolitan Police,00BHFX,13,8,14,10,37,7,0,10,5,5,5
2012-01,Metropolitan Police,00BHFY,8,5,12,14,27,9,0,12,1,5,9
2012-01,Metropolitan Police,00BGFW,8,6,13,22,62,8,2,31,11,5,11
2012-01,Metropolitan Police,00BFGF,2,0,7,4,15,2,2,9,3,4,3
2012-01,Metropolitan Police,00BBGG,12,8,9,19,96,13,21,63,6,2,8
2012-01,Metropolitan Police,00BBGF,22,13,21,19,42,8,1,15,4,0,26
2012-01,Metropolitan Police,00BBGE,13,12,23,17,37,6,2,16,4,1,7
2012-01,Metropolitan Police,00BBGD,16,21,16,20,72,12,1,26,10,8,6
2012-01,Metropolitan Police,00BBGC,10,15,15,28,27,13,2,19,1,4,6
2012-01,Metropolitan Police,00BBGB,31,5,31,19,68,17,27,19,5,2,6
2012-01,Metropolitan Police,00BBGN,13,10,10,27,51,5,2,31,7,2,5
2012-01,Metropolitan Police,00BBGM,5,9,6,14,46,5,1,25,3,2,4
2012-01,Metropolitan Police,00BBGL,12,14,13,30,79,16,6,22,16,2,3
2012-01,Metropolitan Police,00BBGK,9,11,26,17,54,9,1,10,5,2,10
2012-01,Metropolitan Police,00BBGJ,23,3,20,20,32,6,2,11,6,1,3
2012-01,Metropolitan Police,00BBGH,5,8,13,11,27,3,0,26,4,2,9
2012-01,Metropolitan Police,00AKHF,25,1,12,22,43,4,0,8,4,1,7
2012-01,Metropolitan Police,00AKHG,18,6,28,24,74,14,4,17,13,5,12
2012-01,Metropolitan Police,00AKHD,26,2,9,12,37,8,1,4,5,1,4
2012-01,Metropolitan Police,00AKHE,8,2,11,11,37,9,2,20,4,0,3
2012-01,Metropolitan Police,00AKHB,11,3,17,18,59,6,6,11,1,4,6
2012-01,Metropolitan Police,00AKHC,14,0,8,12,36,4,2,4,5,1,8
2012-01,Metropolitan Police,00BBGQ,10,8,12,21,53,9,0,20,9,1,3
2012-01,Metropolitan Police,00AKHA,15,6,12,18,56,16,5,10,4,6,10
2012-01,Metropolitan Police,00AKHH,13,3,12,7,24,8,3,5,1,2,3
2012-01,Metropolitan Police,00BBGX,7,6,6,21,38,3,0,15,4,1,3
2012-01,Metropolitan Police,00AFGZ,17,0,16,16,36,11,1,8,5,1,4
2012-01,Metropolitan Police,00AFGX,26,6,22,28,67,12,6,25,10,8,8
2012-01,Metropolitan Police,00AFGY,14,0,8,7,20,8,2,7,1,1,2
2012-01,Metropolitan Police,00AFGW,12,3,13,23,63,9,18,15,7,2,4
2012-01,Metropolitan Police,00AFGT,14,5,6,27,43,9,4,12,5,4,11
2012-01,Metropolitan Police,00AFGU,16,0,10,15,43,12,11,4,4,5,16
2012-01,Metropolitan Police,00AFGR,9,0,2,5,47,2,2,6,0,2,4
2012-01,Metropolitan Police,00AFGS,12,4,12,8,18,4,1,10,4,1,1
2012-01,Metropolitan Police,00AFGP,15,3,7,10,86,13,0,7,5,0,3
2012-01,Metropolitan Police,00AFGQ,2,0,3,7,13,2,1,3,0,0,0
2012-01,Metropolitan Police,00AFGN,25,0,10,34,64,28,2,10,8,4,5
2012-01,Metropolitan Police,00AFGL,14,4,19,23,34,4,1,17,5,6,5
2012-01,Metropolitan Police,00AFGM,48,2,19,19,48,29,23,14,4,4,9
2012-01,Metropolitan Police,00AFGJ,19,2,20,19,42,24,2,11,4,2,8
2012-01,Metropolitan Police,00AFGK,14,3,13,13,16,3,1,9,11,3,5
2012-01,Metropolitan Police,00AFGH,9,0,3,5,16,1,3,6,1,1,4
2012-01,Metropolitan Police,00AFGF,21,0,6,8,42,9,1,5,0,6,4
2012-01,Metropolitan Police,00AFGG,23,0,18,25,51,14,36,39,13,12,20
2012-01,Metropolitan Police,00AFGD,22,1,7,16,18,7,3,7,3,2,6
2012-01,Metropolitan Police,00AFGE,10,1,3,8,25,3,2,1,0,1,6
2012-01,Metropolitan Police,00BAFZ,7,4,8,4,20,8,6,11,3,1,5
2012-01,Metropolitan Police,00BAFY,14,0,6,6,9,1,5,2,0,0,6
2012-01,Metropolitan Police,00BAFX,11,1,9,22,29,11,1,16,9,3,3
2012-01,Metropolitan Police,00BGGC,19,8,28,34,59,11,1,15,10,6,2
2012-01,Metropolitan Police,00AMGA,16,5,6,22,51,5,6,10,12,5,3
2012-01,Metropolitan Police,00AMGC,13,3,15,42,63,4,2,27,14,2,5
2012-01,Metropolitan Police,00AMGB,14,2,5,12,29,5,1,14,5,2,5
2012-01,Metropolitan Police,00AMGE,4,8,10,36,51,8,7,95,21,8,10
2012-01,Metropolitan Police,00AMGD,8,3,7,19,20,6,0,25,7,2,3
2012-01,Metropolitan Police,00AMGG,4,2,9,18,36,9,22,28,12,4,9
2012-01,Metropolitan Police,00AMGF,10,4,17,20,46,10,2,25,13,5,3
2012-01,Metropolitan Police,00AMGH,8,4,14,14,33,3,2,16,8,1,5
2012-01,Metropolitan Police,00AMGK,14,7,8,19,40,12,2,33,11,3,1
2012-01,Metropolitan Police,00AMGJ,23,16,16,40,92,17,6,250,34,9,20
2012-01,Metropolitan Police,00AMGM,13,1,12,18,45,15,1,18,16,5,4
2012-01,Metropolitan Police,00AMGL,2,8,11,13,20,8,1,6,5,11,1
2012-01,Metropolitan Police,00AMGN,5,2,6,8,30,5,0,12,6,2,1
2012-01,Metropolitan Police,00AMGQ,7,10,18,22,34,8,3,69,22,5,4
2012-01,Metropolitan Police,00AMGP,15,5,7,17,40,5,4,27,5,4,2
2012-01,Metropolitan Police,00AMGS,6,4,8,19,45,8,6,31,17,9,8
2012-01,Metropolitan Police,00AMGR,12,0,9,23,28,4,0,11,11,1,4
2012-01,Metropolitan Police,00AMGU,7,3,17,27,30,8,1,17,10,3,3
2012-01,Metropolitan Police,00ATFZ,14,1,35,20,50,14,0,20,8,6,8
2012-01,Metropolitan Police,00ATFY,24,1,10,26,62,23,4,16,5,4,18
2012-01,Metropolitan Police,00BKGB,11,6,10,12,26,5,1,48,5,2,7
2012-01,Metropolitan Police,00AJGR,18,4,8,13,17,4,3,7,6,0,7
2012-01,Metropolitan Police,00AJGS,20,8,11,14,53,14,1,11,17,8,7
2012-01,Metropolitan Police,00AJGP,10,8,3,20,22,9,0,7,10,2,5
2012-01,Metropolitan Police,00AJGQ,14,1,14,10,24,6,0,16,1,1,3
2012-01,Metropolitan Police,00AJGW,24,0,17,6,48,5,7,13,3,3,14
2012-01,Metropolitan Police,00AJGT,30,12,25,28,65,9,6,19,17,8,7
2012-01,Metropolitan Police,00AJGU,21,3,27,32,62,11,7,13,14,1,9
2012-01,Metropolitan Police,00AJGZ,22,7,9,25,71,10,0,12,26,4,3
2012-01,Metropolitan Police,00AJGX,7,3,17,42,72,9,3,29,6,9,14
2012-01,Metropolitan Police,00AJGY,20,16,7,37,95,10,13,47,22,6,7
2012-01,Metropolitan Police,00AJGC,13,5,7,20,59,10,10,21,8,8,8
2012-01,Metropolitan Police,00AJGF,27,7,12,24,79,4,29,54,13,7,12
2012-01,Metropolitan Police,00AJGG,20,1,18,8,20,12,0,22,2,2,8
2012-01,Metropolitan Police,00AJGD,11,3,12,15,27,3,0,11,3,3,1
2012-01,Metropolitan Police,00AJGE,11,4,6,20,32,5,0,11,6,4,15
2012-01,Metropolitan Police,00AJGJ,15,3,8,13,54,6,8,19,3,10,15
2012-01,Metropolitan Police,00AJGK,18,7,23,28,75,14,9,20,8,4,12
