Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Criminal damage and arson,Shoplifting,Other theft,Drugs,Public disorder and weapons,Other crime
2012-02,Bedfordshire Police,56,9,0,2,3,21,4,0,5,2,0,7
2012-02,Bedfordshire Police,54,4,0,1,3,15,3,0,2,0,0,0
2012-02,Bedfordshire Police,42,0,0,1,0,7,0,0,0,0,0,0
2012-02,Bedfordshire Police,48,5,0,3,4,20,4,1,1,0,0,3
2012-02,Bedfordshire Police,43,0,0,0,6,16,3,0,0,0,0,0
2012-02,Bedfordshire Police,60,14,3,8,34,111,25,8,18,5,3,3
2012-02,Bedfordshire Police,61,1,0,4,6,21,4,0,5,0,1,1
2012-02,Bedfordshire Police,62,20,3,23,19,112,27,16,12,8,1,7
2012-02,Bedfordshire Police,63,1,0,2,2,12,4,1,3,0,0,1
2012-02,Bedfordshire Police,64,5,0,15,9,40,12,0,8,1,0,3
2012-02,Bedfordshire Police,49,9,0,2,1,20,1,3,4,2,1,2
2012-02,Bedfordshire Police,66,2,0,17,11,60,13,4,12,1,1,3
2012-02,Bedfordshire Police,67,11,2,14,22,97,38,5,22,6,1,8
2012-02,Bedfordshire Police,68,11,0,19,16,97,17,11,32,2,5,4
2012-02,Bedfordshire Police,69,15,1,10,1,37,5,4,7,1,1,3
2012-02,Bedfordshire Police,52,5,0,6,12,31,6,1,7,2,1,0
2012-02,Bedfordshire Police,53,3,0,2,5,33,7,1,6,0,1,1
2012-02,Bedfordshire Police,24,10,6,6,7,26,5,5,6,1,3,12
2012-02,Bedfordshire Police,25,0,1,1,0,9,3,1,1,2,0,2
2012-02,Bedfordshire Police,26,0,0,2,0,20,1,1,0,0,0,1
2012-02,Bedfordshire Police,27,0,0,1,0,4,1,0,0,0,0,0
2012-02,Bedfordshire Police,20,2,0,5,2,6,0,1,3,0,0,0
2012-02,Bedfordshire Police,21,5,0,4,3,42,8,0,6,0,3,4
2012-02,Bedfordshire Police,22,7,4,5,14,30,3,0,4,2,2,1
2012-02,Bedfordshire Police,23,2,1,9,4,18,1,0,3,1,0,0
2012-02,Bedfordshire Police,46,5,0,8,5,24,3,0,6,1,2,0
2012-02,Bedfordshire Police,47,6,0,10,6,26,5,0,7,1,0,0
2012-02,Bedfordshire Police,44,10,2,1,3,19,3,1,3,1,0,1
2012-02,Bedfordshire Police,45,1,0,1,1,3,1,0,2,0,0,0
2012-02,Bedfordshire Police,28,3,0,7,2,25,5,1,2,0,1,1
2012-02,Bedfordshire Police,29,7,0,2,1,10,3,0,2,0,0,2
2012-02,Bedfordshire Police,40,0,0,1,0,11,0,2,8,1,0,8
2012-02,Bedfordshire Police,41,0,1,6,1,8,0,0,1,0,0,0
2012-02,Bedfordshire Police,51,13,0,7,17,71,14,2,10,3,3,2
2012-02,Bedfordshire Police,39,2,1,2,4,30,7,0,0,0,1,2
2012-02,Bedfordshire Police,65,29,11,61,70,316,68,27,59,21,10,27
2012-02,Bedfordshire Police,38,2,1,8,2,25,4,3,2,2,2,3
2012-02,Bedfordshire Police,70,5,2,15,13,72,22,2,19,1,1,6
2012-02,Bedfordshire Police,59,3,0,2,1,5,4,0,2,1,0,0
2012-02,Bedfordshire Police,58,2,0,1,8,45,2,0,7,1,3,0
2012-02,Bedfordshire Police,11,5,1,3,4,12,3,4,0,1,1,2
2012-02,Bedfordshire Police,10,13,15,11,45,124,32,67,56,9,14,10
2012-02,Bedfordshire Police,13,5,0,4,4,20,4,0,3,0,1,0
2012-02,Bedfordshire Police,12,6,2,4,10,34,10,0,4,2,1,2
2012-02,Bedfordshire Police,15,2,0,3,4,19,1,6,3,0,0,3
2012-02,Bedfordshire Police,14,4,2,3,7,28,9,7,6,0,0,4
2012-02,Bedfordshire Police,17,0,0,0,0,52,0,0,0,0,0,0
2012-02,Bedfordshire Police,16,4,3,5,10,37,9,0,6,2,2,1
2012-02,Bedfordshire Police,19,12,0,7,8,23,7,0,6,1,0,0
2012-02,Bedfordshire Police,18,0,0,0,0,21,0,0,0,0,0,0
2012-02,Bedfordshire Police,31,12,1,2,10,31,5,0,6,3,1,10
2012-02,Bedfordshire Police,30,1,1,0,2,11,0,1,0,1,0,2
2012-02,Bedfordshire Police,37,5,2,4,3,32,5,0,6,1,1,0
2012-02,Bedfordshire Police,36,4,7,7,14,43,11,1,4,2,0,0
2012-02,Bedfordshire Police,35,2,1,2,11,30,4,0,4,2,1,3
2012-02,Bedfordshire Police,34,2,8,3,7,22,4,0,1,0,1,2
2012-02,Bedfordshire Police,33,5,1,5,5,23,2,1,9,1,0,4
2012-02,Bedfordshire Police,55,2,0,1,1,16,2,0,6,0,0,0
2012-02,Bedfordshire Police,32,4,2,10,9,44,5,8,5,1,4,3
2012-02,Bedfordshire Police,57,13,0,2,34,59,14,31,17,3,17,7
2012-02,Bedfordshire Police,50,6,0,3,13,27,13,5,8,0,0,5
