Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Criminal damage and arson,Shoplifting,Other theft,Drugs,Public disorder and weapons,Other crime
2012-06,Cleveland Police,Clairville,6,0,5,5,36,5,2,7,2,4,1
2012-06,Cleveland Police,Ingleby Barwick West,2,0,1,3,31,0,1,11,0,0,0
2012-06,Cleveland Police,Ladgate,3,0,0,3,21,1,0,2,2,0,1
2012-06,Cleveland Police,Parkfield and Oxbridge,5,0,5,17,94,7,6,13,0,3,1
2012-06,Cleveland Police,Manor House,1,0,0,16,62,10,4,6,3,3,1
2012-06,Cleveland Police,Roseworth,3,0,1,7,25,7,5,4,0,0,3
2012-06,Cleveland Police,Brotton,3,0,1,4,23,3,1,2,1,0,2
2012-06,Cleveland Police,Ormesby,5,0,4,6,20,4,0,4,0,1,2
2012-06,Cleveland Police,Coatham,3,0,6,23,84,13,12,14,3,6,5
2012-06,Cleveland Police,Fairfield,4,0,1,4,24,7,1,0,1,1,0
2012-06,Cleveland Police,Fens and Rossmere,1,0,2,0,31,1,0,4,1,0,1
2012-06,Cleveland Police,Marton West,1,0,1,1,13,1,0,0,0,0,1
2012-06,Cleveland Police,Grangetown,7,2,4,2,32,14,3,12,2,2,8
2012-06,Cleveland Police,Normanby,7,0,2,4,30,7,1,1,1,0,1
2012-06,Cleveland Police,Foggy Furze,5,0,3,12,32,6,3,7,1,0,0
2012-06,Cleveland Police,Guisborough,2,0,2,8,63,15,2,11,0,1,4
2012-06,Cleveland Police,Billingham Central,2,0,0,5,54,3,8,8,1,0,0
2012-06,Cleveland Police,Brookfield,0,0,2,0,20,4,0,0,1,0,0
2012-06,Cleveland Police,Skelton,5,0,1,9,31,5,0,4,1,0,0
2012-06,Cleveland Police,Bishopsgarth and Elm Tree,16,0,2,2,17,3,3,4,0,0,0
2012-06,Cleveland Police,Northern Parishes,0,0,0,1,12,1,0,4,0,1,0
2012-06,Cleveland Police,Beckfield,10,0,2,5,21,11,5,4,1,0,0
2012-06,Cleveland Police,Hemlington,7,0,3,7,42,10,0,6,1,6,5
2012-06,Cleveland Police,Village,2,1,2,3,37,7,4,2,1,1,0
2012-06,Cleveland Police,Victoria,11,3,0,28,97,14,18,11,17,11,5
2012-06,Cleveland Police,Coulby Newham,2,0,5,8,37,11,7,7,2,0,5
2012-06,Cleveland Police,Newcomen,3,0,0,1,13,6,0,1,3,0,1
2012-06,Cleveland Police,South Bank,9,0,14,3,57,8,16,16,0,0,2
2012-06,Cleveland Police,North Ormesby and Brambles Farm,10,0,4,15,88,20,6,15,3,4,2
2012-06,Cleveland Police,Kader,0,0,2,2,22,3,10,0,0,0,2
2012-06,Cleveland Police,Mandale and Victoria,4,1,4,15,85,18,9,15,1,1,5
2012-06,Cleveland Police,Billingham South,3,0,2,6,29,4,0,7,3,1,5
2012-06,Cleveland Police,Dormanstown,2,0,2,6,51,8,2,12,1,3,3
2012-06,Cleveland Police,Stockton Town Centre,15,0,2,25,170,16,29,22,12,10,6
2012-06,Cleveland Police,West Dyke,2,0,2,5,25,10,4,3,0,0,1
2012-06,Cleveland Police,Newtown,2,0,1,13,37,8,1,22,2,1,1
2012-06,Cleveland Police,Saltburn,0,0,1,6,34,5,2,4,2,1,0
2012-06,Cleveland Police,Acklam,1,0,0,2,12,1,2,1,2,1,2
2012-06,Cleveland Police,Burn Valley,9,1,1,7,46,15,3,9,9,0,3
2012-06,Cleveland Police,Westworth,1,0,2,2,17,5,0,2,0,2,1
2012-06,Cleveland Police,Middlehaven,13,4,9,48,135,26,52,47,20,14,9
2012-06,Cleveland Police,Park End,12,1,3,11,64,10,7,5,2,2,2
2012-06,Cleveland Police,Hardwick,7,0,5,7,47,18,1,5,1,4,4
2012-06,Cleveland Police,Norton West,3,0,1,0,20,2,0,1,0,0,0
2012-06,Cleveland Police,Headland and Harbour,14,0,3,21,95,17,13,18,4,0,6
2012-06,Cleveland Police,Thorntree,8,0,2,16,33,5,0,7,3,2,1
2012-06,Cleveland Police,Nunthorpe,1,0,2,1,6,2,0,0,1,0,0
2012-06,Cleveland Police,University,13,2,2,15,55,6,2,7,4,6,7
2012-06,Cleveland Police,Beechwood,8,0,5,18,53,11,6,10,7,1,1
2012-06,Cleveland Police,Seaton,2,0,3,8,34,3,3,5,0,0,0
2012-06,Cleveland Police,Yarm,3,0,8,1,33,3,0,4,1,0,1
2012-06,Cleveland Police,Eaglescliffe,5,0,3,1,38,3,0,2,1,1,1
2012-06,Cleveland Police,Marton,0,1,3,0,8,1,0,6,0,0,0
2012-06,Cleveland Police,Longbeck,1,0,1,2,10,1,1,4,0,1,1
2012-06,Cleveland Police,Western Parishes,2,0,0,1,6,1,0,1,0,0,0
2012-06,Cleveland Police,Rural West,1,0,0,3,24,5,0,8,0,2,1
2012-06,Cleveland Police,Grangefield,1,1,0,1,15,5,0,1,2,0,0
2012-06,Cleveland Police,Park - Middlesbrough,7,4,5,9,36,8,18,7,0,0,0
2012-06,Cleveland Police,Jesmond,10,1,2,4,49,19,1,11,0,2,3
2012-06,Cleveland Police,Linthorpe,8,0,5,7,42,7,4,7,5,2,3
2012-06,Cleveland Police,Pallister,12,0,4,5,43,9,6,13,3,2,3
2012-06,Cleveland Police,Hutton,0,0,0,4,14,3,0,4,0,0,0
2012-06,Cleveland Police,Hart,1,0,1,1,17,7,0,3,0,0,0
2012-06,Cleveland Police,Teesville,8,0,1,3,36,5,5,4,0,0,2
2012-06,Cleveland Police,Eston,8,0,3,1,53,9,5,7,0,5,3
2012-06,Cleveland Police,Kirkleatham,2,1,0,4,53,6,6,16,0,1,2
2012-06,Cleveland Police,Stainsby Hill,7,0,1,6,33,11,9,6,1,3,1
2012-06,Cleveland Police,Norton South,7,0,1,6,39,1,2,16,0,2,0
2012-06,Cleveland Police,Gresham,16,2,9,30,85,16,12,21,12,9,5
2012-06,Cleveland Police,Ayresome,4,0,3,8,38,10,0,7,2,2,0
2012-06,Cleveland Police,Stainton and Thornton,3,0,1,0,12,1,0,2,0,0,2
2012-06,Cleveland Police,De Bruce,2,3,1,13,35,9,1,6,2,0,4
2012-06,Cleveland Police,Zetland,0,0,0,1,17,1,0,1,1,0,0
2012-06,Cleveland Police,Ingleby Barwick East,2,0,1,1,33,3,2,5,1,1,1
2012-06,Cleveland Police,Billingham West,1,0,0,1,10,0,0,5,0,0,2
2012-06,Cleveland Police,Loftus,4,0,3,1,48,7,1,8,1,0,0
2012-06,Cleveland Police,Hartburn,2,0,1,0,13,3,1,0,0,0,0
2012-06,Cleveland Police,Norton North,11,0,1,9,37,9,9,22,1,6,0
2012-06,Cleveland Police,Billingham East,6,0,3,7,45,15,3,5,1,2,2
2012-06,Cleveland Police,Billingham North,2,0,0,1,15,1,0,6,0,0,1
