Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Criminal damage and arson,Shoplifting,Other theft,Drugs,Public disorder and weapons,Other crime
2012-05,South Wales Police,216,0,0,1,1,2,2,0,1,0,0,0
2012-05,South Wales Police,217,22,0,15,7,48,17,1,16,4,3,2
2012-05,South Wales Police,214,0,0,1,2,9,0,0,0,0,1,0
2012-05,South Wales Police,215,0,0,0,0,6,0,0,0,0,0,0
2012-05,South Wales Police,212,2,0,2,1,6,2,0,2,1,0,2
2012-05,South Wales Police,213,3,1,13,11,32,13,5,6,4,0,3
2012-05,South Wales Police,210,0,0,3,0,4,1,0,2,0,1,0
2012-05,South Wales Police,211,5,0,11,10,19,6,0,5,3,0,1
2012-05,South Wales Police,218,10,1,5,5,26,5,1,13,0,1,0
2012-05,South Wales Police,219,0,0,2,0,5,1,0,0,0,0,0
2012-05,South Wales Police,133,2,0,1,0,0,4,0,1,0,1,0
2012-05,South Wales Police,227,0,0,2,2,22,4,1,3,1,2,1
2012-05,South Wales Police,131,3,0,1,2,6,2,0,0,0,0,0
2012-05,South Wales Police,130,2,0,1,6,18,5,2,1,0,2,2
2012-05,South Wales Police,137,2,0,6,5,21,9,2,7,5,1,0
2012-05,South Wales Police,136,3,0,2,4,17,3,1,7,0,2,0
2012-05,South Wales Police,135,3,0,1,0,2,2,0,0,0,0,0
2012-05,South Wales Police,226,1,0,3,0,18,6,1,2,0,0,0
2012-05,South Wales Police,139,3,0,0,3,4,2,0,1,0,0,1
2012-05,South Wales Police,225,2,0,2,1,11,4,0,1,2,0,0
2012-05,South Wales Police,24,3,0,0,5,14,3,0,0,0,1,0
2012-05,South Wales Police,25,2,0,2,1,4,1,0,3,0,0,0
2012-05,South Wales Police,26,0,0,0,4,15,2,0,0,0,0,0
2012-05,South Wales Police,224,0,0,0,1,1,0,0,1,0,0,0
2012-05,South Wales Police,20,1,0,1,1,15,4,0,4,0,0,0
2012-05,South Wales Police,21,3,0,0,4,6,6,0,3,1,0,0
2012-05,South Wales Police,22,7,0,3,5,29,4,6,4,0,1,0
2012-05,South Wales Police,23,4,0,3,8,16,4,1,5,0,0,1
2012-05,South Wales Police,223,2,0,2,0,4,1,1,0,0,0,2
2012-05,South Wales Police,28,0,0,1,3,19,4,1,2,0,0,0
2012-05,South Wales Police,29,3,0,2,1,11,3,0,2,0,1,0
2012-05,South Wales Police,222,6,1,11,12,74,24,3,10,3,2,0
2012-05,South Wales Police,221,0,0,1,0,7,2,1,0,0,0,0
2012-05,South Wales Police,5,3,0,2,2,23,1,0,2,0,0,0
2012-05,South Wales Police,220,1,0,3,0,12,0,2,1,1,1,0
2012-05,South Wales Police,68,23,0,29,67,215,31,73,203,18,32,11
2012-05,South Wales Police,87,4,0,7,0,13,2,4,4,3,1,0
2012-05,South Wales Police,120,2,0,6,12,32,4,0,6,1,0,0
2012-05,South Wales Police,121,0,0,1,0,5,0,0,2,0,0,0
2012-05,South Wales Police,122,0,0,0,1,7,2,0,0,0,0,1
2012-05,South Wales Police,123,2,0,6,4,30,1,1,3,0,0,0
2012-05,South Wales Police,124,18,0,7,4,34,8,0,7,4,1,0
2012-05,South Wales Police,125,0,0,0,0,3,1,0,1,0,0,0
2012-05,South Wales Police,126,0,0,0,1,4,1,0,0,0,0,0
2012-05,South Wales Police,127,1,0,2,0,9,1,0,1,1,0,0
2012-05,South Wales Police,128,2,0,4,12,27,3,5,3,2,0,1
2012-05,South Wales Police,129,0,0,3,0,12,0,1,0,0,0,0
2012-05,South Wales Police,69,5,0,1,3,12,4,0,2,0,0,2
2012-05,South Wales Police,91,15,2,14,14,71,17,3,14,10,4,3
2012-05,South Wales Police,60,0,0,0,1,13,4,2,1,0,0,0
2012-05,South Wales Police,59,7,0,0,7,29,8,1,5,1,1,0
