Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Criminal damage and arson,Shoplifting,Other theft,Drugs,Public disorder and weapons,Other crime
2012-01,Northumbria Police,A1,44,4,27,46,266,51,83,45,36,28,16
2012-01,Northumbria Police,A3,24,3,22,26,269,67,23,32,10,7,14
2012-01,Northumbria Police,A2,18,1,13,18,100,34,14,17,9,3,2
2012-01,Northumbria Police,A5,20,4,13,45,233,79,21,25,10,11,13
2012-01,Northumbria Police,E8,13,2,18,29,246,60,30,24,15,10,14
2012-01,Northumbria Police,A7,37,3,20,38,208,49,13,20,9,11,10
2012-01,Northumbria Police,A6,17,0,22,47,220,41,16,32,16,12,12
2012-01,Northumbria Police,C3,27,0,15,20,162,44,8,14,15,4,8
2012-01,Northumbria Police,C2,24,0,33,18,138,25,5,12,8,8,7
2012-01,Northumbria Police,C1,22,1,11,36,203,40,9,20,12,18,8
2012-01,Northumbria Police,E6,17,7,37,79,493,46,147,192,41,29,22
2012-01,Northumbria Police,E1,41,0,10,24,205,45,11,16,7,6,9
2012-01,Northumbria Police,C6,19,0,12,11,102,24,7,13,5,5,3
2012-01,Northumbria Police,E3,11,1,16,21,134,26,8,14,16,5,2
2012-01,Northumbria Police,E2,18,1,14,23,99,17,28,16,3,5,7
2012-01,Northumbria Police,E5,35,1,18,28,202,33,9,21,37,16,4
2012-01,Northumbria Police,E4,17,3,13,14,132,33,15,16,11,7,8
2012-01,Northumbria Police,E7,42,0,17,9,115,30,9,26,17,7,6
2012-01,Northumbria Police,F1,5,0,4,21,150,35,7,17,11,5,3
2012-01,Northumbria Police,F2,20,2,13,29,225,34,11,23,6,4,8
2012-01,Northumbria Police,F3,20,0,9,19,253,32,26,22,3,11,4
2012-01,Northumbria Police,F4,11,1,14,22,130,36,9,6,1,2,4
2012-01,Northumbria Police,F5,14,0,13,10,80,14,6,12,2,0,2
2012-01,Northumbria Police,F6,16,1,3,12,97,11,5,7,0,2,2
2012-01,Northumbria Police,F7,3,0,4,15,104,15,7,12,4,5,3
2012-01,Northumbria Police,F8,9,0,7,4,88,7,4,5,0,2,2
2012-01,Northumbria Police,F9,12,0,7,8,63,9,6,11,4,3,0
2012-01,Northumbria Police,C5,13,1,10,12,102,21,20,18,9,4,6
2012-01,Northumbria Police,B1,28,5,24,44,287,69,34,24,48,16,9
2012-01,Northumbria Police,B2,18,0,11,15,115,22,11,21,10,2,5
2012-01,Northumbria Police,B3,11,1,7,25,202,39,15,21,13,7,8
2012-01,Northumbria Police,D4,16,0,8,18,222,32,9,10,7,2,3
2012-01,Northumbria Police,D2,20,2,3,19,199,18,18,26,7,4,3
2012-01,Northumbria Police,D3,14,0,14,31,219,26,8,10,17,10,8
2012-01,Northumbria Police,D1,12,1,7,30,235,38,22,21,21,8,7
