Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Criminal damage and arson,Shoplifting,Other theft,Drugs,Public disorder and weapons,Other crime
2012-10,North Yorkshire Police,harrogate-town,7,1,3,31,113,21,22,36,14,11,5
2012-10,North Yorkshire Police,richmond-and-catterick,15,0,16,25,170,17,10,23,4,5,4
2012-10,North Yorkshire Police,york-west,31,2,38,42,337,91,37,57,19,9,18
2012-10,North Yorkshire Police,ryedale,16,0,19,24,126,7,8,30,2,5,9
2012-10,North Yorkshire Police,the-dales,11,0,9,8,42,3,1,14,1,0,1
2012-10,North Yorkshire Police,harrogate-outer,26,0,20,26,171,30,19,41,12,3,15
2012-10,North Yorkshire Police,skipton-town,6,0,1,16,82,9,4,8,7,1,1
2012-10,North Yorkshire Police,thirsk-and-easingwold,5,0,6,16,90,20,7,24,4,4,3
2012-10,North Yorkshire Police,craven-rural,15,0,6,12,66,12,5,24,3,1,3
2012-10,North Yorkshire Police,york-city-and-east,36,1,12,80,382,48,63,122,27,21,8
2012-10,North Yorkshire Police,filey-and-eastfield,15,0,8,22,114,26,3,21,5,2,2
2012-10,North Yorkshire Police,northallerton-and-stokesley,15,0,6,23,155,19,10,17,5,7,6
2012-10,North Yorkshire Police,selby-town,10,0,8,33,145,19,15,20,17,3,10
2012-10,North Yorkshire Police,whitby,6,0,8,26,81,10,1,14,11,5,4
2012-10,North Yorkshire Police,knaresborough-and-boroughbridge,19,0,13,11,98,20,10,17,10,1,8
2012-10,North Yorkshire Police,scarborough,17,2,18,59,421,78,49,53,18,10,11
2012-10,North Yorkshire Police,selby-rural,19,1,17,31,167,37,4,40,11,7,6
2012-10,North Yorkshire Police,york-north,70,0,30,69,363,72,47,77,16,12,15
2012-10,North Yorkshire Police,ripon-and-pateley-bridge,13,0,12,25,102,24,9,23,8,6,8
