Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Criminal damage and arson,Shoplifting,Other theft,Drugs,Public disorder and weapons,Other crime
2012-07,Northumbria Police,A1,25,5,12,52,236,43,66,33,23,19,13
2012-07,Northumbria Police,A3,21,1,14,33,395,50,29,36,16,9,13
2012-07,Northumbria Police,A2,16,1,4,14,132,17,7,17,8,5,2
2012-07,Northumbria Police,A5,26,2,14,39,296,59,18,50,10,14,7
2012-07,Northumbria Police,E8,22,5,18,42,386,53,38,43,27,21,16
2012-07,Northumbria Police,A7,25,0,8,24,246,52,7,26,7,7,8
2012-07,Northumbria Police,A6,23,0,8,31,309,61,16,27,14,11,9
2012-07,Northumbria Police,C3,26,4,15,16,204,26,19,13,14,7,9
2012-07,Northumbria Police,C2,22,2,8,11,164,28,5,17,6,16,8
2012-07,Northumbria Police,C1,26,1,24,34,285,26,12,31,17,13,8
2012-07,Northumbria Police,E6,14,6,28,106,549,49,147,160,35,33,19
2012-07,Northumbria Police,E1,29,1,15,29,288,39,6,34,12,10,5
2012-07,Northumbria Police,C6,10,1,9,13,168,26,8,14,8,6,5
2012-07,Northumbria Police,E3,4,2,9,15,191,29,3,12,8,6,11
2012-07,Northumbria Police,E2,13,1,7,19,121,19,29,33,6,3,7
2012-07,Northumbria Police,E5,27,3,26,26,306,44,13,40,23,13,11
2012-07,Northumbria Police,E4,22,1,14,13,208,27,17,15,11,6,12
2012-07,Northumbria Police,E7,20,2,14,13,168,34,20,20,8,4,8
2012-07,Northumbria Police,F1,10,1,18,31,155,39,12,10,14,6,5
2012-07,Northumbria Police,F2,17,2,14,19,380,31,17,28,12,5,5
2012-07,Northumbria Police,F3,13,1,8,18,345,34,23,25,15,9,3
2012-07,Northumbria Police,F4,3,0,6,10,188,25,7,13,3,5,6
2012-07,Northumbria Police,F5,6,0,6,13,112,17,4,13,7,2,0
2012-07,Northumbria Police,F6,8,0,4,9,140,10,7,10,3,1,1
2012-07,Northumbria Police,F7,9,1,15,20,140,16,7,19,1,8,4
2012-07,Northumbria Police,F8,11,0,8,6,90,9,0,15,3,1,3
2012-07,Northumbria Police,F9,9,0,8,5,84,8,3,11,2,2,3
2012-07,Northumbria Police,C5,9,0,5,16,144,22,30,17,6,5,4
2012-07,Northumbria Police,B1,21,1,9,50,374,35,21,35,44,18,11
2012-07,Northumbria Police,B2,16,1,7,19,173,14,14,21,5,5,5
2012-07,Northumbria Police,B3,13,2,15,30,285,46,16,21,18,9,6
2012-07,Northumbria Police,D4,17,1,9,21,302,29,9,14,8,2,4
2012-07,Northumbria Police,D2,12,3,13,27,284,19,23,19,15,12,7
2012-07,Northumbria Police,D3,26,2,13,27,316,25,13,26,16,17,6
2012-07,Northumbria Police,D1,20,1,21,31,370,31,30,43,15,9,9
