Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Criminal damage and arson,Shoplifting,Other theft,Drugs,Public disorder and weapons,Other crime
2012-11,Leicestershire Constabulary,L51,11,1,18,11,29,12,3,6,5,1,2
2012-11,Leicestershire Constabulary,L52,6,3,13,9,47,9,25,14,5,4,11
2012-11,Leicestershire Constabulary,L79,17,0,19,10,36,26,5,21,4,1,3
2012-11,Leicestershire Constabulary,L18,1,0,2,9,4,8,0,2,1,0,2
2012-11,Leicestershire Constabulary,L19,7,0,7,0,1,1,0,8,1,0,1
2012-11,Leicestershire Constabulary,L14,11,0,6,10,15,19,18,8,3,5,3
2012-11,Leicestershire Constabulary,L15,9,0,4,8,10,4,3,6,4,0,3
2012-11,Leicestershire Constabulary,L16,1,0,1,0,0,0,0,5,0,0,0
2012-11,Leicestershire Constabulary,L17,2,0,2,7,6,12,3,7,6,4,1
2012-11,Leicestershire Constabulary,L10,10,1,12,21,26,24,9,9,3,7,8
2012-11,Leicestershire Constabulary,L11,12,1,11,1,18,9,9,8,1,0,3
2012-11,Leicestershire Constabulary,L12,7,0,6,14,4,8,18,6,0,0,7
2012-11,Leicestershire Constabulary,L13,15,2,17,23,44,30,1,13,3,3,3
2012-11,Leicestershire Constabulary,C19,16,1,8,5,23,9,0,10,1,1,2
2012-11,Leicestershire Constabulary,C18,16,3,2,14,22,9,3,12,1,2,1
2012-11,Leicestershire Constabulary,C13,9,0,6,21,31,8,0,6,3,3,0
2012-11,Leicestershire Constabulary,C12,4,1,3,17,36,14,8,9,6,8,4
2012-11,Leicestershire Constabulary,C11,19,3,6,6,31,5,0,6,2,1,5
2012-11,Leicestershire Constabulary,C10,14,2,5,10,26,11,0,8,2,1,2
2012-11,Leicestershire Constabulary,C17,9,2,2,13,15,7,4,5,2,0,0
2012-11,Leicestershire Constabulary,C16,9,2,14,31,64,21,8,16,9,5,2
2012-11,Leicestershire Constabulary,C15,21,3,25,10,43,9,5,12,9,4,0
2012-11,Leicestershire Constabulary,C14,5,0,2,15,19,4,1,8,2,5,1
2012-11,Leicestershire Constabulary,L66,18,0,14,14,50,9,5,18,3,4,1
2012-11,Leicestershire Constabulary,L21,2,0,5,7,6,5,0,6,1,1,1
2012-11,Leicestershire Constabulary,L20,1,1,0,6,6,2,1,1,0,0,1
2012-11,Leicestershire Constabulary,L23,5,0,3,7,12,14,3,3,1,2,2
2012-11,Leicestershire Constabulary,L22,12,0,2,11,27,6,26,8,0,3,0
2012-11,Leicestershire Constabulary,L25,9,0,3,7,5,3,0,7,1,0,1
2012-11,Leicestershire Constabulary,L24,3,0,3,10,8,1,1,6,1,2,2
2012-11,Leicestershire Constabulary,L59,4,0,6,4,9,6,1,5,1,2,0
2012-11,Leicestershire Constabulary,L70,25,0,7,12,27,15,14,10,3,2,2
2012-11,Leicestershire Constabulary,C22,9,1,12,23,27,25,7,13,7,0,8
2012-11,Leicestershire Constabulary,L64,2,0,2,4,3,7,0,2,0,0,3
2012-11,Leicestershire Constabulary,C20,6,0,12,27,22,22,3,16,14,9,3
2012-11,Leicestershire Constabulary,C21,11,0,6,20,36,23,3,17,4,1,1
2012-11,Leicestershire Constabulary,L09,7,0,6,18,22,10,4,8,0,2,5
2012-11,Leicestershire Constabulary,L08,9,0,4,7,11,6,1,6,0,1,2
2012-11,Leicestershire Constabulary,L07,17,3,24,39,58,31,35,55,0,6,2
2012-11,Leicestershire Constabulary,L06,12,0,19,15,58,13,15,13,2,11,4
2012-11,Leicestershire Constabulary,L05,13,0,3,12,10,6,4,8,2,0,3
2012-11,Leicestershire Constabulary,L04,16,1,9,16,23,13,11,15,1,4,3
2012-11,Leicestershire Constabulary,L03,5,0,1,2,8,6,0,1,0,0,0
2012-11,Leicestershire Constabulary,L02,6,2,2,2,6,4,2,3,0,2,2
2012-11,Leicestershire Constabulary,L01,12,0,9,4,7,6,0,5,1,0,0
2012-11,Leicestershire Constabulary,L68,8,0,8,14,16,5,11,14,1,2,1
2012-11,Leicestershire Constabulary,C08,15,3,11,22,44,15,18,28,6,8,4
2012-11,Leicestershire Constabulary,C09,9,0,4,15,39,8,6,18,3,5,1
2012-11,Leicestershire Constabulary,L58,1,0,1,5,9,5,0,3,0,0,0
2012-11,Leicestershire Constabulary,L74,1,0,1,4,5,7,7,12,0,7,0
2012-11,Leicestershire Constabulary,L77,14,0,27,11,29,26,4,9,8,5,0
2012-11,Leicestershire Constabulary,C01,9,2,19,26,58,33,3,16,5,7,8
2012-11,Leicestershire Constabulary,C02,32,0,19,31,45,31,15,24,17,4,6
2012-11,Leicestershire Constabulary,C03,11,0,6,36,44,17,12,17,9,6,7
2012-11,Leicestershire Constabulary,C04,41,12,40,100,141,54,128,217,42,39,16
2012-11,Leicestershire Constabulary,C05,30,4,18,30,54,37,5,19,6,7,4
2012-11,Leicestershire Constabulary,C06,20,0,9,19,27,15,14,15,3,1,1
2012-11,Leicestershire Constabulary,C07,10,0,13,5,28,11,4,10,0,1,0
2012-11,Leicestershire Constabulary,L75,16,0,7,17,37,28,6,27,5,5,5
2012-11,Leicestershire Constabulary,L69,13,0,11,13,50,18,6,19,2,4,4
2012-11,Leicestershire Constabulary,L54,12,1,11,8,31,23,6,16,4,1,3
2012-11,Leicestershire Constabulary,L67,9,0,8,13,40,13,16,14,8,6,9
2012-11,Leicestershire Constabulary,L65,7,0,5,8,16,9,1,9,3,2,2
2012-11,Leicestershire Constabulary,L78,2,0,4,3,10,5,0,9,2,0,4
2012-11,Leicestershire Constabulary,L55,18,0,12,9,15,12,7,5,6,3,7
