Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Criminal damage and arson,Shoplifting,Other theft,Drugs,Public disorder and weapons,Other crime
2012-05,Northumbria Police,A1,38,1,19,40,347,35,78,29,25,21,15
2012-05,Northumbria Police,A3,44,0,12,30,378,75,38,31,8,5,12
2012-05,Northumbria Police,A2,23,0,9,16,99,37,18,27,17,6,6
2012-05,Northumbria Police,A5,37,0,10,37,255,63,23,28,9,13,6
2012-05,Northumbria Police,E8,21,2,12,32,389,42,38,39,20,19,9
2012-05,Northumbria Police,A7,16,2,10,24,216,40,11,28,15,5,8
2012-05,Northumbria Police,A6,44,0,9,31,287,48,27,44,18,9,4
2012-05,Northumbria Police,C3,25,0,11,17,207,15,18,24,13,6,7
2012-05,Northumbria Police,C2,31,2,16,19,161,28,1,11,14,8,4
2012-05,Northumbria Police,C1,37,1,18,35,342,38,17,28,18,7,3
2012-05,Northumbria Police,E6,26,1,14,107,537,37,124,136,56,27,21
2012-05,Northumbria Police,E1,23,1,19,26,286,45,6,21,7,7,5
2012-05,Northumbria Police,C6,7,0,15,16,119,25,14,23,7,4,3
2012-05,Northumbria Police,E3,15,2,9,17,218,23,3,16,7,6,8
2012-05,Northumbria Police,E2,18,0,15,22,145,21,33,30,4,3,2
2012-05,Northumbria Police,E5,24,3,15,29,281,47,9,32,29,6,6
2012-05,Northumbria Police,E4,16,3,10,13,174,24,17,26,10,4,11
2012-05,Northumbria Police,E7,12,0,22,18,228,34,15,24,8,7,6
2012-05,Northumbria Police,F1,10,0,13,12,167,26,1,17,5,7,2
2012-05,Northumbria Police,F2,24,0,10,23,259,32,11,22,8,7,7
2012-05,Northumbria Police,F3,13,1,6,32,333,30,24,19,5,8,15
2012-05,Northumbria Police,F4,10,0,21,7,170,13,8,24,6,1,4
2012-05,Northumbria Police,F5,15,0,10,9,94,7,2,11,4,2,2
2012-05,Northumbria Police,F6,11,0,11,2,117,7,4,7,0,2,3
2012-05,Northumbria Police,F7,8,0,10,14,105,12,6,11,0,1,6
2012-05,Northumbria Police,F8,14,0,6,3,103,8,4,10,2,0,2
2012-05,Northumbria Police,F9,24,0,12,4,70,15,3,12,4,0,1
2012-05,Northumbria Police,C5,8,0,15,14,146,18,32,11,3,3,8
2012-05,Northumbria Police,B1,15,1,16,44,288,57,39,29,47,17,10
2012-05,Northumbria Police,B2,13,1,6,15,114,25,11,21,12,2,6
2012-05,Northumbria Police,B3,15,0,11,33,250,38,24,12,16,6,3
2012-05,Northumbria Police,D4,10,1,12,12,254,11,11,17,9,1,4
2012-05,Northumbria Police,D2,11,0,13,14,252,21,23,16,17,10,10
2012-05,Northumbria Police,D3,12,3,9,11,284,38,12,14,12,12,13
2012-05,Northumbria Police,D1,21,1,16,25,321,43,34,25,17,8,9
