Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Criminal damage and arson,Shoplifting,Other theft,Drugs,Public disorder and weapons,Other crime
2012-07,Greater Manchester Police,Q1,82,19,42,170,494,143,40,85,38,57,31
2012-07,Greater Manchester Police,Q2,119,6,80,143,429,200,31,78,27,33,24
2012-07,Greater Manchester Police,K3,89,3,68,94,428,101,38,74,20,24,7
2012-07,Greater Manchester Police,K2,141,8,55,117,493,143,39,118,24,30,32
2012-07,Greater Manchester Police,K1,47,3,48,109,321,83,90,97,22,46,22
2012-07,Greater Manchester Police,M1,59,5,31,81,272,88,63,83,37,30,24
2012-07,Greater Manchester Police,M2,66,4,33,59,267,62,60,67,32,17,22
2012-07,Greater Manchester Police,G2,89,9,47,132,533,73,34,75,23,19,22
2012-07,Greater Manchester Police,G1,74,9,55,130,580,101,40,80,27,32,30
2012-07,Greater Manchester Police,I1,0,0,4,5,24,4,4,41,0,18,8
2012-07,Greater Manchester Police,A1,72,14,106,127,332,28,124,357,53,52,21
2012-07,Greater Manchester Police,A3,98,10,101,109,420,85,29,107,28,20,27
2012-07,Greater Manchester Police,A2,104,22,90,144,585,119,44,116,51,40,41
2012-07,Greater Manchester Police,E4,57,15,24,138,391,70,31,49,19,25,20
2012-07,Greater Manchester Police,E1,84,40,84,122,331,90,34,117,26,24,34
2012-07,Greater Manchester Police,E3,115,24,53,63,271,46,24,64,11,10,13
2012-07,Greater Manchester Police,E2,56,13,30,76,287,54,24,64,15,21,22
2012-07,Greater Manchester Police,P2,79,4,56,71,408,98,26,49,21,24,29
2012-07,Greater Manchester Police,P3,79,6,59,82,393,86,25,58,18,20,18
2012-07,Greater Manchester Police,P1,94,5,33,102,319,73,40,69,19,25,24
2012-07,Greater Manchester Police,L2,103,0,107,119,579,135,44,105,29,30,28
2012-07,Greater Manchester Police,L1,102,4,60,133,514,133,71,106,23,26,26
2012-07,Greater Manchester Police,N1,46,1,42,99,344,73,59,85,19,27,18
2012-07,Greater Manchester Police,N2,70,8,40,94,413,92,32,65,12,24,25
2012-07,Greater Manchester Police,F1,112,9,94,147,486,114,43,104,59,40,42
2012-07,Greater Manchester Police,F2,76,15,79,138,367,149,33,107,48,54,30
2012-07,Greater Manchester Police,J1,78,12,46,78,447,92,52,55,29,19,21
2012-07,Greater Manchester Police,J2,83,10,47,81,335,65,11,57,17,11,30
2012-07,Greater Manchester Police,J3,74,4,44,65,351,80,36,61,16,12,16
