Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Criminal damage and arson,Shoplifting,Other theft,Drugs,Public disorder and weapons,Other crime
2012-10,Kent Police,216,0,0,2,5,9,1,0,0,0,0,1
2012-10,Kent Police,217,0,0,9,2,5,9,3,3,0,0,1
2012-10,Kent Police,214,5,0,1,2,3,3,2,5,1,0,1
2012-10,Kent Police,215,5,0,7,0,15,5,3,2,0,1,0
2012-10,Kent Police,224,2,0,2,0,4,3,0,3,0,0,3
2012-10,Kent Police,126,6,1,3,19,25,10,12,8,3,4,1
2012-10,Kent Police,210,9,0,0,4,23,4,6,2,1,1,1
2012-10,Kent Police,127,1,0,1,3,6,5,0,3,0,0,1
2012-10,Kent Police,218,1,0,1,4,7,2,0,1,0,0,0
2012-10,Kent Police,219,1,0,0,2,5,3,2,0,0,1,0
2012-10,Kent Police,133,2,0,4,4,10,13,0,3,0,1,0
2012-10,Kent Police,91,0,0,0,1,8,4,1,3,0,0,0
2012-10,Kent Police,131,0,0,0,0,0,1,0,2,0,0,0
2012-10,Kent Police,130,2,1,1,3,10,3,0,2,0,0,0
2012-10,Kent Police,137,2,0,0,3,2,4,0,0,1,1,0
2012-10,Kent Police,136,9,1,5,30,43,13,12,27,8,4,2
2012-10,Kent Police,135,3,0,3,18,22,15,1,15,0,1,3
2012-10,Kent Police,165,22,0,8,16,35,8,4,6,2,1,0
2012-10,Kent Police,139,2,0,2,3,21,8,3,8,1,2,2
2012-10,Kent Police,41,2,0,2,0,1,0,0,1,1,0,2
2012-10,Kent Police,93,4,0,0,3,1,0,0,0,0,0,0
2012-10,Kent Police,149473,0,0,0,0,0,0,0,0,0,0,0
2012-10,Kent Police,25,1,0,0,1,5,5,1,1,0,2,0
2012-10,Kent Police,26,2,0,1,0,2,2,0,5,0,0,0
2012-10,Kent Police,167,6,1,6,0,8,8,2,3,1,1,0
2012-10,Kent Police,20,8,0,8,6,31,4,6,4,2,0,2
2012-10,Kent Police,21,5,1,4,4,29,3,8,4,0,0,0
2012-10,Kent Police,22,3,0,4,9,12,3,2,7,0,0,2
2012-10,Kent Police,23,4,0,0,5,21,5,2,6,2,0,1
2012-10,Kent Police,95,2,0,1,0,5,3,0,3,0,0,0
2012-10,Kent Police,251,5,1,2,2,13,1,4,1,1,0,1
2012-10,Kent Police,28,6,0,3,2,6,0,3,6,0,0,1
2012-10,Kent Police,29,5,0,2,2,6,9,0,2,0,0,1
2012-10,Kent Police,161,5,0,6,9,13,5,1,2,5,1,3
2012-10,Kent Police,289,18,4,4,6,50,10,6,13,4,0,3
2012-10,Kent Police,288,0,1,1,7,4,2,0,2,0,0,0
2012-10,Kent Police,162,0,0,5,8,11,20,5,4,1,0,0
2012-10,Kent Police,281,4,0,2,1,3,2,0,1,0,0,0
2012-10,Kent Police,280,1,0,1,0,8,3,0,1,0,1,0
2012-10,Kent Police,283,11,0,5,32,121,11,22,34,14,3,7
2012-10,Kent Police,96,3,0,1,1,7,0,0,0,0,0,0
2012-10,Kent Police,285,2,0,1,1,10,2,3,4,0,1,0
2012-10,Kent Police,284,3,0,4,6,29,9,7,14,2,0,2
2012-10,Kent Police,68,6,0,4,4,27,5,4,5,1,0,0
2012-10,Kent Police,286,1,0,1,0,3,0,0,2,0,0,0
2012-10,Kent Police,227,2,0,2,1,4,4,0,1,1,0,0
2012-10,Kent Police,10,4,0,8,3,15,3,3,2,0,1,0
2012-10,Kent Police,258,3,0,1,14,12,10,0,3,0,0,0
2012-10,Kent Police,40702,7,0,7,11,20,3,1,6,2,1,1
2012-10,Kent Police,40703,10,0,8,5,19,14,10,4,1,0,0
2012-10,Kent Police,40700,2,0,1,1,7,6,0,2,1,0,0
2012-10,Kent Police,40701,4,1,2,3,9,5,0,2,2,1,0
2012-10,Kent Police,263,4,0,1,1,14,2,0,14,4,0,0
2012-10,Kent Police,262,9,0,3,11,42,9,3,28,2,0,1
2012-10,Kent Police,261,2,0,2,7,1,12,0,2,0,1,0
2012-10,Kent Police,123,5,0,2,2,1,3,0,3,2,0,0
2012-10,Kent Police,267,2,0,3,0,15,1,1,0,0,0,1
2012-10,Kent Police,266,7,0,8,3,7,5,2,1,0,1,0
2012-10,Kent Police,265,2,0,1,4,10,3,0,3,0,0,0
2012-10,Kent Police,264,5,0,2,2,1,1,0,2,0,0,0
2012-10,Kent Police,128,1,0,1,6,6,7,0,0,0,0,0
2012-10,Kent Police,129,4,0,1,2,17,3,0,1,2,0,0
2012-10,Kent Police,269,3,0,9,9,27,8,3,5,0,0,1
2012-10,Kent Police,268,2,0,4,1,6,0,0,3,0,0,0
2012-10,Kent Police,69,1,0,4,9,16,5,7,3,0,4,0
2012-10,Kent Police,22162,6,0,3,2,10,1,0,5,0,0,1
2012-10,Kent Police,59,4,1,5,13,22,5,0,2,3,0,0
2012-10,Kent Police,58,5,0,3,10,25,8,6,3,0,3,1
2012-10,Kent Police,132,3,0,2,5,14,3,6,0,0,1,0
2012-10,Kent Police,55,4,0,5,9,21,1,0,9,2,1,0
2012-10,Kent Police,54,6,0,1,5,12,1,10,7,0,0,0
2012-10,Kent Police,57,5,1,10,36,61,23,55,24,31,24,2
2012-10,Kent Police,56,2,0,3,9,14,8,2,13,2,2,1
2012-10,Kent Police,51,4,0,2,3,10,3,1,6,0,0,1
2012-10,Kent Police,50,7,0,1,1,2,5,0,6,0,1,2
