Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Criminal damage and arson,Shoplifting,Other theft,Drugs,Public disorder and weapons,Other crime
2012-08,Greater Manchester Police,Q1,83,19,41,201,516,122,38,83,24,49,30
2012-08,Greater Manchester Police,Q2,94,10,66,100,532,122,28,70,16,33,36
2012-08,Greater Manchester Police,K3,48,2,85,75,372,84,24,74,19,24,11
2012-08,Greater Manchester Police,K2,91,7,81,107,503,123,37,89,31,23,35
2012-08,Greater Manchester Police,K1,38,12,53,119,408,92,70,114,15,29,20
2012-08,Greater Manchester Police,M1,75,12,31,79,274,69,49,94,34,24,20
2012-08,Greater Manchester Police,M2,72,5,43,47,262,49,57,62,35,19,17
2012-08,Greater Manchester Police,G2,128,9,95,96,547,89,40,81,22,15,33
2012-08,Greater Manchester Police,G1,85,7,52,120,652,102,38,81,24,25,17
2012-08,Greater Manchester Police,I1,0,0,3,4,24,1,4,31,2,12,1
2012-08,Greater Manchester Police,A1,57,29,59,124,401,36,135,374,44,44,21
2012-08,Greater Manchester Police,A3,106,21,76,130,448,97,38,103,27,26,25
2012-08,Greater Manchester Police,A2,117,16,90,109,560,135,43,105,31,18,37
2012-08,Greater Manchester Police,E4,59,8,31,150,416,77,21,70,25,28,28
2012-08,Greater Manchester Police,E1,102,46,55,99,366,73,33,132,39,27,22
2012-08,Greater Manchester Police,E3,103,9,51,57,241,50,19,62,9,22,23
2012-08,Greater Manchester Police,E2,74,8,28,81,241,62,19,63,21,13,23
2012-08,Greater Manchester Police,P2,81,5,38,70,380,73,31,50,20,24,46
2012-08,Greater Manchester Police,P3,62,7,36,90,405,82,30,72,13,20,24
2012-08,Greater Manchester Police,P1,58,8,30,104,378,76,31,55,15,30,32
2012-08,Greater Manchester Police,L2,112,5,92,116,626,161,43,123,28,24,19
2012-08,Greater Manchester Police,L1,106,5,51,123,572,166,64,111,21,21,12
2012-08,Greater Manchester Police,N1,42,4,29,97,292,84,64,84,13,23,19
2012-08,Greater Manchester Police,N2,49,6,53,87,326,77,33,73,28,14,21
2012-08,Greater Manchester Police,F1,119,5,102,120,522,136,42,116,75,36,44
2012-08,Greater Manchester Police,F2,75,14,74,122,401,102,24,100,49,59,28
2012-08,Greater Manchester Police,J1,62,13,55,83,352,73,56,77,27,14,13
2012-08,Greater Manchester Police,J2,93,3,40,75,309,75,16,52,13,19,19
2012-08,Greater Manchester Police,J3,62,7,44,67,327,80,29,56,12,15,23
