Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Criminal damage and arson,Shoplifting,Other theft,Drugs,Public disorder and weapons,Other crime
2012-10,Hampshire Constabulary,2LE11,1,0,1,2,8,0,0,1,1,0,1
2012-10,Hampshire Constabulary,1SY01,9,1,12,8,87,17,12,14,13,7,4
2012-10,Hampshire Constabulary,1SY02,11,0,11,20,144,39,2,12,9,8,5
2012-10,Hampshire Constabulary,2LE12,2,0,0,2,17,5,1,2,2,1,1
2012-10,Hampshire Constabulary,2PF01,6,0,1,11,66,13,8,8,1,5,2
2012-10,Hampshire Constabulary,1EE02,4,0,0,8,25,2,4,2,0,1,2
2012-10,Hampshire Constabulary,2JW01,2,0,11,9,57,12,8,8,5,3,2
2012-10,Hampshire Constabulary,2PF02,15,1,13,20,101,20,4,23,6,10,7
2012-10,Hampshire Constabulary,2PF05,9,0,6,6,33,12,7,8,2,1,4
2012-10,Hampshire Constabulary,2PF04,8,0,13,15,51,23,3,17,6,7,3
2012-10,Hampshire Constabulary,3BW05,0,0,0,0,17,3,0,5,1,0,0
2012-10,Hampshire Constabulary,3BW04,1,0,0,0,4,1,1,1,0,1,0
2012-10,Hampshire Constabulary,3BW09,4,0,0,1,3,7,0,4,0,0,0
2012-10,Hampshire Constabulary,3BW08,3,0,1,8,19,6,4,3,1,1,2
2012-10,Hampshire Constabulary,2JW04,4,0,1,2,19,1,5,4,2,0,6
2012-10,Hampshire Constabulary,2LE10,1,0,0,1,3,0,1,4,3,1,1
2012-10,Hampshire Constabulary,1ER05,10,0,1,0,17,4,1,0,1,1,6
2012-10,Hampshire Constabulary,1EE01,5,0,0,9,41,7,6,12,3,5,5
2012-10,Hampshire Constabulary,1ER04,1,0,2,4,6,2,0,3,0,0,0
2012-10,Hampshire Constabulary,2PS04,8,0,10,14,57,15,3,19,3,7,1
2012-10,Hampshire Constabulary,2JW02,3,0,1,4,23,5,16,9,6,0,0
2012-10,Hampshire Constabulary,2PS01,8,0,7,9,40,11,6,21,3,2,3
2012-10,Hampshire Constabulary,2PS02,12,0,14,13,109,14,15,20,6,8,3
2012-10,Hampshire Constabulary,2JH04,4,0,11,4,17,4,12,10,0,1,3
2012-10,Hampshire Constabulary,1NH01,3,0,2,4,35,5,2,6,0,1,3
2012-10,Hampshire Constabulary,1ER01,3,1,4,1,16,1,3,6,0,0,1
2012-10,Hampshire Constabulary,1EH05,1,0,1,3,12,4,5,5,1,0,0
2012-10,Hampshire Constabulary,1EH04,1,1,2,3,26,6,8,1,1,1,5
2012-10,Hampshire Constabulary,1EH03,1,0,2,1,7,5,1,0,0,0,0
2012-10,Hampshire Constabulary,1EH02,6,1,5,6,38,3,8,8,3,2,2
2012-10,Hampshire Constabulary,1EH01,15,0,6,2,23,2,2,4,4,0,2
2012-10,Hampshire Constabulary,2LE06,2,0,0,0,5,2,0,1,0,1,0
2012-10,Hampshire Constabulary,2LE07,2,1,4,10,46,13,6,7,4,1,0
2012-10,Hampshire Constabulary,2LE04,2,0,0,2,8,0,0,2,0,0,0
2012-10,Hampshire Constabulary,2LE05,3,0,0,0,9,4,2,3,0,3,2
2012-10,Hampshire Constabulary,2LE02,0,1,0,0,16,1,2,4,2,1,0
2012-10,Hampshire Constabulary,1NH04,9,0,3,0,18,6,2,5,2,3,0
2012-10,Hampshire Constabulary,2LE01,2,0,1,3,30,2,2,9,1,0,1
2012-10,Hampshire Constabulary,1NH05,4,0,7,2,15,5,0,4,0,2,1
2012-10,Hampshire Constabulary,2LE08,0,0,2,3,29,4,1,7,2,0,0
2012-10,Hampshire Constabulary,2LE09,1,0,3,3,13,5,1,4,3,0,0
2012-10,Hampshire Constabulary,1NL06,3,0,4,7,17,7,2,22,5,4,3
2012-10,Hampshire Constabulary,1NL07,7,0,1,7,14,3,4,15,1,0,0
2012-10,Hampshire Constabulary,1NL04,2,0,0,4,20,6,0,8,3,5,3
2012-10,Hampshire Constabulary,1NL05,3,0,4,4,11,1,0,7,0,1,0
2012-10,Hampshire Constabulary,1NL02,5,1,5,0,9,0,0,6,0,2,1
2012-10,Hampshire Constabulary,1NL03,3,0,2,5,18,6,1,10,2,1,1
2012-10,Hampshire Constabulary,1NL01,1,0,0,1,13,1,2,7,2,0,0
2012-10,Hampshire Constabulary,2LW11,8,0,2,5,18,6,0,9,4,0,1
2012-10,Hampshire Constabulary,2LW10,1,0,1,2,4,1,0,2,0,0,0
2012-10,Hampshire Constabulary,1SN01,18,3,8,10,75,12,9,16,10,4,6
2012-10,Hampshire Constabulary,1NL08,3,0,1,0,6,0,0,5,0,0,1
2012-10,Hampshire Constabulary,1NL09,8,0,4,2,10,2,0,13,0,0,0
2012-10,Hampshire Constabulary,3BW03,7,0,2,3,11,1,0,2,1,1,3
2012-10,Hampshire Constabulary,3BW02,0,0,1,0,3,1,0,7,2,0,1
2012-10,Hampshire Constabulary,2JH02,3,0,4,6,14,12,7,4,2,4,1
2012-10,Hampshire Constabulary,2PF03,4,0,1,8,49,16,9,9,2,2,4
2012-10,Hampshire Constabulary,2PC01,4,0,3,10,54,7,18,17,5,5,2
2012-10,Hampshire Constabulary,3TA03,5,1,3,5,47,14,2,12,1,2,3
2012-10,Hampshire Constabulary,1NH10,0,1,1,2,8,6,0,0,0,0,2
2012-10,Hampshire Constabulary,3TA01,1,0,0,3,18,3,10,8,3,1,2
2012-10,Hampshire Constabulary,3TA07,2,0,1,6,17,4,1,7,2,1,3
2012-10,Hampshire Constabulary,3TA06,1,2,1,8,37,7,6,9,5,1,2
2012-10,Hampshire Constabulary,3TA05,5,0,0,2,35,2,2,4,1,4,0
2012-10,Hampshire Constabulary,3TA04,0,0,1,3,18,6,1,3,1,0,0
2012-10,Hampshire Constabulary,3OL03,3,0,2,0,2,1,0,2,0,0,0
2012-10,Hampshire Constabulary,3BW07,6,0,5,1,6,5,0,5,1,1,2
2012-10,Hampshire Constabulary,3OL01,4,0,9,14,53,10,7,11,2,3,5
2012-10,Hampshire Constabulary,3TA08,2,0,0,0,2,0,0,4,0,0,0
2012-10,Hampshire Constabulary,3OL05,11,0,1,0,2,2,0,8,0,0,1
2012-10,Hampshire Constabulary,3BW06,1,0,1,1,6,4,0,2,2,0,1
2012-10,Hampshire Constabulary,2LW04,3,0,4,4,14,5,1,1,2,0,0
2012-10,Hampshire Constabulary,2JP01,3,0,2,4,28,7,4,6,0,1,2
2012-10,Hampshire Constabulary,2LW06,0,0,2,4,23,2,1,3,1,0,1
2012-10,Hampshire Constabulary,2LW07,0,0,1,0,8,2,0,2,0,0,0
2012-10,Hampshire Constabulary,2LW01,3,0,3,13,50,11,14,17,10,6,2
2012-10,Hampshire Constabulary,2LW02,1,0,1,8,22,3,1,10,8,1,1
2012-10,Hampshire Constabulary,2LW03,0,0,1,1,4,3,0,6,3,0,1
2012-10,Hampshire Constabulary,2FG02,7,1,8,13,60,25,7,24,2,3,1
2012-10,Hampshire Constabulary,2FG03,5,0,8,13,61,12,22,10,0,6,5
2012-10,Hampshire Constabulary,2FG01,4,1,6,15,72,25,23,21,1,2,1
2012-10,Hampshire Constabulary,2LW08,4,0,2,1,15,1,3,3,1,0,0
2012-10,Hampshire Constabulary,2LW09,5,0,2,0,2,5,0,4,1,0,1
2012-10,Hampshire Constabulary,2FG04,5,0,2,7,50,5,3,5,1,3,6
2012-10,Hampshire Constabulary,1NR10,4,0,3,0,2,0,0,4,0,0,1
2012-10,Hampshire Constabulary,3OW08,4,0,2,0,5,4,0,3,1,0,0
2012-10,Hampshire Constabulary,2PN01,7,0,16,8,32,9,4,10,2,3,4
2012-10,Hampshire Constabulary,3OW01,9,0,2,6,27,11,5,5,2,2,4
2012-10,Hampshire Constabulary,3OW02,1,0,1,3,4,4,2,4,1,0,0
2012-10,Hampshire Constabulary,3OW03,1,0,0,0,2,3,0,0,0,0,0
2012-10,Hampshire Constabulary,3OW04,6,0,6,2,7,1,4,12,3,2,2
2012-10,Hampshire Constabulary,3OW05,7,0,4,0,9,4,0,5,1,0,0
2012-10,Hampshire Constabulary,3OW06,3,0,1,2,6,1,0,5,0,1,1
2012-10,Hampshire Constabulary,3OC04,6,0,5,4,32,9,1,11,10,4,4
2012-10,Hampshire Constabulary,3TA02,2,0,0,1,3,0,0,0,0,0,0
2012-10,Hampshire Constabulary,1NH02,2,0,2,0,17,3,0,0,1,1,2
2012-10,Hampshire Constabulary,1NH03,4,0,2,2,18,5,1,1,1,0,1
2012-10,Hampshire Constabulary,1ER07,1,0,1,0,2,3,0,1,1,1,0
2012-10,Hampshire Constabulary,1ER06,14,0,3,1,10,1,0,9,1,0,0
2012-10,Hampshire Constabulary,1NH06,4,1,0,2,18,13,8,4,0,1,3
2012-10,Hampshire Constabulary,1NH07,12,1,0,2,34,5,0,2,0,2,1
2012-10,Hampshire Constabulary,1ER03,2,0,3,3,14,0,5,2,1,1,0
2012-10,Hampshire Constabulary,1ER02,7,0,1,3,34,5,2,5,2,2,1
2012-10,Hampshire Constabulary,1SN02,20,2,16,15,128,26,6,21,7,6,5
2012-10,Hampshire Constabulary,1NH08,3,0,3,0,23,12,1,5,0,0,0
2012-10,Hampshire Constabulary,1NH09,1,0,2,2,13,3,0,4,2,1,1
2012-10,Hampshire Constabulary,3TA10,0,0,0,0,1,0,0,1,0,0,0
2012-10,Hampshire Constabulary,3OC05,1,0,0,0,6,1,0,0,2,0,1
2012-10,Hampshire Constabulary,3TA12,4,0,2,1,7,0,0,3,0,0,0
2012-10,Hampshire Constabulary,3TA13,1,0,0,0,1,3,0,0,0,0,0
2012-10,Hampshire Constabulary,1NR08,6,0,2,2,9,13,4,3,4,2,0
2012-10,Hampshire Constabulary,1NR09,3,0,2,0,3,0,0,0,2,0,0
2012-10,Hampshire Constabulary,2JP03,5,2,5,22,90,10,2,14,5,6,2
2012-10,Hampshire Constabulary,2JP02,6,1,3,14,61,10,8,4,4,5,2
2012-10,Hampshire Constabulary,3RA01,6,0,5,16,18,8,21,9,9,10,5
2012-10,Hampshire Constabulary,3RF03,5,0,1,2,6,2,0,1,0,1,0
2012-10,Hampshire Constabulary,3RA03,5,0,2,4,31,10,6,1,0,1,1
2012-10,Hampshire Constabulary,3RA02,3,0,4,2,16,7,3,1,0,1,2
2012-10,Hampshire Constabulary,1NR01,0,1,5,4,8,4,1,6,0,0,4
2012-10,Hampshire Constabulary,1NR02,6,0,2,3,11,6,1,5,0,0,0
2012-10,Hampshire Constabulary,1NR03,4,0,0,1,15,2,2,2,2,2,5
2012-10,Hampshire Constabulary,1NR04,5,0,3,4,12,3,1,3,3,0,2
2012-10,Hampshire Constabulary,1NR05,0,0,2,3,3,4,1,2,0,0,0
2012-10,Hampshire Constabulary,1NR06,2,0,9,1,4,5,0,5,2,2,0
2012-10,Hampshire Constabulary,1NR07,12,0,0,0,1,5,2,1,0,0,0
2012-10,Hampshire Constabulary,3OL02,0,0,0,2,2,2,0,1,0,0,2
2012-10,Hampshire Constabulary,3TA09,1,0,1,0,3,0,0,4,1,0,1
2012-10,Hampshire Constabulary,3OC11,1,0,1,0,1,1,0,0,0,0,0
2012-10,Hampshire Constabulary,3OC10,1,0,2,2,6,3,0,5,0,0,0
