Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Criminal damage and arson,Shoplifting,Other theft,Drugs,Public disorder and weapons,Other crime
2012-01,Staffordshire Police,IC40,5,0,1,9,9,6,0,2,0,0,1
2012-01,Staffordshire Police,FW40,1,0,10,8,15,12,1,3,2,0,2
2012-01,Staffordshire Police,FV20,11,1,2,10,12,4,2,10,0,0,4
2012-01,Staffordshire Police,IA80,9,0,2,6,3,7,0,4,2,0,1
2012-01,Staffordshire Police,IG50,14,0,5,13,26,20,5,12,1,0,1
2012-01,Staffordshire Police,IE90,7,1,2,21,27,16,2,2,1,2,1
2012-01,Staffordshire Police,IB20,17,0,4,12,18,8,1,5,2,1,2
2012-01,Staffordshire Police,IE60,3,1,0,7,10,9,3,1,0,1,1
2012-01,Staffordshire Police,FR20,5,1,0,3,4,6,0,4,2,0,0
2012-01,Staffordshire Police,FP20,2,0,1,3,9,4,1,4,1,1,0
2012-01,Staffordshire Police,FX20,4,0,1,1,3,0,0,2,0,0,1
2012-01,Staffordshire Police,IC50,6,1,8,13,14,4,2,6,9,4,1
2012-01,Staffordshire Police,FX80,11,0,9,6,26,11,4,12,2,1,4
2012-01,Staffordshire Police,IA10,3,0,0,3,6,2,0,3,2,0,4
2012-01,Staffordshire Police,IG60,3,1,10,4,15,8,17,14,3,3,3
2012-01,Staffordshire Police,IA00,11,0,8,36,41,32,2,16,2,3,3
2012-01,Staffordshire Police,IB10,4,0,1,8,12,7,0,6,1,0,1
2012-01,Staffordshire Police,FP70,2,0,3,7,3,2,0,1,1,0,0
2012-01,Staffordshire Police,FR30,1,0,0,3,2,7,0,1,0,0,0
2012-01,Staffordshire Police,FX30,1,0,2,7,28,3,4,5,2,1,0
2012-01,Staffordshire Police,FM60,1,0,4,6,4,4,0,1,0,1,2
2012-01,Staffordshire Police,FW20,3,0,1,5,14,9,1,2,2,0,0
2012-01,Staffordshire Police,IB00,8,0,7,21,54,18,3,21,1,1,1
2012-01,Staffordshire Police,FP80,7,0,5,4,7,4,2,13,3,0,0
2012-01,Staffordshire Police,FV10,4,0,1,2,4,4,0,4,0,0,0
2012-01,Staffordshire Police,FP00,6,0,6,4,3,2,0,0,1,0,0
2012-01,Staffordshire Police,FM80,4,0,3,3,9,6,1,5,4,2,0
2012-01,Staffordshire Police,FV40,29,1,13,22,47,27,18,21,11,9,5
2012-01,Staffordshire Police,IA40,2,0,2,13,13,8,0,5,2,0,1
2012-01,Staffordshire Police,FR40,6,0,3,4,7,1,0,2,2,0,0
2012-01,Staffordshire Police,FM10,8,0,11,25,48,27,6,18,12,8,1
2012-01,Staffordshire Police,IE00,16,7,9,103,104,23,66,78,14,40,10
2012-01,Staffordshire Police,FX00,0,0,6,3,18,5,2,4,5,0,2
2012-01,Staffordshire Police,IE10,11,0,5,18,22,16,8,15,6,2,3
2012-01,Staffordshire Police,IB70,0,0,1,6,9,3,4,5,6,0,0
2012-01,Staffordshire Police,FP30,12,2,8,35,29,12,28,20,7,16,3
2012-01,Staffordshire Police,IC70,12,0,8,18,25,20,5,7,6,7,3
2012-01,Staffordshire Police,FX60,6,0,1,12,25,8,1,12,3,1,0
2012-01,Staffordshire Police,FW10,6,1,1,17,10,9,2,5,4,3,2
2012-01,Staffordshire Police,FP10,12,0,11,33,58,29,2,11,9,5,1
2012-01,Staffordshire Police,FM20,13,0,13,21,19,19,1,10,2,2,2
2012-01,Staffordshire Police,IG00,10,0,11,23,32,20,2,10,7,1,2
