Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Criminal damage and arson,Shoplifting,Other theft,Drugs,Public disorder and weapons,Other crime
2012-02,Gloucestershire Constabulary,FA9,4,0,2,1,13,2,0,8,1,0,2
2012-02,Gloucestershire Constabulary,CB2,3,0,7,1,8,4,0,3,0,1,2
2012-02,Gloucestershire Constabulary,CB3,3,1,2,1,11,7,2,0,0,0,0
2012-02,Gloucestershire Constabulary,CB1,1,0,0,1,7,2,1,3,0,0,0
2012-02,Gloucestershire Constabulary,CB4,12,0,3,17,41,9,2,9,2,1,2
2012-02,Gloucestershire Constabulary,AB1,3,0,1,1,14,4,0,5,0,0,1
2012-02,Gloucestershire Constabulary,AB2,10,2,3,36,101,16,49,50,8,5,7
2012-02,Gloucestershire Constabulary,AB3,2,0,1,3,3,14,0,8,1,0,1
2012-02,Gloucestershire Constabulary,AB4,4,0,5,0,4,5,0,5,1,0,0
2012-02,Gloucestershire Constabulary,AB5,7,0,6,5,33,9,1,14,4,0,2
2012-02,Gloucestershire Constabulary,AB6,4,0,1,2,14,3,4,6,2,0,1
2012-02,Gloucestershire Constabulary,AB7,6,0,4,4,19,3,3,9,0,0,1
2012-02,Gloucestershire Constabulary,BB7,10,1,3,5,38,11,1,10,7,3,0
2012-02,Gloucestershire Constabulary,BB6,4,0,13,1,28,12,0,7,0,0,0
2012-02,Gloucestershire Constabulary,BB5,7,0,7,8,49,11,0,13,1,2,0
2012-02,Gloucestershire Constabulary,BB4,13,2,13,2,27,13,8,7,1,0,1
2012-02,Gloucestershire Constabulary,BB3,6,2,15,13,62,8,13,8,8,1,3
2012-02,Gloucestershire Constabulary,BB2,10,1,8,5,41,9,0,10,1,1,0
2012-02,Gloucestershire Constabulary,BB1,3,1,4,2,18,8,0,5,0,3,2
2012-02,Gloucestershire Constabulary,FA8,1,0,5,1,11,0,1,3,0,0,0
2012-02,Gloucestershire Constabulary,FA1,1,0,6,0,5,2,1,6,0,0,0
2012-02,Gloucestershire Constabulary,FA2,3,0,1,4,5,2,0,1,1,0,0
2012-02,Gloucestershire Constabulary,FA3,2,0,4,2,9,2,0,4,0,0,3
2012-02,Gloucestershire Constabulary,BB8,9,0,3,5,57,9,1,4,0,2,3
2012-02,Gloucestershire Constabulary,FA6,8,0,6,18,66,11,8,21,5,5,7
2012-02,Gloucestershire Constabulary,FA7,5,0,5,0,2,2,0,2,1,0,0
2012-02,Gloucestershire Constabulary,FA4,6,0,2,1,6,7,1,9,0,0,1
2012-02,Gloucestershire Constabulary,FA5,6,0,2,7,22,4,1,3,0,0,2
2012-02,Gloucestershire Constabulary,DA4,2,0,2,0,3,2,0,1,0,0,1
2012-02,Gloucestershire Constabulary,DA5,2,0,3,1,9,3,0,0,0,1,0
2012-02,Gloucestershire Constabulary,DA6,5,0,5,3,16,8,5,9,2,0,1
2012-02,Gloucestershire Constabulary,DA7,5,0,3,6,31,3,6,9,1,1,1
2012-02,Gloucestershire Constabulary,DA1,16,0,10,9,94,9,5,19,1,2,6
2012-02,Gloucestershire Constabulary,DA2,5,0,4,1,13,4,0,4,0,0,0
2012-02,Gloucestershire Constabulary,DA3,5,0,5,4,35,5,4,7,1,1,1
2012-02,Gloucestershire Constabulary,EA1,4,0,4,7,24,0,1,10,0,0,0
2012-02,Gloucestershire Constabulary,EA3,4,0,7,10,44,5,3,5,1,2,1
2012-02,Gloucestershire Constabulary,EA2,9,1,8,13,78,7,1,14,2,0,2
2012-02,Gloucestershire Constabulary,EA5,3,0,0,2,23,5,0,0,1,2,0
2012-02,Gloucestershire Constabulary,EA4,5,0,1,3,54,7,6,4,2,1,2
2012-02,Gloucestershire Constabulary,BA4,28,2,9,30,105,51,9,23,9,7,1
2012-02,Gloucestershire Constabulary,BA2,2,0,4,1,20,1,4,7,1,0,0
2012-02,Gloucestershire Constabulary,BA3,11,0,8,12,87,8,0,7,2,2,3
2012-02,Gloucestershire Constabulary,BA1,14,2,11,39,150,18,56,44,9,14,11
2012-02,Gloucestershire Constabulary,CA3,5,0,2,5,23,3,1,3,0,0,0
2012-02,Gloucestershire Constabulary,CA2,7,0,10,3,31,4,0,8,2,1,2
2012-02,Gloucestershire Constabulary,CA1,7,0,9,24,131,29,9,17,11,6,2
2012-02,Gloucestershire Constabulary,CA4,2,1,2,3,43,22,4,8,1,1,2
2012-02,Gloucestershire Constabulary,AA5,8,0,2,5,7,5,0,3,2,1,0
2012-02,Gloucestershire Constabulary,AA4,6,2,5,0,8,2,13,2,1,1,3
2012-02,Gloucestershire Constabulary,AA7,7,0,1,3,10,12,0,9,2,1,2
2012-02,Gloucestershire Constabulary,AA6,3,1,3,2,2,2,0,5,0,0,0
2012-02,Gloucestershire Constabulary,AA1,8,1,6,7,14,8,1,10,8,0,2
2012-02,Gloucestershire Constabulary,AA3,19,0,10,10,12,13,13,14,8,1,6
2012-02,Gloucestershire Constabulary,AA2,9,0,2,2,5,5,0,2,1,3,0
