Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Criminal damage and arson,Shoplifting,Other theft,Drugs,Public disorder and weapons,Other crime
2012-04,Thames Valley Police,N305,0,0,3,6,2,4,0,8,0,1,0
2012-04,Thames Valley Police,N389,2,0,3,10,9,6,3,9,0,1,3
2012-04,Thames Valley Police,N388,10,0,5,25,56,31,20,35,4,11,5
2012-04,Thames Valley Police,N385,4,0,5,12,12,12,12,18,4,3,1
2012-04,Thames Valley Police,N387,11,0,4,1,6,5,1,9,1,1,2
2012-04,Thames Valley Police,N386,6,0,2,5,16,17,0,4,0,0,1
2012-04,Thames Valley Police,N381,10,0,6,16,45,16,7,14,6,5,2
2012-04,Thames Valley Police,N380,9,0,27,10,15,4,8,9,4,0,9
2012-04,Thames Valley Police,N383,11,0,7,8,16,6,0,20,4,2,9
2012-04,Thames Valley Police,N382,9,0,4,11,39,17,8,16,4,8,0
2012-04,Thames Valley Police,N460,12,0,11,17,39,19,12,7,4,0,11
2012-04,Thames Valley Police,N461,18,3,17,26,61,18,8,24,6,7,5
2012-04,Thames Valley Police,N462,11,1,10,6,41,19,9,15,1,9,6
2012-04,Thames Valley Police,N463,20,3,15,25,42,21,0,15,2,6,9
2012-04,Thames Valley Police,N464,25,6,19,73,108,47,83,120,17,24,31
2012-04,Thames Valley Police,N465,6,0,2,4,13,8,2,5,1,0,0
2012-04,Thames Valley Police,N466,15,0,10,4,30,12,17,13,3,1,7
2012-04,Thames Valley Police,N467,16,0,9,21,55,26,11,17,5,4,4
2012-04,Thames Valley Police,N468,32,3,12,16,30,13,3,37,3,5,6
2012-04,Thames Valley Police,N469,18,0,15,7,20,8,0,11,0,2,1
2012-04,Thames Valley Police,N375,8,0,2,8,18,11,10,16,8,3,6
2012-04,Thames Valley Police,N376,5,0,2,16,68,30,20,15,15,12,5
2012-04,Thames Valley Police,N377,3,2,4,19,43,18,6,14,9,9,8
2012-04,Thames Valley Police,N378,4,0,2,7,20,8,1,8,3,2,6
2012-04,Thames Valley Police,N379,34,0,7,18,37,13,2,35,4,5,5
2012-04,Thames Valley Police,N473,31,0,27,15,32,14,5,36,6,3,10
2012-04,Thames Valley Police,N472,23,1,5,34,63,30,14,35,9,1,4
2012-04,Thames Valley Police,N471,14,0,4,10,14,7,1,16,3,2,6
2012-04,Thames Valley Police,N470,7,3,8,5,15,9,8,2,1,1,4
2012-04,Thames Valley Police,N477,14,1,15,11,29,7,1,11,6,2,0
2012-04,Thames Valley Police,N476,11,0,10,5,12,6,6,7,5,1,14
2012-04,Thames Valley Police,N475,24,3,11,11,26,18,4,17,1,0,4
2012-04,Thames Valley Police,N474,11,0,7,18,52,11,2,9,9,3,0
2012-04,Thames Valley Police,N478,2,1,8,2,19,10,4,15,1,2,5
2012-04,Thames Valley Police,N200,6,1,2,24,26,10,18,32,6,13,3
2012-04,Thames Valley Police,N289,4,1,4,6,10,7,16,10,3,4,5
2012-04,Thames Valley Police,N448,21,1,5,27,87,27,46,186,29,31,18
2012-04,Thames Valley Police,N449,21,0,6,8,38,17,21,40,8,4,3
2012-04,Thames Valley Police,N446,9,0,6,24,40,16,9,6,4,5,4
2012-04,Thames Valley Police,N447,3,2,2,9,18,8,3,5,2,0,1
2012-04,Thames Valley Police,N444,17,2,12,13,39,14,7,13,5,2,4
2012-04,Thames Valley Police,N445,25,0,20,18,38,24,8,36,8,6,10
2012-04,Thames Valley Police,N442,1,1,6,10,25,4,6,7,2,1,1
2012-04,Thames Valley Police,N443,3,1,4,2,18,16,1,9,1,0,2
2012-04,Thames Valley Police,N440,6,0,4,7,24,7,1,12,4,2,1
2012-04,Thames Valley Police,N441,3,2,15,8,20,12,10,6,3,1,9
2012-04,Thames Valley Police,N428,8,1,10,13,50,50,20,27,13,17,2
2012-04,Thames Valley Police,N429,7,0,3,9,36,11,10,18,2,2,6
2012-04,Thames Valley Police,N424,2,0,13,10,17,11,10,3,1,4,4
2012-04,Thames Valley Police,N425,7,0,2,7,6,2,0,12,1,0,2
2012-04,Thames Valley Police,N426,11,0,8,39,50,25,37,27,18,25,13
2012-04,Thames Valley Police,N427,3,0,6,7,14,3,1,12,5,1,4
2012-04,Thames Valley Police,N420,5,0,9,1,10,12,3,3,2,3,1
2012-04,Thames Valley Police,N421,24,0,6,26,51,25,12,14,15,5,8
2012-04,Thames Valley Police,N422,8,0,6,22,43,37,5,17,3,3,1
2012-04,Thames Valley Police,N423,14,0,16,14,16,8,2,10,1,2,6
2012-04,Thames Valley Police,N106,4,1,4,16,18,8,21,13,2,10,5
2012-04,Thames Valley Police,N459,21,2,17,24,44,25,7,8,0,6,2
