Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Criminal damage and arson,Shoplifting,Other theft,Drugs,Public disorder and weapons,Other crime
2012-02,Cheshire Constabulary,N020,3,0,0,2,14,3,3,1,0,0,0
2012-02,Cheshire Constabulary,N021,3,3,11,15,94,28,8,20,1,2,2
2012-02,Cheshire Constabulary,N022,12,1,5,12,51,14,2,6,3,2,0
2012-02,Cheshire Constabulary,N023,3,0,4,17,39,16,5,3,0,3,1
2012-02,Cheshire Constabulary,N024,2,0,0,29,89,1,38,40,10,16,5
2012-02,Cheshire Constabulary,N025,7,0,22,11,45,12,15,7,2,0,5
2012-02,Cheshire Constabulary,N008,10,0,2,4,23,5,2,16,4,3,0
2012-02,Cheshire Constabulary,N009,2,0,4,6,38,8,3,6,0,1,0
2012-02,Cheshire Constabulary,N006,7,0,2,4,15,2,0,3,2,0,4
2012-02,Cheshire Constabulary,N007,6,0,0,18,61,14,2,15,6,4,4
2012-02,Cheshire Constabulary,N004,46,2,21,67,305,97,64,61,13,14,11
2012-02,Cheshire Constabulary,N005,6,0,0,2,13,4,0,3,0,0,1
2012-02,Cheshire Constabulary,N002,10,0,14,14,105,19,5,11,3,3,4
2012-02,Cheshire Constabulary,N003,12,1,10,9,61,12,3,9,5,2,9
2012-02,Cheshire Constabulary,N001,18,1,16,16,93,16,2,15,2,3,8
2012-02,Cheshire Constabulary,N048,8,0,3,8,27,3,2,12,0,0,1
2012-02,Cheshire Constabulary,N049,49,2,31,35,192,53,47,43,9,6,14
2012-02,Cheshire Constabulary,N042,15,1,20,24,161,24,59,48,14,13,9
2012-02,Cheshire Constabulary,N043,8,0,3,15,61,5,7,12,6,1,5
2012-02,Cheshire Constabulary,N040,15,0,11,18,67,16,11,11,3,2,1
2012-02,Cheshire Constabulary,N041,15,0,7,9,22,4,0,3,1,2,3
2012-02,Cheshire Constabulary,N046,19,0,11,9,46,8,2,9,4,5,1
2012-02,Cheshire Constabulary,N047,9,0,6,5,29,8,2,10,1,1,1
2012-02,Cheshire Constabulary,N044,34,0,26,21,79,16,10,14,3,3,3
2012-02,Cheshire Constabulary,N045,8,1,5,10,40,4,0,5,4,1,2
2012-02,Cheshire Constabulary,N033,9,1,7,9,24,11,1,7,5,1,2
2012-02,Cheshire Constabulary,N026,10,2,7,7,49,8,2,7,3,1,1
2012-02,Cheshire Constabulary,N050,16,0,5,6,50,8,2,7,1,1,2
2012-02,Cheshire Constabulary,N027,9,1,13,18,75,22,14,23,1,4,3
2012-02,Cheshire Constabulary,N028,6,1,11,5,28,9,3,5,1,0,2
2012-02,Cheshire Constabulary,N029,0,0,8,6,53,12,4,10,4,0,0
2012-02,Cheshire Constabulary,N039,9,1,4,2,18,7,0,7,1,1,0
2012-02,Cheshire Constabulary,N032,11,0,11,2,32,9,2,6,2,0,2
2012-02,Cheshire Constabulary,N019,7,1,2,7,43,7,10,11,2,4,1
2012-02,Cheshire Constabulary,N018,3,0,2,9,42,13,3,5,0,0,7
2012-02,Cheshire Constabulary,N031,5,1,6,1,14,3,1,3,0,0,2
2012-02,Cheshire Constabulary,N030,4,1,7,4,39,4,1,8,2,1,3
2012-02,Cheshire Constabulary,N037,48,4,13,39,184,47,18,25,9,4,7
2012-02,Cheshire Constabulary,N036,27,1,14,14,74,21,6,13,5,1,1
2012-02,Cheshire Constabulary,N035,3,0,5,2,10,4,0,2,1,1,2
2012-02,Cheshire Constabulary,N034,5,1,14,19,64,8,6,20,4,5,3
2012-02,Cheshire Constabulary,N011,1,0,9,2,15,2,8,7,0,0,0
2012-02,Cheshire Constabulary,N010,1,0,1,8,27,7,1,8,1,0,3
2012-02,Cheshire Constabulary,N013,10,0,7,31,89,18,15,18,4,3,3
2012-02,Cheshire Constabulary,N012,4,0,2,7,38,5,0,4,1,1,0
2012-02,Cheshire Constabulary,N015,1,0,5,3,15,2,2,5,0,0,0
2012-02,Cheshire Constabulary,N014,5,0,2,9,35,8,3,5,1,1,3
2012-02,Cheshire Constabulary,N017,0,0,2,7,19,3,1,4,2,1,2
2012-02,Cheshire Constabulary,N016,5,0,7,4,14,2,0,2,1,0,2
2012-02,Cheshire Constabulary,N052,9,2,4,26,137,34,16,14,3,9,9
2012-02,Cheshire Constabulary,N038,18,0,13,26,133,36,27,30,12,7,8
2012-02,Cheshire Constabulary,N051,16,1,13,29,180,41,27,36,11,6,8
