Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Criminal damage and arson,Shoplifting,Other theft,Drugs,Public disorder and weapons,Other crime
2012-05,Gloucestershire Constabulary,FA9,6,0,1,5,21,5,2,7,0,1,4
2012-05,Gloucestershire Constabulary,CB2,2,0,3,0,6,6,1,4,2,0,2
2012-05,Gloucestershire Constabulary,CB3,12,0,7,2,17,5,1,1,1,0,4
2012-05,Gloucestershire Constabulary,CB1,5,0,2,0,11,1,0,0,0,0,2
2012-05,Gloucestershire Constabulary,CB4,12,1,8,4,48,11,2,11,3,0,8
2012-05,Gloucestershire Constabulary,AB1,2,0,0,0,8,9,0,2,0,0,1
2012-05,Gloucestershire Constabulary,AB2,16,1,5,11,100,40,53,62,5,9,25
2012-05,Gloucestershire Constabulary,AB3,1,0,4,4,12,4,0,4,0,0,0
2012-05,Gloucestershire Constabulary,AB4,7,0,2,0,15,3,1,2,0,0,2
2012-05,Gloucestershire Constabulary,AB5,15,1,35,2,38,8,1,10,4,1,5
2012-05,Gloucestershire Constabulary,AB6,3,0,0,2,11,4,0,3,0,1,1
2012-05,Gloucestershire Constabulary,AB7,5,0,17,2,33,5,4,15,2,0,7
2012-05,Gloucestershire Constabulary,BB7,3,0,8,2,50,6,3,9,0,0,6
2012-05,Gloucestershire Constabulary,BB6,7,0,3,2,54,1,1,9,3,1,2
2012-05,Gloucestershire Constabulary,BB5,7,1,1,7,73,14,5,9,1,2,12
2012-05,Gloucestershire Constabulary,BB4,7,0,7,6,58,5,7,6,0,1,5
2012-05,Gloucestershire Constabulary,BB3,7,1,8,14,82,13,10,20,1,5,10
2012-05,Gloucestershire Constabulary,BB2,3,0,3,1,40,12,0,6,0,2,3
2012-05,Gloucestershire Constabulary,BB1,5,0,1,2,19,2,1,2,0,1,3
2012-05,Gloucestershire Constabulary,FA8,1,0,3,2,14,3,1,5,0,1,1
2012-05,Gloucestershire Constabulary,FA1,2,0,0,0,3,8,0,3,0,0,3
2012-05,Gloucestershire Constabulary,FA2,2,0,2,3,16,1,1,4,0,0,3
2012-05,Gloucestershire Constabulary,FA3,2,0,0,0,12,4,5,4,2,0,4
2012-05,Gloucestershire Constabulary,BB8,10,0,4,3,53,2,1,7,1,1,4
2012-05,Gloucestershire Constabulary,FA6,7,1,7,6,94,8,6,12,5,1,9
2012-05,Gloucestershire Constabulary,FA7,5,0,1,0,4,3,0,3,0,0,1
2012-05,Gloucestershire Constabulary,FA4,5,0,3,1,21,3,2,4,0,1,2
2012-05,Gloucestershire Constabulary,FA5,7,0,10,1,24,12,1,4,3,1,3
2012-05,Gloucestershire Constabulary,DA4,3,0,1,1,4,2,0,2,0,1,0
2012-05,Gloucestershire Constabulary,DA5,0,0,1,0,7,1,0,6,0,1,2
2012-05,Gloucestershire Constabulary,DA6,4,1,0,5,31,3,1,3,2,1,1
2012-05,Gloucestershire Constabulary,DA7,5,1,8,1,44,12,0,10,0,0,8
2012-05,Gloucestershire Constabulary,DA1,4,0,2,3,64,12,5,24,2,2,8
2012-05,Gloucestershire Constabulary,DA2,6,0,0,1,21,3,0,5,0,1,0
2012-05,Gloucestershire Constabulary,DA3,11,0,7,2,44,8,1,2,0,0,4
2012-05,Gloucestershire Constabulary,EA1,4,0,9,3,24,3,0,7,1,1,4
2012-05,Gloucestershire Constabulary,EA3,9,0,5,3,62,11,11,11,3,2,3
2012-05,Gloucestershire Constabulary,EA2,14,0,6,5,103,8,2,18,4,2,6
2012-05,Gloucestershire Constabulary,EA5,1,0,1,1,13,2,0,1,0,0,0
2012-05,Gloucestershire Constabulary,EA4,15,2,3,2,65,6,3,7,2,1,4
2012-05,Gloucestershire Constabulary,BA4,15,0,16,13,112,22,7,20,2,5,36
2012-05,Gloucestershire Constabulary,BA2,4,0,1,0,14,3,8,8,2,0,2
2012-05,Gloucestershire Constabulary,BA3,5,1,8,5,61,20,1,12,2,3,11
2012-05,Gloucestershire Constabulary,BA1,14,3,9,18,140,26,67,39,15,5,31
2012-05,Gloucestershire Constabulary,CA3,6,0,9,5,35,6,2,4,0,0,2
2012-05,Gloucestershire Constabulary,CA2,8,0,10,5,42,7,1,9,4,1,1
2012-05,Gloucestershire Constabulary,CA1,17,0,12,8,159,45,20,24,10,4,22
2012-05,Gloucestershire Constabulary,CA4,6,0,6,6,44,8,0,7,1,1,5
2012-05,Gloucestershire Constabulary,AA5,6,0,4,2,6,5,1,5,1,1,9
2012-05,Gloucestershire Constabulary,AA4,3,0,0,2,2,1,5,5,4,2,2
2012-05,Gloucestershire Constabulary,AA7,3,1,1,2,14,7,1,5,5,1,4
2012-05,Gloucestershire Constabulary,AA6,1,0,1,0,4,0,1,6,3,1,2
2012-05,Gloucestershire Constabulary,AA1,15,2,7,3,14,10,1,12,1,2,7
2012-05,Gloucestershire Constabulary,AA3,26,2,4,3,11,16,8,11,9,3,7
2012-05,Gloucestershire Constabulary,AA2,11,0,3,0,2,3,0,0,0,2,3
