Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Criminal damage and arson,Shoplifting,Other theft,Drugs,Public disorder and weapons,Other crime
2012-08,Surrey Police,EPEA,5,0,6,6,24,12,3,4,2,1,10
2012-08,Surrey Police,SHLI,1,0,1,7,29,7,1,4,1,5,1
2012-08,Surrey Police,SHSW,1,0,2,8,48,8,3,7,1,2,4
2012-08,Surrey Police,SHSP,0,0,3,1,15,3,0,2,0,0,0
2012-08,Surrey Police,ELCO,17,0,14,15,40,13,1,12,1,2,12
2012-08,Surrey Police,SHCT,1,1,2,14,49,11,11,12,1,6,0
2012-08,Surrey Police,MVAS,2,0,0,4,24,8,0,2,1,0,3
2012-08,Surrey Police,SPST,2,0,13,9,62,9,20,18,6,6,8
2012-08,Surrey Police,SPSU,12,0,5,10,67,11,0,10,5,1,1
2012-08,Surrey Police,RBHW,3,0,3,7,32,4,3,5,5,1,6
2012-08,Surrey Police,SPSL,1,0,3,1,37,4,0,2,3,3,1
2012-08,Surrey Police,SPLS,1,0,4,10,28,7,2,5,5,1,5
2012-08,Surrey Police,SPSH,6,0,3,6,38,12,1,7,1,1,2
2012-08,Surrey Police,SHCB,5,0,3,2,20,8,0,1,2,0,0
2012-08,Surrey Police,RBHO,2,0,4,10,70,14,5,5,5,1,1
2012-08,Surrey Police,WVSC,1,0,2,2,31,5,1,3,1,0,0
2012-08,Surrey Police,SPSA,5,0,6,9,44,4,0,5,7,1,2
2012-08,Surrey Police,SPSC,2,0,1,7,54,5,3,4,1,2,3
2012-08,Surrey Police,MVRE,10,0,4,10,39,6,1,8,1,0,2
2012-08,Surrey Police,TNPW,4,0,6,6,22,3,2,2,3,0,7
2012-08,Surrey Police,TNLD,2,0,11,8,20,11,1,13,2,0,0
2012-08,Surrey Police,MVRW,7,0,2,5,17,2,0,6,1,0,1
2012-08,Surrey Police,SHMD,2,0,3,3,35,7,1,2,1,2,1
2012-08,Surrey Police,GDPW,7,0,2,5,32,11,0,8,2,1,1
2012-08,Surrey Police,WVHG,6,0,1,2,13,3,3,8,1,0,1
2012-08,Surrey Police,WKSH,3,0,2,11,26,7,0,7,2,4,0
2012-08,Surrey Police,RUAT,1,0,3,4,48,10,7,9,6,2,2
2012-08,Surrey Police,RBWO,1,0,5,6,56,18,1,10,3,5,3
2012-08,Surrey Police,WKHO,20,0,2,3,23,7,0,3,5,0,2
2012-08,Surrey Police,RUVW,3,0,9,2,12,0,0,7,0,0,1
2012-08,Surrey Police,GDST,4,1,5,5,54,2,8,5,4,1,2
2012-08,Surrey Police,MVBF,8,0,7,13,31,7,2,6,2,2,3
2012-08,Surrey Police,RUAN,0,0,1,1,15,0,0,0,0,0,1
2012-08,Surrey Police,GDSR,21,0,11,7,58,8,3,7,2,1,6
2012-08,Surrey Police,GDAS,11,0,4,4,39,7,0,8,0,3,5
2012-08,Surrey Police,ELDH,8,0,7,11,46,11,1,15,1,1,5
2012-08,Surrey Police,GDAV,2,0,0,6,32,4,0,4,0,0,0
2012-08,Surrey Police,GDAW,4,0,0,7,42,12,2,2,0,2,1
2012-08,Surrey Police,RBRN,5,0,1,10,27,6,0,4,3,1,2
2012-08,Surrey Police,ELEC,7,0,4,5,37,8,2,9,2,0,0
2012-08,Surrey Police,WVBS,9,0,2,3,19,5,0,1,0,0,1
2012-08,Surrey Police,EPNW,5,1,4,5,33,8,0,3,4,3,0
2012-08,Surrey Police,RBRE,10,0,4,17,52,18,8,8,4,6,4
2012-08,Surrey Police,ELEM,7,1,3,5,33,4,3,8,1,0,9
2012-08,Surrey Police,GDPB,1,0,1,20,47,6,2,6,1,6,2
2012-08,Surrey Police,EPNO,10,0,6,3,25,6,2,1,5,1,2
2012-08,Surrey Police,RBRT,0,1,1,18,53,6,13,7,2,3,6
2012-08,Surrey Police,MVGC,1,0,3,7,45,7,0,1,1,2,1
2012-08,Surrey Police,WKOW,4,0,0,5,70,7,0,5,2,1,1
2012-08,Surrey Police,TNSB,7,0,1,3,16,2,0,2,2,1,1
2012-08,Surrey Police,WVSU,1,0,2,5,47,10,2,2,2,2,1
2012-08,Surrey Police,ELSW,1,0,1,5,23,9,0,6,1,0,1
2012-08,Surrey Police,EPWE,2,0,3,6,50,13,0,5,5,3,1
2012-08,Surrey Police,SHBW,6,0,2,6,29,3,9,6,0,2,7
2012-08,Surrey Police,WKNB,7,0,2,13,55,14,5,6,6,1,4
2012-08,Surrey Police,TNCV,4,0,3,6,26,5,3,3,4,2,2
2012-08,Surrey Police,WVCE,3,0,1,5,20,8,7,6,0,2,0
2012-08,Surrey Police,TNCH,2,0,2,6,28,6,0,1,3,0,5
2012-08,Surrey Police,RUCM,5,0,5,16,54,7,6,9,6,0,2
2012-08,Surrey Police,SHHP,1,0,3,0,21,5,0,4,0,1,2
2012-08,Surrey Police,WVTE,2,0,0,1,22,0,1,5,1,0,0
2012-08,Surrey Police,RUEG,10,0,5,8,25,2,0,9,3,4,0
2012-08,Surrey Police,RBTW,3,0,3,5,19,7,1,3,5,0,1
2012-08,Surrey Police,GDGT,14,2,11,34,127,14,53,55,30,9,6
2012-08,Surrey Police,RBCH,6,0,5,7,35,8,3,3,1,2,11
2012-08,Surrey Police,RUET,6,0,5,2,28,5,10,8,1,0,1
2012-08,Surrey Police,SPSS,9,0,10,7,47,8,0,7,1,2,3
2012-08,Surrey Police,RBTB,10,0,9,4,47,12,4,7,3,0,5
2012-08,Surrey Police,MVNL,3,0,2,10,38,3,6,2,6,2,6
2012-08,Surrey Police,WVDR,1,0,2,6,43,4,1,4,4,2,1
2012-08,Surrey Police,GDOU,11,0,4,6,28,13,1,11,0,2,1
2012-08,Surrey Police,WKMA,6,1,7,13,56,11,1,11,5,6,1
2012-08,Surrey Police,WVDA,0,0,1,3,5,3,0,1,0,0,0
2012-08,Surrey Police,WKMH,13,0,4,7,31,3,2,7,6,1,6
2012-08,Surrey Police,TNBN,1,0,2,1,24,4,0,4,0,0,0
2012-08,Surrey Police,WVMW,3,0,0,3,50,1,4,4,0,0,2
2012-08,Surrey Police,WKGP,0,0,1,11,32,6,2,2,3,3,1
2012-08,Surrey Police,RURT,3,0,2,5,40,2,0,4,2,1,3
2012-08,Surrey Police,WKWT,4,0,1,16,52,4,19,7,7,11,7
2012-08,Surrey Police,SPAA,7,0,6,8,39,6,2,14,1,1,2
2012-08,Surrey Police,RBSE,3,0,5,12,45,9,0,6,1,2,3
2012-08,Surrey Police,SPAT,1,0,4,2,32,3,4,4,1,1,2
2012-08,Surrey Police,TNOL,17,0,8,13,52,22,5,20,1,3,0
2012-08,Surrey Police,MVSL,4,0,4,5,21,6,4,10,1,4,3
2012-08,Surrey Police,ELHE,6,0,1,8,37,9,1,9,4,0,2
2012-08,Surrey Police,MVDT,9,0,9,7,55,10,7,7,2,1,0
2012-08,Surrey Police,EPCE,4,0,5,9,55,5,10,20,4,8,5
2012-08,Surrey Police,WVFT,11,0,1,6,33,16,13,5,4,4,2
2012-08,Surrey Police,GDEH,3,0,5,1,23,5,1,5,0,0,4
2012-08,Surrey Police,RUNH,3,0,3,8,23,4,1,1,1,1,2
2012-08,Surrey Police,WVFB,1,0,1,11,54,8,0,6,4,3,3
2012-08,Surrey Police,GDMB,12,0,5,16,71,18,4,17,7,2,7
2012-08,Surrey Police,RBNO,8,0,7,12,49,10,6,7,3,0,5
2012-08,Surrey Police,TNWE,12,0,3,5,17,10,0,9,2,1,13
2012-08,Surrey Police,ELNW,1,1,0,11,52,4,2,4,3,1,3
2012-08,Surrey Police,WVWB,5,0,4,1,21,0,3,5,0,0,0
2012-08,Surrey Police,TNWW,4,0,8,1,15,1,0,3,0,1,0
2012-08,Surrey Police,ELWM,4,0,6,7,58,28,1,9,3,0,0
2012-08,Surrey Police,SHOD,2,1,0,7,44,11,1,1,2,2,1
2012-08,Surrey Police,WVWT,10,0,3,7,26,10,0,8,0,1,2
2012-08,Surrey Police,ELWE,11,2,10,12,73,10,4,19,1,5,9
2012-08,Surrey Police,ELWC,3,0,1,7,61,5,5,12,1,2,2
2012-08,Surrey Police,EPSO,8,0,1,9,52,3,0,14,0,0,2
2012-08,Surrey Police,WKBP,10,0,4,15,49,7,4,9,2,2,3
2012-08,Surrey Police,RBME,7,0,1,15,53,11,0,10,3,4,1
2012-08,Surrey Police,TNGB,2,1,0,5,18,9,0,4,0,1,3
2012-08,Surrey Police,RUTH,4,0,15,14,46,12,2,17,20,7,4
2012-08,Surrey Police,SHFF,2,0,0,2,34,2,0,2,3,0,0
