Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Criminal damage and arson,Shoplifting,Other theft,Drugs,Public disorder and weapons,Other crime
2012-02,Hampshire Constabulary,2LE11,2,0,0,4,4,1,0,0,2,0,0
2012-02,Hampshire Constabulary,2LE10,2,0,1,2,6,4,0,0,1,0,0
2012-02,Hampshire Constabulary,2LE12,1,0,2,5,25,3,0,5,1,1,0
2012-02,Hampshire Constabulary,4PS02,11,2,6,26,82,24,26,22,5,1,4
2012-02,Hampshire Constabulary,4PS03,7,0,4,16,58,13,7,22,4,3,4
2012-02,Hampshire Constabulary,4PS01,12,1,11,9,31,9,18,11,8,5,2
2012-02,Hampshire Constabulary,4PS04,9,3,8,27,37,10,4,11,3,6,2
2012-02,Hampshire Constabulary,3BW03,1,0,0,0,16,3,0,12,0,1,2
2012-02,Hampshire Constabulary,3BW02,5,0,1,1,3,2,0,4,1,0,0
2012-02,Hampshire Constabulary,3BW01,5,0,4,2,14,1,0,2,1,0,4
2012-02,Hampshire Constabulary,3BW07,3,0,0,2,2,1,0,2,1,0,1
2012-02,Hampshire Constabulary,3BW06,2,0,1,2,8,3,0,0,2,0,1
2012-02,Hampshire Constabulary,3BW05,2,0,0,4,14,1,0,1,1,0,1
2012-02,Hampshire Constabulary,3BW04,2,0,0,0,7,3,0,1,1,1,0
2012-02,Hampshire Constabulary,3BW09,2,0,0,1,6,0,0,3,1,0,1
2012-02,Hampshire Constabulary,3BW08,2,0,4,11,25,7,0,4,0,2,1
2012-02,Hampshire Constabulary,6TR04,4,0,1,3,4,1,0,4,0,0,0
2012-02,Hampshire Constabulary,6NL13,4,0,2,5,9,3,1,9,0,2,2
2012-02,Hampshire Constabulary,6EE08,1,0,1,3,10,2,0,5,0,0,4
2012-02,Hampshire Constabulary,4PF05,6,0,3,7,18,4,14,11,2,1,1
2012-02,Hampshire Constabulary,4PF04,10,0,7,18,62,14,2,15,7,7,1
2012-02,Hampshire Constabulary,4PF03,5,1,1,19,51,19,20,5,4,0,3
2012-02,Hampshire Constabulary,4PF02,19,1,9,38,70,25,5,19,1,8,5
2012-02,Hampshire Constabulary,4PF01,3,1,3,17,52,7,3,5,2,4,2
2012-02,Hampshire Constabulary,6TR01,5,0,0,6,11,6,7,6,3,1,1
2012-02,Hampshire Constabulary,2LE06,0,0,0,0,4,2,0,0,0,0,0
2012-02,Hampshire Constabulary,2LE07,4,0,0,20,49,11,9,6,3,5,8
2012-02,Hampshire Constabulary,2LE04,3,0,1,6,11,6,0,5,0,0,1
2012-02,Hampshire Constabulary,2LE05,2,0,1,4,12,4,2,1,0,0,1
2012-02,Hampshire Constabulary,2LE02,0,0,1,3,10,1,1,5,0,1,0
2012-02,Hampshire Constabulary,2LE03,1,0,3,14,19,11,4,6,2,1,1
