Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Criminal damage and arson,Shoplifting,Other theft,Drugs,Public disorder and weapons,Other crime
2012-11,Sussex Police,EW2NH30,0,1,4,3,10,2,0,5,0,1,2
2012-11,Sussex Police,CW2NH1,9,0,4,8,53,11,10,23,5,9,1
2012-11,Sussex Police,CW2NH2,17,0,2,18,48,8,2,20,2,3,2
2012-11,Sussex Police,ER2NH1,4,0,3,2,8,2,0,2,0,0,2
2012-11,Sussex Police,ER3NH38,6,0,5,1,3,2,0,2,0,1,1
2012-11,Sussex Police,ER3NH39,3,0,2,4,12,3,4,1,7,4,3
2012-11,Sussex Police,WH2NH11,4,0,3,4,15,3,2,12,2,1,3
2012-11,Sussex Police,WH2NH10,7,0,1,6,11,5,4,6,0,1,1
2012-11,Sussex Police,WW2NH6,8,0,2,9,27,7,5,10,1,0,1
2012-11,Sussex Police,ER3NH31,7,0,5,1,6,0,2,3,1,0,0
2012-11,Sussex Police,WH1NH2,5,0,1,11,20,4,2,4,7,1,1
2012-11,Sussex Police,ES2NH30,2,0,0,0,5,2,0,0,0,0,0
2012-11,Sussex Police,WW2NH12,5,0,5,5,27,12,11,4,3,1,2
2012-11,Sussex Police,WW2NH13,8,0,0,1,2,3,2,2,0,0,2
2012-11,Sussex Police,WW2NH10,2,0,3,4,22,8,3,10,1,0,1
2012-11,Sussex Police,WH1NH3,5,0,0,11,61,9,15,27,4,1,5
2012-11,Sussex Police,EW2NH22,1,0,0,1,9,6,1,4,3,1,2
2012-11,Sussex Police,ES1NH22,1,0,4,5,6,2,0,2,2,2,1
2012-11,Sussex Police,EW2NH24,1,0,1,0,2,3,0,3,0,0,0
2012-11,Sussex Police,WH1NH1,2,0,3,4,6,0,0,2,0,0,4
2012-11,Sussex Police,CC2NH4,0,0,1,1,7,1,2,4,2,0,0
2012-11,Sussex Police,CE2NH3,5,0,3,1,22,0,0,4,1,1,1
2012-11,Sussex Police,CC2NH6,5,0,5,10,21,10,0,3,2,1,2
2012-11,Sussex Police,CE2NH1,6,0,6,14,42,8,0,3,0,1,1
2012-11,Sussex Police,CE2NH6,2,0,1,6,5,1,0,4,1,1,0
2012-11,Sussex Police,ER2NH2,3,0,0,1,9,1,0,1,0,0,0
2012-11,Sussex Police,CE2NH4,0,0,0,0,3,1,0,1,1,0,0
2012-11,Sussex Police,CC2NH3,2,2,1,13,25,6,0,7,2,2,1
2012-11,Sussex Police,WW2NH7,3,0,1,6,12,7,2,8,0,1,0
2012-11,Sussex Police,EH3NH13,0,0,2,6,7,3,0,1,0,0,0
2012-11,Sussex Police,EE1NH9,2,0,2,7,10,3,0,2,1,0,1
2012-11,Sussex Police,EH3NH15,2,1,2,3,8,5,0,1,0,0,0
2012-11,Sussex Police,WH1NH7,9,0,9,10,27,6,2,8,2,1,5
2012-11,Sussex Police,WH1NH4,10,0,3,8,21,8,0,6,3,2,2
2012-11,Sussex Police,EH3NH8,2,0,4,4,22,4,9,6,1,0,0
2012-11,Sussex Police,EH3NH9,0,0,1,4,8,3,0,0,0,0,4
