Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Criminal damage and arson,Shoplifting,Other theft,Drugs,Public disorder and weapons,Other crime
2012-03,Leicestershire Constabulary,L51,14,1,20,9,40,20,0,11,3,4,2
2012-03,Leicestershire Constabulary,L52,12,2,4,13,26,11,25,19,2,4,21
2012-03,Leicestershire Constabulary,L79,22,1,19,16,41,23,1,39,9,1,11
2012-03,Leicestershire Constabulary,L18,9,0,24,3,12,5,0,5,1,0,1
2012-03,Leicestershire Constabulary,L19,5,0,16,2,8,1,0,3,0,1,1
2012-03,Leicestershire Constabulary,L14,4,1,1,7,25,14,9,12,1,0,5
2012-03,Leicestershire Constabulary,L15,9,0,10,7,28,18,0,11,0,1,2
2012-03,Leicestershire Constabulary,L16,0,0,0,0,1,0,0,6,1,0,0
2012-03,Leicestershire Constabulary,L17,3,0,7,6,17,6,0,7,4,3,0
2012-03,Leicestershire Constabulary,L10,15,0,6,20,42,27,6,17,3,2,2
2012-03,Leicestershire Constabulary,L11,5,0,12,5,27,13,0,20,1,2,8
2012-03,Leicestershire Constabulary,L12,11,0,4,25,21,7,12,13,3,2,2
2012-03,Leicestershire Constabulary,L13,19,1,18,23,50,18,3,20,1,6,4
2012-03,Leicestershire Constabulary,C19,6,2,8,6,26,6,0,14,1,3,2
2012-03,Leicestershire Constabulary,C18,12,1,11,15,44,16,4,10,6,0,1
2012-03,Leicestershire Constabulary,C13,18,4,14,18,76,15,1,7,6,1,1
2012-03,Leicestershire Constabulary,C12,11,0,5,24,65,23,6,14,8,1,8
2012-03,Leicestershire Constabulary,C11,17,1,4,15,42,8,5,11,4,1,2
2012-03,Leicestershire Constabulary,C10,17,2,15,11,41,12,2,6,1,1,2
2012-03,Leicestershire Constabulary,C17,8,0,9,7,9,18,2,9,5,1,1
2012-03,Leicestershire Constabulary,C16,12,6,24,32,87,16,7,16,29,5,6
2012-03,Leicestershire Constabulary,C15,23,9,22,19,54,10,5,14,7,2,2
2012-03,Leicestershire Constabulary,C14,2,1,1,6,26,8,0,5,1,1,11
2012-03,Leicestershire Constabulary,L66,11,0,16,8,45,14,4,15,7,2,6
2012-03,Leicestershire Constabulary,L21,6,0,7,6,7,3,2,8,0,0,1
2012-03,Leicestershire Constabulary,L20,3,0,3,3,1,1,0,0,0,0,1
2012-03,Leicestershire Constabulary,L23,4,0,3,6,17,8,3,11,0,1,7
2012-03,Leicestershire Constabulary,L22,2,0,1,12,15,6,22,13,0,7,6
2012-03,Leicestershire Constabulary,L25,6,0,9,2,8,5,0,12,4,2,2
2012-03,Leicestershire Constabulary,L24,2,0,6,12,18,9,1,2,1,1,3
2012-03,Leicestershire Constabulary,L59,5,0,6,5,22,7,1,10,1,1,4
2012-03,Leicestershire Constabulary,L70,10,3,3,5,28,11,8,14,4,1,6
2012-03,Leicestershire Constabulary,C22,14,1,6,11,43,30,5,7,4,1,1
2012-03,Leicestershire Constabulary,L64,10,0,5,6,12,24,0,11,2,0,2
2012-03,Leicestershire Constabulary,C20,6,2,8,16,40,25,0,19,7,10,5
2012-03,Leicestershire Constabulary,C21,20,1,2,24,59,14,5,14,5,3,3
2012-03,Leicestershire Constabulary,L09,9,0,12,10,48,17,5,15,1,5,2
2012-03,Leicestershire Constabulary,L08,2,0,2,15,19,7,5,11,1,5,4
2012-03,Leicestershire Constabulary,L07,16,1,7,50,67,35,28,60,10,19,18
2012-03,Leicestershire Constabulary,L06,18,1,13,15,82,35,10,17,2,6,6
2012-03,Leicestershire Constabulary,L05,16,0,2,5,21,5,4,2,3,1,6
2012-03,Leicestershire Constabulary,L04,12,1,9,13,32,16,4,16,2,3,2
2012-03,Leicestershire Constabulary,L03,8,0,8,8,14,3,0,8,0,0,0
2012-03,Leicestershire Constabulary,L02,4,0,3,6,8,9,0,3,0,0,5
2012-03,Leicestershire Constabulary,L01,16,0,8,12,25,3,1,20,0,3,2
2012-03,Leicestershire Constabulary,L68,3,1,5,17,20,8,11,2,0,3,2
2012-03,Leicestershire Constabulary,C08,20,4,12,21,50,16,11,19,3,5,2
2012-03,Leicestershire Constabulary,C09,8,3,7,15,27,9,1,16,2,3,1
2012-03,Leicestershire Constabulary,L58,1,0,1,0,15,6,0,2,0,0,0
2012-03,Leicestershire Constabulary,L74,0,0,2,8,8,2,8,10,1,4,2
2012-03,Leicestershire Constabulary,L77,12,0,8,19,33,17,2,17,2,3,3
2012-03,Leicestershire Constabulary,C01,16,1,10,32,114,28,7,17,5,7,4
2012-03,Leicestershire Constabulary,C02,26,1,31,32,61,38,16,28,8,5,9
2012-03,Leicestershire Constabulary,C03,16,3,12,40,58,37,16,30,7,7,13
2012-03,Leicestershire Constabulary,C04,41,10,68,125,242,68,141,227,37,30,30
2012-03,Leicestershire Constabulary,C05,9,0,7,29,117,22,6,21,1,8,2
2012-03,Leicestershire Constabulary,C06,21,0,11,23,73,20,5,7,7,5,6
2012-03,Leicestershire Constabulary,C07,15,0,11,8,27,10,2,11,4,1,7
2012-03,Leicestershire Constabulary,L75,12,0,22,25,54,27,10,19,6,2,10
2012-03,Leicestershire Constabulary,L69,14,2,8,12,44,24,2,15,6,2,2
2012-03,Leicestershire Constabulary,L54,16,1,9,17,42,15,6,19,1,2,4
2012-03,Leicestershire Constabulary,L67,6,0,12,20,39,23,14,16,0,5,2
2012-03,Leicestershire Constabulary,L65,6,0,3,10,10,2,3,14,0,1,3
2012-03,Leicestershire Constabulary,L78,10,0,6,1,13,6,2,8,2,2,2
2012-03,Leicestershire Constabulary,L55,19,0,16,10,39,9,5,11,3,0,14
