Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Criminal damage and arson,Shoplifting,Other theft,Drugs,Public disorder and weapons,Other crime
2012-09,Metropolitan Police,00ASHD,9,4,3,14,48,5,6,8,5,5,3
2012-09,Metropolitan Police,00ASHE,11,2,7,17,62,2,5,20,6,0,3
2012-09,Metropolitan Police,00ASHB,14,1,14,24,65,9,0,14,2,5,1
2012-09,Metropolitan Police,00ASHC,14,2,7,11,48,3,5,9,0,2,8
2012-09,Metropolitan Police,00ASHA,14,1,8,30,84,13,9,35,5,5,4
2012-09,Metropolitan Police,00BBGW,13,10,8,16,29,4,0,10,3,2,9
2012-09,Metropolitan Police,00BFGS,11,0,8,9,23,11,0,8,2,1,3
2012-09,Metropolitan Police,00BDGD,4,1,7,6,20,3,0,3,4,4,3
2012-09,Metropolitan Police,00ALHA,6,1,14,16,41,8,0,18,1,7,5
2012-09,Metropolitan Police,00ALHC,10,1,5,25,52,11,1,18,2,8,8
2012-09,Metropolitan Police,00ALHB,19,8,23,30,50,9,17,41,7,10,15
2012-09,Metropolitan Police,00ALHE,14,1,13,41,64,11,3,13,3,4,9
2012-09,Metropolitan Police,00ALHD,18,3,12,37,90,6,2,16,7,4,4
2012-09,Metropolitan Police,00ALHG,10,4,4,29,55,6,1,18,6,3,3
2012-09,Metropolitan Police,00ALHF,12,6,6,43,96,12,19,38,10,7,4
2012-09,Metropolitan Police,00BFGP,3,0,6,10,10,3,0,4,0,0,3
2012-09,Metropolitan Police,00BFGW,7,0,8,7,13,5,0,4,0,3,3
2012-09,Metropolitan Police,00BFGU,8,1,7,15,42,9,1,6,2,4,1
2012-09,Metropolitan Police,00BBGU,19,9,18,52,139,12,45,173,17,16,27
2012-09,Metropolitan Police,00BFGT,9,4,4,9,26,3,6,5,3,1,0
2012-09,Metropolitan Police,00BGFY,10,3,11,33,81,10,4,29,6,10,5
2012-09,Metropolitan Police,00BGFX,11,10,11,30,127,8,6,32,13,14,4
2012-09,Metropolitan Police,00BGFZ,10,8,23,30,84,10,0,28,4,2,4
2012-09,Metropolitan Police,00BHFZ,14,6,22,11,25,11,0,15,7,4,6
2012-09,Metropolitan Police,00BHFX,7,5,14,19,58,4,2,12,8,2,7
2012-09,Metropolitan Police,00BHFY,8,5,4,20,50,4,3,12,9,3,5
2012-09,Metropolitan Police,00BGFW,12,9,11,22,73,13,4,34,6,3,8
2012-09,Metropolitan Police,00BFGF,4,2,7,5,19,5,7,3,1,3,1
2012-09,Metropolitan Police,00BBGG,13,13,22,30,101,11,9,55,10,10,14
2012-09,Metropolitan Police,00BBGF,12,3,17,27,71,9,1,30,6,3,18
2012-09,Metropolitan Police,00BBGE,7,5,16,13,50,10,0,26,8,5,15
2012-09,Metropolitan Police,00BBGD,16,6,13,18,82,10,2,24,5,6,17
2012-09,Metropolitan Police,00BBGC,14,7,21,30,40,10,0,33,5,7,5
2012-09,Metropolitan Police,00BBGB,14,6,38,24,57,5,14,24,6,4,19
2012-09,Metropolitan Police,00BBGN,11,10,16,25,51,5,3,29,8,7,7
2012-09,Metropolitan Police,00BBGM,10,9,13,28,34,5,2,22,4,0,8
2012-09,Metropolitan Police,00BBGL,24,13,18,38,88,9,5,44,11,7,6
2012-09,Metropolitan Police,00BBGK,8,8,19,36,86,7,0,22,7,4,3
2012-09,Metropolitan Police,00BBGJ,7,8,21,30,71,16,1,13,2,2,10
2012-09,Metropolitan Police,00BBGH,7,16,5,15,38,9,4,15,6,4,2
2012-09,Metropolitan Police,00AKHF,18,4,13,19,43,15,0,6,7,4,7
2012-09,Metropolitan Police,00AKHG,8,14,33,32,72,13,8,20,9,8,13
2012-09,Metropolitan Police,00AKHD,16,1,11,10,26,4,1,8,6,0,1
2012-09,Metropolitan Police,00AKHE,6,4,3,9,48,5,2,6,4,3,2
2012-09,Metropolitan Police,00AKHB,17,2,24,20,53,3,12,14,4,6,11
2012-09,Metropolitan Police,00AKHC,18,1,8,9,57,4,6,12,7,0,12
2012-09,Metropolitan Police,00BBGQ,12,15,21,27,71,9,1,20,5,0,9
2012-09,Metropolitan Police,00AKHA,9,6,14,22,64,7,5,14,2,3,6
2012-09,Metropolitan Police,00AKHH,9,5,14,7,26,4,1,7,1,0,11
2012-09,Metropolitan Police,00BBGX,25,9,15,21,56,11,0,10,6,8,7
2012-09,Metropolitan Police,00AFGZ,9,2,11,21,41,7,1,9,4,0,3
2012-09,Metropolitan Police,00AFGX,22,8,16,29,69,8,2,29,7,9,4
2012-09,Metropolitan Police,00AFGY,17,0,7,5,16,5,1,5,2,0,4
2012-09,Metropolitan Police,00AFGW,9,2,10,13,65,10,2,25,1,4,6
2012-09,Metropolitan Police,00AFGT,5,0,6,23,28,16,5,13,2,2,4
2012-09,Metropolitan Police,00AFGU,12,5,20,12,39,5,1,5,0,0,7
2012-09,Metropolitan Police,00AFGR,6,5,1,9,39,4,0,10,1,2,2
2012-09,Metropolitan Police,00AFGS,7,0,6,7,17,3,0,8,3,1,3
2012-09,Metropolitan Police,00AFGP,13,6,14,10,36,3,0,8,3,3,1
2012-09,Metropolitan Police,00AFGQ,12,0,3,6,21,4,0,2,2,2,0
2012-09,Metropolitan Police,00AFGN,10,1,12,20,63,23,1,9,9,5,5
2012-09,Metropolitan Police,00AFGL,16,2,20,7,40,10,5,22,1,2,11
2012-09,Metropolitan Police,00AFGM,17,1,17,23,66,26,7,19,3,6,3
2012-09,Metropolitan Police,00AFGJ,13,2,16,12,22,18,0,17,1,2,6
2012-09,Metropolitan Police,00AFGK,10,4,15,6,29,8,2,21,4,4,4
2012-09,Metropolitan Police,00AFGH,4,0,4,10,15,7,0,11,4,1,6
2012-09,Metropolitan Police,00AFGF,8,1,5,21,33,13,2,14,1,3,5
2012-09,Metropolitan Police,00AFGG,18,7,11,36,61,16,35,38,16,10,12
2012-09,Metropolitan Police,00AFGD,8,0,10,10,14,5,4,11,4,2,8
2012-09,Metropolitan Police,00AFGE,3,1,6,3,25,3,3,12,0,4,5
2012-09,Metropolitan Police,00BAFZ,8,8,9,11,28,3,6,12,8,3,7
2012-09,Metropolitan Police,00BAFY,6,0,3,3,17,4,1,7,0,0,5
2012-09,Metropolitan Police,00BAFX,8,1,10,7,28,9,1,18,3,1,4
2012-09,Metropolitan Police,00BGGC,14,7,11,27,114,16,1,17,10,3,3
2012-09,Metropolitan Police,00AMGA,9,5,4,15,45,5,5,17,9,1,3
2012-09,Metropolitan Police,00AMGC,12,6,4,34,95,11,7,29,10,7,5
2012-09,Metropolitan Police,00AMGB,4,1,11,9,40,5,0,12,0,2,4
2012-09,Metropolitan Police,00AMGE,8,13,16,37,95,11,6,98,6,10,8
2012-09,Metropolitan Police,00AMGD,9,6,12,14,20,6,0,22,5,1,1
2012-09,Metropolitan Police,00AMGG,10,4,4,20,56,2,15,31,6,8,6
2012-09,Metropolitan Police,00AMGF,11,10,21,23,56,2,0,44,2,6,3
2012-09,Metropolitan Police,00AMGH,12,6,23,22,50,4,0,22,4,2,4
2012-09,Metropolitan Police,00AMGK,8,9,7,30,67,6,1,51,10,4,6
2012-09,Metropolitan Police,00AMGJ,21,11,14,40,70,11,3,193,19,5,13
2012-09,Metropolitan Police,00AMGM,14,4,14,20,51,5,1,17,4,1,8
2012-09,Metropolitan Police,00AMGL,12,6,4,16,40,5,0,9,1,2,3
2012-09,Metropolitan Police,00AMGN,7,1,5,17,33,9,3,16,4,4,2
2012-09,Metropolitan Police,00AMGQ,19,7,22,22,47,7,3,63,9,8,3
2012-09,Metropolitan Police,00AMGP,12,4,10,12,44,8,8,20,4,2,0
2012-09,Metropolitan Police,00AMGS,12,3,11,35,46,5,4,32,5,6,8
2012-09,Metropolitan Police,00AMGR,9,2,11,17,38,5,1,13,2,2,4
2012-09,Metropolitan Police,00AMGU,6,8,12,27,27,6,1,18,2,2,7
2012-09,Metropolitan Police,00ATFZ,15,2,15,36,53,6,0,23,7,4,10
2012-09,Metropolitan Police,00ATFY,2,5,8,20,59,10,9,20,1,1,16
2012-09,Metropolitan Police,00BKGB,7,5,17,13,24,5,6,26,3,7,5
2012-09,Metropolitan Police,00AJGR,17,3,14,20,14,3,1,13,0,2,3
2012-09,Metropolitan Police,00AJGS,16,5,6,25,52,4,0,12,5,5,6
2012-09,Metropolitan Police,00AJGP,3,0,11,23,35,1,0,4,3,2,4
2012-09,Metropolitan Police,00AJGQ,7,1,6,10,15,7,0,13,3,1,1
2012-09,Metropolitan Police,00AJGW,9,4,21,20,59,7,17,12,1,7,19
2012-09,Metropolitan Police,00AJGT,15,3,12,23,48,7,4,9,12,10,3
2012-09,Metropolitan Police,00AJGU,11,4,23,21,61,13,7,15,16,6,2
2012-09,Metropolitan Police,00AJGZ,11,4,18,28,64,3,1,9,17,6,4
2012-09,Metropolitan Police,00AJGX,12,5,13,26,93,9,3,27,8,6,10
2012-09,Metropolitan Police,00AJGY,9,5,14,41,90,17,10,33,14,5,7
2012-09,Metropolitan Police,00AJGC,14,2,18,27,55,9,17,16,9,10,11
2012-09,Metropolitan Police,00AJGF,12,3,18,28,70,9,22,67,3,9,5
2012-09,Metropolitan Police,00AJGG,11,3,17,14,14,5,5,15,8,5,15
2012-09,Metropolitan Police,00AJGD,18,3,12,16,20,4,1,16,1,5,1
