Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Criminal damage and arson,Shoplifting,Other theft,Drugs,Public disorder and weapons,Other crime
2012-03,Humberside Police,56,6,1,6,11,17,11,3,9,1,6,2
2012-03,Humberside Police,77,22,0,10,19,39,15,6,16,3,6,3
2012-03,Humberside Police,54,9,1,6,8,11,11,7,10,3,0,4
2012-03,Humberside Police,42,6,0,2,8,8,6,0,4,1,0,4
2012-03,Humberside Police,48,32,3,16,67,122,47,89,93,41,51,24
2012-03,Humberside Police,43,4,1,5,2,16,5,0,9,3,1,4
2012-03,Humberside Police,60,6,1,2,5,16,2,17,10,1,0,2
2012-03,Humberside Police,61,5,0,4,3,11,7,2,4,0,0,1
2012-03,Humberside Police,62,24,0,5,11,17,15,2,13,2,2,0
2012-03,Humberside Police,63,10,0,17,30,44,18,9,18,7,2,2
2012-03,Humberside Police,64,6,0,7,7,9,7,1,8,2,3,2
2012-03,Humberside Police,49,32,3,16,67,122,47,89,93,41,51,24
2012-03,Humberside Police,66,8,0,9,10,23,15,6,11,5,4,6
2012-03,Humberside Police,67,15,0,12,18,38,16,4,15,1,11,2
2012-03,Humberside Police,68,7,0,5,4,11,2,5,3,0,0,1
2012-03,Humberside Police,69,14,1,8,16,26,10,8,21,4,5,8
2012-03,Humberside Police,80,26,0,5,18,32,20,9,15,4,4,4
2012-03,Humberside Police,52,9,0,6,18,52,21,14,12,3,4,4
2012-03,Humberside Police,53,6,1,4,11,25,12,0,10,1,0,3
2012-03,Humberside Police,24,5,0,3,10,24,15,1,8,2,8,2
2012-03,Humberside Police,25,2,0,1,13,33,10,12,14,3,10,3
2012-03,Humberside Police,26,5,1,3,12,32,12,2,3,3,4,3
2012-03,Humberside Police,27,11,0,0,11,28,2,6,6,1,0,0
2012-03,Humberside Police,20,10,0,4,12,16,5,0,11,2,0,1
2012-03,Humberside Police,21,4,0,2,4,4,1,0,3,1,0,0
2012-03,Humberside Police,22,5,0,3,7,32,17,2,13,1,1,3
2012-03,Humberside Police,23,6,0,5,2,16,10,0,12,0,0,3
2012-03,Humberside Police,46,20,1,8,21,23,11,16,21,9,6,10
2012-03,Humberside Police,47,10,0,6,14,27,18,3,16,5,5,6
2012-03,Humberside Police,44,4,0,4,16,31,15,2,13,3,5,3
2012-03,Humberside Police,45,6,0,7,12,19,0,2,11,3,0,0
2012-03,Humberside Police,28,18,4,3,46,64,36,25,20,11,8,13
2012-03,Humberside Police,29,3,1,1,4,12,4,4,4,1,2,0
2012-03,Humberside Police,40,5,0,1,6,19,7,8,9,1,2,1
2012-03,Humberside Police,41,9,1,13,21,41,22,13,18,5,7,4
2012-03,Humberside Police,1,9,0,11,11,30,22,7,9,0,2,2
2012-03,Humberside Police,82,2,0,8,5,16,5,8,10,0,1,4
2012-03,Humberside Police,2,17,1,11,32,56,32,52,31,3,11,9
2012-03,Humberside Police,5,2,0,2,5,9,5,2,8,1,0,3
2012-03,Humberside Police,4,3,0,1,3,1,12,1,6,0,1,1
2012-03,Humberside Police,7,8,3,3,43,52,16,27,25,9,13,11
2012-03,Humberside Police,6,11,0,7,31,49,22,11,22,7,3,11
2012-03,Humberside Police,9,4,0,0,6,18,3,0,5,0,0,1
2012-03,Humberside Police,8,9,0,5,14,28,13,8,18,2,3,2
2012-03,Humberside Police,78,30,5,14,40,104,39,31,39,3,9,8
2012-03,Humberside Police,51,7,0,3,7,21,7,12,9,4,1,1
2012-03,Humberside Police,83,8,0,0,7,23,6,0,5,2,2,2
2012-03,Humberside Police,81,7,0,4,5,9,2,1,8,0,1,2
2012-03,Humberside Police,39,9,0,5,9,7,5,0,9,0,1,3
2012-03,Humberside Police,65,7,0,4,6,17,6,3,6,1,2,0
2012-03,Humberside Police,76,2,0,3,5,17,4,0,4,0,0,2
2012-03,Humberside Police,75,15,0,5,7,22,10,4,9,3,0,1
2012-03,Humberside Police,38,2,0,3,9,10,6,3,6,1,0,16
2012-03,Humberside Police,73,23,1,13,17,74,36,8,12,1,7,2
2012-03,Humberside Police,72,5,0,3,2,7,3,2,9,0,0,1
2012-03,Humberside Police,71,1,0,1,0,9,3,2,4,0,0,1
2012-03,Humberside Police,70,1,1,0,1,20,4,0,3,0,0,1
2012-03,Humberside Police,59,15,2,3,15,20,11,2,9,2,3,1
2012-03,Humberside Police,79,14,0,5,24,41,25,0,16,5,5,5
2012-03,Humberside Police,58,14,0,6,14,23,6,0,7,1,3,3
2012-03,Humberside Police,11,13,0,7,14,27,21,3,19,1,5,1
2012-03,Humberside Police,10,16,2,4,18,45,19,11,19,2,2,3
2012-03,Humberside Police,13,10,0,3,10,33,20,1,14,1,0,1
2012-03,Humberside Police,12,7,2,3,15,22,7,2,13,3,4,4
2012-03,Humberside Police,15,11,0,5,9,14,9,0,9,1,1,3
2012-03,Humberside Police,14,4,0,4,3,16,7,0,10,0,0,1
2012-03,Humberside Police,17,17,0,3,2,25,13,1,7,0,0,1
2012-03,Humberside Police,16,2,0,1,3,7,7,0,6,2,0,2
