Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Criminal damage and arson,Shoplifting,Other theft,Drugs,Public disorder and weapons,Other crime
2012-01,Norfolk Constabulary,D14,2,0,1,3,12,13,2,2,3,0,0
2012-01,Norfolk Constabulary,D15,9,0,1,9,21,1,2,7,1,2,4
2012-01,Norfolk Constabulary,G24,4,0,4,20,50,17,3,12,2,1,1
2012-01,Norfolk Constabulary,G25,3,1,0,12,29,13,2,8,3,1,1
2012-01,Norfolk Constabulary,G22,1,0,0,6,29,16,4,10,6,3,4
2012-01,Norfolk Constabulary,D11,2,0,9,11,31,5,1,2,1,1,0
2012-01,Norfolk Constabulary,D12,6,0,7,21,50,32,2,7,5,1,18
2012-01,Norfolk Constabulary,D13,0,1,3,8,31,2,3,3,7,3,5
2012-01,Norfolk Constabulary,E11,1,1,3,3,12,6,0,5,0,0,0
2012-01,Norfolk Constabulary,E13,2,0,0,8,27,6,0,9,4,2,2
2012-01,Norfolk Constabulary,E12,4,0,6,6,29,11,2,2,2,0,0
2012-01,Norfolk Constabulary,E14,4,0,1,15,26,10,5,9,1,3,2
2012-01,Norfolk Constabulary,F21,18,0,9,44,151,49,11,22,28,4,7
2012-01,Norfolk Constabulary,B12,4,0,3,9,32,5,9,10,2,4,2
2012-01,Norfolk Constabulary,B13,1,0,3,13,58,15,5,7,1,0,3
2012-01,Norfolk Constabulary,B11,7,0,5,30,91,19,8,12,2,2,6
2012-01,Norfolk Constabulary,C13,2,0,1,10,26,8,2,8,2,2,5
2012-01,Norfolk Constabulary,C12,5,0,2,7,13,7,2,3,0,2,0
2012-01,Norfolk Constabulary,C11,3,0,1,7,6,3,0,2,0,0,0
2012-01,Norfolk Constabulary,G23,2,0,4,3,10,3,0,0,0,0,0
2012-01,Norfolk Constabulary,A33,24,1,6,5,51,11,8,19,3,0,2
2012-01,Norfolk Constabulary,A32,6,0,2,7,18,1,0,7,0,0,0
2012-01,Norfolk Constabulary,A31,11,0,7,13,27,3,0,13,2,1,3
2012-01,Norfolk Constabulary,G14,21,2,5,68,145,33,22,28,8,5,3
2012-01,Norfolk Constabulary,A11,3,0,1,9,25,11,0,9,3,1,1
2012-01,Norfolk Constabulary,E22,2,0,3,8,15,8,1,1,3,4,1
2012-01,Norfolk Constabulary,A13,1,0,1,0,5,1,1,1,0,1,0
2012-01,Norfolk Constabulary,A12,3,0,3,7,14,6,0,2,1,0,1
2012-01,Norfolk Constabulary,G21,1,0,0,2,8,2,0,6,0,0,3
2012-01,Norfolk Constabulary,C22,4,1,0,16,22,13,5,10,1,2,1
2012-01,Norfolk Constabulary,C23,3,0,3,12,43,4,0,7,4,3,0
2012-01,Norfolk Constabulary,C21,7,0,0,14,13,3,2,15,1,0,0
2012-01,Norfolk Constabulary,E21,2,0,2,9,28,12,1,7,2,1,0
2012-01,Norfolk Constabulary,C24,6,0,3,3,20,10,3,4,4,1,0
2012-01,Norfolk Constabulary,E23,3,0,4,5,20,5,0,9,2,1,1
2012-01,Norfolk Constabulary,D21,6,0,1,10,16,9,0,2,0,0,0
2012-01,Norfolk Constabulary,D23,5,0,2,4,10,10,0,3,0,0,2
2012-01,Norfolk Constabulary,D22,12,0,7,15,40,6,2,8,0,1,3
2012-01,Norfolk Constabulary,F31,19,2,8,83,225,46,110,96,32,12,18
2012-01,Norfolk Constabulary,F11,30,1,22,34,79,26,17,37,16,7,8
2012-01,Norfolk Constabulary,G13,15,0,3,14,56,12,3,11,2,3,3
2012-01,Norfolk Constabulary,G12,33,0,2,14,23,16,0,3,2,1,3
2012-01,Norfolk Constabulary,G11,1,0,0,3,4,0,0,1,0,0,0
2012-01,Norfolk Constabulary,A21,7,3,6,29,128,21,18,17,19,6,2
2012-01,Norfolk Constabulary,A22,9,1,2,25,67,24,5,14,10,5,2
2012-01,Norfolk Constabulary,A23,10,0,0,12,29,7,4,7,3,0,2
2012-01,Norfolk Constabulary,F41,19,3,15,21,103,34,11,29,17,5,9
2012-01,Norfolk Constabulary,B22,6,0,4,12,33,9,1,12,3,1,1
2012-01,Norfolk Constabulary,B21,18,0,9,35,120,20,16,15,18,1,6
