Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Criminal damage and arson,Shoplifting,Other theft,Drugs,Public disorder and weapons,Other crime
2012-04,Dyfed-Powys Police,135,0,1,0,1,11,3,0,3,0,1,0
2012-04,Dyfed-Powys Police,134,4,0,4,9,70,16,4,11,14,10,1
2012-04,Dyfed-Powys Police,115,2,0,1,3,12,1,0,1,0,0,0
2012-04,Dyfed-Powys Police,128,0,0,0,1,12,3,0,2,1,1,0
2012-04,Dyfed-Powys Police,117,0,0,0,2,14,2,2,3,1,2,1
2012-04,Dyfed-Powys Police,116,4,0,1,21,100,16,8,10,18,5,1
2012-04,Dyfed-Powys Police,111,0,0,0,1,16,3,0,1,1,1,2
2012-04,Dyfed-Powys Police,110,10,0,11,24,187,17,18,19,21,14,2
2012-04,Dyfed-Powys Police,113,1,0,1,2,27,4,0,0,1,1,0
2012-04,Dyfed-Powys Police,112,0,0,1,1,14,4,0,4,0,1,3
2012-04,Dyfed-Powys Police,139,0,0,0,4,13,1,0,0,1,0,1
2012-04,Dyfed-Powys Police,138,0,0,0,2,28,3,0,2,1,2,0
2012-04,Dyfed-Powys Police,119,4,0,3,3,22,3,1,8,1,0,3
2012-04,Dyfed-Powys Police,118,0,0,1,2,8,1,0,0,0,1,0
2012-04,Dyfed-Powys Police,129,0,0,0,2,8,0,0,3,0,0,1
2012-04,Dyfed-Powys Police,146,3,1,1,1,11,1,0,3,2,0,0
2012-04,Dyfed-Powys Police,147,0,0,0,10,39,3,7,3,7,3,3
2012-04,Dyfed-Powys Police,144,0,0,0,10,46,5,0,5,3,2,1
2012-04,Dyfed-Powys Police,145,0,0,0,4,7,0,1,2,0,2,1
2012-04,Dyfed-Powys Police,142,0,0,5,4,8,6,0,1,0,0,3
2012-04,Dyfed-Powys Police,143,1,0,2,3,20,3,1,7,0,0,1
2012-04,Dyfed-Powys Police,140,0,0,0,0,14,0,0,1,1,1,0
2012-04,Dyfed-Powys Police,141,2,0,0,3,19,6,0,2,0,1,0
2012-04,Dyfed-Powys Police,148,2,0,1,1,10,1,0,0,0,0,1
2012-04,Dyfed-Powys Police,149,2,1,2,4,35,9,1,6,6,1,1
2012-04,Dyfed-Powys Police,120,1,0,1,0,5,2,0,0,2,0,1
2012-04,Dyfed-Powys Police,121,2,0,3,4,32,3,11,2,16,3,0
2012-04,Dyfed-Powys Police,122,0,0,1,5,15,0,0,2,1,0,0
2012-04,Dyfed-Powys Police,123,15,0,7,18,172,11,2,14,22,3,4
2012-04,Dyfed-Powys Police,124,8,0,2,29,204,33,22,15,37,23,4
2012-04,Dyfed-Powys Police,125,0,0,0,0,4,1,0,4,0,1,1
2012-04,Dyfed-Powys Police,126,1,0,0,2,6,0,0,2,0,2,2
2012-04,Dyfed-Powys Police,127,1,0,0,4,15,1,1,6,2,0,1
2012-04,Dyfed-Powys Police,102,2,0,0,16,75,10,11,6,4,14,1
2012-04,Dyfed-Powys Police,103,15,1,7,30,143,25,9,21,25,3,5
2012-04,Dyfed-Powys Police,100,0,0,0,3,14,2,0,2,1,0,0
2012-04,Dyfed-Powys Police,101,2,0,0,0,13,2,0,2,0,0,1
2012-04,Dyfed-Powys Police,106,0,0,2,1,10,3,0,2,1,3,1
2012-04,Dyfed-Powys Police,107,4,0,1,6,13,1,0,4,0,1,0
2012-04,Dyfed-Powys Police,104,1,0,2,2,11,1,0,4,4,0,0
2012-04,Dyfed-Powys Police,105,3,0,7,5,35,9,1,3,6,10,1
2012-04,Dyfed-Powys Police,133,2,0,2,3,26,7,1,5,2,1,1
2012-04,Dyfed-Powys Police,132,1,0,2,2,37,3,0,3,8,0,2
2012-04,Dyfed-Powys Police,108,1,0,1,7,33,6,6,3,4,5,1
2012-04,Dyfed-Powys Police,131,0,0,4,14,93,6,2,10,4,3,0
2012-04,Dyfed-Powys Police,130,3,0,2,5,43,8,0,7,4,0,3
2012-04,Dyfed-Powys Police,137,2,0,1,5,88,15,5,1,6,1,1
2012-04,Dyfed-Powys Police,136,0,0,2,8,55,5,5,4,3,2,1
