Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Criminal damage and arson,Shoplifting,Other theft,Drugs,Public disorder and weapons,Other crime
2012-09,Humberside Police,56,4,0,6,12,23,11,6,8,8,2,1
2012-09,Humberside Police,77,15,0,6,24,28,15,8,9,2,5,2
2012-09,Humberside Police,54,14,0,13,7,15,8,5,13,2,4,3
2012-09,Humberside Police,42,4,0,0,5,10,2,6,10,1,3,0
2012-09,Humberside Police,48,33,5,22,114,155,36,66,106,27,60,27
2012-09,Humberside Police,43,8,0,2,2,18,9,0,6,2,1,3
2012-09,Humberside Police,60,11,0,4,4,17,6,12,8,0,0,2
2012-09,Humberside Police,61,16,0,7,3,14,13,8,8,0,0,4
2012-09,Humberside Police,62,13,1,12,13,22,8,2,16,3,1,4
2012-09,Humberside Police,63,24,2,7,17,63,15,2,26,3,11,2
2012-09,Humberside Police,64,18,0,5,5,16,6,2,3,1,3,2
2012-09,Humberside Police,49,33,5,22,114,155,36,66,106,27,60,27
2012-09,Humberside Police,66,11,0,3,16,35,15,11,14,6,3,5
2012-09,Humberside Police,67,21,0,8,16,20,7,3,12,5,3,4
2012-09,Humberside Police,68,15,0,9,6,11,2,2,7,0,0,2
2012-09,Humberside Police,69,14,0,15,16,34,8,4,21,1,5,2
2012-09,Humberside Police,80,14,0,7,13,23,18,19,9,4,2,2
2012-09,Humberside Police,52,17,0,6,14,32,16,7,12,2,2,0
2012-09,Humberside Police,53,8,2,11,8,16,6,5,7,1,1,4
2012-09,Humberside Police,24,7,0,5,10,42,11,3,12,0,5,7
2012-09,Humberside Police,25,7,0,3,6,20,10,11,12,3,4,3
2012-09,Humberside Police,26,14,1,2,19,18,19,3,5,1,1,1
2012-09,Humberside Police,27,3,0,3,10,26,4,2,10,3,0,3
2012-09,Humberside Police,20,6,0,2,4,10,3,3,11,1,0,1
2012-09,Humberside Police,21,6,0,2,3,3,2,0,5,0,0,3
2012-09,Humberside Police,22,1,0,3,10,17,10,5,4,1,2,3
2012-09,Humberside Police,23,10,0,4,5,11,5,0,9,1,0,1
2012-09,Humberside Police,46,14,0,5,20,39,15,17,9,6,8,9
2012-09,Humberside Police,47,13,1,2,19,33,14,2,30,3,4,3
2012-09,Humberside Police,44,37,0,4,18,26,11,4,21,8,1,0
2012-09,Humberside Police,45,10,0,3,8,23,7,8,9,2,0,4
2012-09,Humberside Police,28,10,0,1,49,69,33,20,38,19,20,4
2012-09,Humberside Police,29,7,0,1,4,13,1,3,2,5,1,1
2012-09,Humberside Police,40,3,0,1,2,14,8,2,8,0,0,2
2012-09,Humberside Police,41,8,0,3,34,30,10,5,18,6,1,2
2012-09,Humberside Police,1,17,0,7,14,28,24,6,10,1,2,3
2012-09,Humberside Police,82,7,0,3,3,12,7,6,9,1,0,2
2012-09,Humberside Police,2,15,1,12,37,62,36,63,36,4,6,10
2012-09,Humberside Police,5,0,0,4,9,15,0,6,4,2,0,7
2012-09,Humberside Police,4,9,0,1,6,8,2,0,6,0,0,2
2012-09,Humberside Police,7,9,5,7,47,35,22,33,30,8,10,3
2012-09,Humberside Police,6,12,6,9,29,40,22,7,25,5,6,7
2012-09,Humberside Police,9,5,0,1,5,7,4,0,7,0,0,1
2012-09,Humberside Police,8,7,0,5,10,35,9,7,9,1,1,2
2012-09,Humberside Police,78,15,6,6,51,87,49,17,29,9,7,6
2012-09,Humberside Police,51,8,0,3,8,19,7,2,7,1,2,2
2012-09,Humberside Police,83,3,1,3,8,24,7,3,9,1,4,0
2012-09,Humberside Police,81,6,0,11,4,4,1,2,6,0,0,0
2012-09,Humberside Police,39,15,0,1,7,11,5,0,4,2,1,1
2012-09,Humberside Police,65,10,1,7,4,20,18,0,8,2,2,2
2012-09,Humberside Police,76,9,0,1,12,21,11,3,11,0,0,0
2012-09,Humberside Police,75,12,0,11,13,25,16,7,10,0,3,5
2012-09,Humberside Police,38,3,0,4,6,23,12,4,3,0,2,1
2012-09,Humberside Police,73,23,0,19,16,19,34,5,14,4,4,4
2012-09,Humberside Police,72,6,0,2,1,2,4,5,5,0,1,1
2012-09,Humberside Police,71,1,0,1,2,7,4,0,4,0,0,0
2012-09,Humberside Police,70,3,0,0,6,10,9,0,2,0,1,0
2012-09,Humberside Police,59,7,2,4,13,24,12,10,12,3,6,5
2012-09,Humberside Police,79,9,0,4,33,43,23,6,17,3,5,7
2012-09,Humberside Police,58,8,0,1,18,26,9,1,20,3,3,3
2012-09,Humberside Police,11,11,1,1,17,24,14,1,21,1,0,2
2012-09,Humberside Police,10,18,0,6,8,30,16,7,4,2,1,7
2012-09,Humberside Police,13,4,0,3,13,33,18,5,12,0,2,1
2012-09,Humberside Police,12,10,1,3,21,15,7,2,18,3,2,2
2012-09,Humberside Police,15,9,0,4,5,13,2,0,8,0,0,1
2012-09,Humberside Police,14,4,0,3,8,17,8,1,9,0,0,0
2012-09,Humberside Police,17,14,0,4,4,14,6,1,13,1,3,2
2012-09,Humberside Police,16,0,0,1,6,14,7,0,2,0,0,1
2012-09,Humberside Police,19,3,0,2,5,13,0,0,6,0,1,2
2012-09,Humberside Police,18,3,0,3,4,15,6,0,8,0,1,0
2012-09,Humberside Police,31,4,0,2,2,12,6,3,10,1,0,2
2012-09,Humberside Police,30,7,0,4,7,14,4,1,3,0,3,2
2012-09,Humberside Police,37,3,0,0,2,2,3,2,3,0,1,0
2012-09,Humberside Police,36,7,0,4,1,9,1,0,9,1,1,2
2012-09,Humberside Police,35,2,0,1,2,1,0,2,4,0,1,3
2012-09,Humberside Police,34,7,0,2,6,13,5,5,2,1,1,4
2012-09,Humberside Police,33,3,0,2,0,4,2,0,3,2,0,0
2012-09,Humberside Police,55,9,1,4,11,15,10,2,4,1,0,3
2012-09,Humberside Police,74,13,1,6,18,34,22,0,17,1,5,1
2012-09,Humberside Police,32,14,0,3,11,37,6,10,6,1,1,3
2012-09,Humberside Police,57,28,1,7,15,29,27,8,16,2,4,8
2012-09,Humberside Police,50,27,1,28,16,40,10,28,27,4,4,6
