Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Criminal damage and arson,Shoplifting,Other theft,Drugs,Public disorder and weapons,Other crime
2012-06,Northamptonshire Police,SCT112,14,2,9,17,31,5,11,11,6,3,3
2012-06,Northamptonshire Police,SCT141,17,2,18,33,113,22,9,12,10,5,5
2012-06,Northamptonshire Police,SCT164,73,6,98,90,310,79,38,43,11,9,17
2012-06,Northamptonshire Police,SCT152,5,0,8,14,53,10,2,15,2,1,8
2012-06,Northamptonshire Police,SCT165,45,13,39,55,250,47,38,59,7,10,22
2012-06,Northamptonshire Police,SCT151,25,2,18,27,115,24,7,29,5,1,16
2012-06,Northamptonshire Police,SCT101,11,0,6,4,38,13,2,5,1,0,1
2012-06,Northamptonshire Police,SCT103,17,1,16,14,66,23,6,11,3,3,4
2012-06,Northamptonshire Police,SCT102,31,0,30,22,142,25,11,25,3,1,7
2012-06,Northamptonshire Police,SCT163,54,7,60,72,306,87,21,51,5,5,13
2012-06,Northamptonshire Police,SCT162,47,3,34,132,354,52,69,126,19,32,19
2012-06,Northamptonshire Police,SCT111,50,2,32,85,298,56,34,58,14,11,14
2012-06,Northamptonshire Police,SCT122,35,0,21,43,128,24,4,20,4,1,4
2012-06,Northamptonshire Police,SCT121,52,4,33,84,255,53,64,67,21,17,10
2012-06,Northamptonshire Police,SCT142,41,0,36,22,69,20,9,32,4,1,23
2012-06,Northamptonshire Police,SCT131,41,5,23,87,289,76,49,53,11,16,16
2012-06,Northamptonshire Police,SCT132,17,2,14,16,43,13,4,10,1,2,6
