Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Criminal damage and arson,Shoplifting,Other theft,Drugs,Public disorder and weapons,Other crime
2012-02,South Yorkshire,KD4,15,0,18,9,95,22,3,23,1,2,4
2012-02,South Yorkshire,KA4,16,1,15,16,138,25,11,23,7,2,0
2012-02,South Yorkshire,CB2,24,1,17,6,145,13,5,19,8,1,5
2012-02,South Yorkshire,CB3,20,2,22,17,259,35,10,31,3,5,8
2012-02,South Yorkshire,KA1,32,5,19,27,246,51,16,39,10,8,11
2012-02,South Yorkshire,CB1,15,2,19,17,225,49,10,27,14,3,8
2012-02,South Yorkshire,KC1,16,1,15,14,127,29,3,16,4,4,1
2012-02,South Yorkshire,KC3,9,0,5,6,81,8,3,9,4,1,2
2012-02,South Yorkshire,KC2,11,2,12,9,112,22,5,5,2,2,2
2012-02,South Yorkshire,KE4,5,1,6,12,164,17,7,13,2,0,2
2012-02,South Yorkshire,KE3,20,0,25,2,79,21,17,16,3,0,1
2012-02,South Yorkshire,KE2,29,1,10,10,198,35,8,13,6,3,2
2012-02,South Yorkshire,KE1,20,0,10,8,107,10,3,24,5,1,4
2012-02,South Yorkshire,AA5,0,0,0,3,15,4,3,3,1,1,1
2012-02,South Yorkshire,AD2,20,0,12,9,102,14,29,12,0,1,0
2012-02,South Yorkshire,AD3,27,0,8,5,27,5,3,10,2,0,0
2012-02,South Yorkshire,AD1,21,0,6,5,62,21,2,10,1,0,2
2012-02,South Yorkshire,KL4,5,0,12,8,103,12,7,11,5,0,2
2012-02,South Yorkshire,AB1,18,0,15,12,136,14,4,17,4,1,8
2012-02,South Yorkshire,AB2,23,0,21,8,145,11,25,17,2,1,2
2012-02,South Yorkshire,AB3,16,0,5,8,80,19,7,16,1,0,1
2012-02,South Yorkshire,BD1,14,3,13,5,86,13,5,6,4,4,2
2012-02,South Yorkshire,KL1,10,0,5,7,82,10,1,15,0,0,1
2012-02,South Yorkshire,KL2,6,1,6,6,75,5,3,11,1,2,0
2012-02,South Yorkshire,BD2,9,0,10,9,95,12,10,17,4,3,1
2012-02,South Yorkshire,BB2,15,0,10,14,154,29,4,23,8,2,2
2012-02,South Yorkshire,BB1,27,0,10,16,182,38,12,37,14,3,5
2012-02,South Yorkshire,KF4,3,0,8,4,43,5,1,1,1,0,0
2012-02,South Yorkshire,KF2,9,0,14,3,27,3,1,5,3,0,3
2012-02,South Yorkshire,KF3,10,0,7,2,31,5,0,2,1,0,0
2012-02,South Yorkshire,KF1,25,1,10,0,45,9,1,13,1,0,0
2012-02,South Yorkshire,KL3,3,0,16,4,72,20,2,8,3,0,0
2012-02,South Yorkshire,BD3,7,0,10,8,57,7,2,22,1,1,0
2012-02,South Yorkshire,KA2,35,1,16,19,162,32,7,26,8,5,1
2012-02,South Yorkshire,KB2,38,3,27,18,186,34,14,21,8,4,4
2012-02,South Yorkshire,KB3,38,1,15,16,206,33,8,9,8,8,1
2012-02,South Yorkshire,KB1,29,2,43,18,236,34,83,32,20,10,7
2012-02,South Yorkshire,KD1,37,11,78,88,493,51,110,201,31,36,17
2012-02,South Yorkshire,KB4,36,3,13,6,114,29,9,12,5,2,4
2012-02,South Yorkshire,KD3,16,3,14,11,167,20,11,32,5,4,2
2012-02,South Yorkshire,AE1,36,2,19,22,85,26,7,16,5,2,1
2012-02,South Yorkshire,KA3,37,1,12,14,165,43,19,22,10,4,7
2012-02,South Yorkshire,AE3,8,0,6,4,48,5,3,8,0,0,0
2012-02,South Yorkshire,AE2,12,1,17,11,123,21,6,28,5,1,6
2012-02,South Yorkshire,BA2,13,0,11,10,111,30,13,21,15,2,6
2012-02,South Yorkshire,BA1,12,0,15,37,155,42,38,35,26,15,8
2012-02,South Yorkshire,CA2,33,2,30,19,262,42,41,32,8,9,11
2012-02,South Yorkshire,CA1,18,0,41,14,188,25,7,29,10,5,6
2012-02,South Yorkshire,CC1,25,5,38,17,255,53,2,42,12,4,3
2012-02,South Yorkshire,CC3,9,0,3,20,75,9,29,21,8,6,2
2012-02,South Yorkshire,CC2,21,2,40,19,265,42,10,53,5,3,5
2012-02,South Yorkshire,AC3,46,1,26,10,96,10,3,22,2,0,5
2012-02,South Yorkshire,AA4,15,1,8,11,52,12,4,15,7,4,7
2012-02,South Yorkshire,AC1,21,0,8,13,137,22,8,11,2,2,3
2012-02,South Yorkshire,AA6,28,0,8,9,134,36,14,13,10,4,3
2012-02,South Yorkshire,AA1,16,0,6,16,77,18,12,14,1,1,6
2012-02,South Yorkshire,AA3,21,1,22,46,154,14,44,33,13,15,5
2012-02,South Yorkshire,AA2,25,2,10,17,80,20,8,20,5,2,7
2012-02,South Yorkshire,KC4,23,0,17,2,106,18,9,9,2,0,3
2012-02,South Yorkshire,KD2,28,2,35,7,102,8,18,35,3,2,2
2012-02,South Yorkshire,BC3,8,1,19,10,101,29,4,17,6,10,6
2012-02,South Yorkshire,BC1,43,1,16,13,92,41,18,28,6,1,4
2012-02,South Yorkshire,BC2,13,0,7,12,71,26,11,15,6,1,3
2012-02,South Yorkshire,AC2,22,1,9,6,134,28,9,23,5,3,0
