Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Criminal damage and arson,Shoplifting,Other theft,Drugs,Public disorder and weapons,Other crime
2012-10,Essex Police,133,8,0,16,20,44,7,5,11,1,4,7
2012-10,Essex Police,132,13,3,16,10,16,10,0,18,1,0,10
2012-10,Essex Police,131,8,1,20,13,30,4,3,3,1,1,3
2012-10,Essex Police,130,15,0,23,14,48,7,10,10,1,5,1
2012-10,Essex Police,137,36,1,22,35,58,20,10,23,4,4,8
2012-10,Essex Police,136,26,2,19,47,85,20,36,40,6,12,8
2012-10,Essex Police,135,9,0,7,6,37,11,1,13,4,4,20
2012-10,Essex Police,134,7,0,2,6,16,9,0,10,0,1,2
2012-10,Essex Police,139,12,1,8,8,27,7,7,8,1,2,3
2012-10,Essex Police,138,20,3,11,22,61,23,11,19,5,7,9
2012-10,Essex Police,24,1,1,4,12,21,10,4,4,0,0,0
2012-10,Essex Police,25,3,0,2,5,10,5,0,14,4,0,1
2012-10,Essex Police,26,10,0,13,14,41,10,5,15,0,3,6
2012-10,Essex Police,27,5,1,5,9,15,1,0,0,0,3,1
2012-10,Essex Police,20,1,0,2,1,5,3,3,4,3,2,1
2012-10,Essex Police,21,16,2,5,5,40,10,8,17,3,0,1
2012-10,Essex Police,22,9,0,4,15,46,5,4,4,6,1,2
2012-10,Essex Police,23,17,0,14,11,21,28,1,14,2,0,1
2012-10,Essex Police,28,2,0,2,2,5,2,0,6,1,0,1
2012-10,Essex Police,29,6,0,11,10,14,11,1,4,2,1,1
2012-10,Essex Police,4,3,0,0,1,25,4,0,2,1,1,1
2012-10,Essex Police,8,0,0,4,0,3,2,0,1,0,0,0
2012-10,Essex Police,120,7,1,2,3,15,4,2,4,0,1,1
2012-10,Essex Police,121,3,0,9,13,40,5,0,5,1,1,3
2012-10,Essex Police,122,5,0,2,5,13,4,0,6,0,1,0
2012-10,Essex Police,123,10,2,7,17,34,8,26,17,1,7,3
2012-10,Essex Police,124,20,1,25,11,62,9,4,21,0,1,8
2012-10,Essex Police,125,13,1,24,5,30,10,1,22,1,1,5
2012-10,Essex Police,126,15,2,17,15,34,10,7,22,1,1,11
2012-10,Essex Police,127,22,1,16,13,42,13,5,24,2,3,3
2012-10,Essex Police,128,7,0,6,11,14,3,0,2,1,1,2
2012-10,Essex Police,129,6,1,14,21,48,11,6,19,2,3,11
2012-10,Essex Police,59,1,0,0,2,6,2,3,1,0,1,0
2012-10,Essex Police,58,28,1,11,17,41,25,11,19,3,2,11
2012-10,Essex Police,55,4,0,5,1,7,2,0,0,0,1,0
2012-10,Essex Police,54,1,0,1,1,3,1,0,0,0,0,0
2012-10,Essex Police,57,24,1,9,54,100,34,32,38,6,10,6
2012-10,Essex Police,56,16,3,13,46,93,28,0,20,4,3,9
2012-10,Essex Police,51,12,1,12,34,60,13,13,25,4,1,8
2012-10,Essex Police,50,7,1,1,9,17,5,1,14,3,1,2
2012-10,Essex Police,53,9,0,5,4,11,3,0,5,1,1,0
2012-10,Essex Police,52,3,0,1,1,0,3,1,1,0,0,2
2012-10,Essex Police,115,16,2,12,10,19,9,3,10,0,2,0
2012-10,Essex Police,114,13,0,10,22,55,10,14,20,6,2,2
2012-10,Essex Police,88,16,0,15,18,43,7,4,14,1,3,5
2012-10,Essex Police,89,7,2,13,25,82,35,4,17,3,4,3
2012-10,Essex Police,111,4,0,9,4,32,7,0,10,1,2,4
2012-10,Essex Police,110,17,0,33,25,59,15,34,33,7,7,15
2012-10,Essex Police,113,6,0,3,6,11,3,2,4,0,0,3
2012-10,Essex Police,112,10,1,5,11,32,5,1,3,0,1,3
2012-10,Essex Police,82,5,0,0,1,10,4,0,3,0,0,2
2012-10,Essex Police,83,5,0,2,1,7,4,0,1,0,0,0
2012-10,Essex Police,80,15,0,14,12,28,17,8,9,2,0,2
2012-10,Essex Police,81,8,0,7,1,15,4,10,3,5,0,1
2012-10,Essex Police,86,20,4,23,23,48,19,10,27,0,1,9
2012-10,Essex Police,87,31,2,19,39,125,23,15,43,3,11,13
2012-10,Essex Police,84,8,0,1,4,13,5,1,3,0,0,0
2012-10,Essex Police,85,42,14,37,115,272,57,52,89,25,20,15
2012-10,Essex Police,3,5,0,8,5,24,1,2,2,1,1,3
2012-10,Essex Police,7,9,1,8,7,18,8,7,4,1,0,2
2012-10,Essex Police,108,7,1,7,16,35,5,0,5,2,4,3
2012-10,Essex Police,109,9,1,18,9,31,9,3,7,1,2,7
