Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Criminal damage and arson,Shoplifting,Other theft,Drugs,Public disorder and weapons,Other crime
2012-12,Cumbria Constabulary,GARS07,1,0,2,4,12,1,0,0,2,1,0
2012-12,Cumbria Constabulary,GARS06,9,1,6,10,37,1,7,12,3,2,3
2012-12,Cumbria Constabulary,GARS05,2,0,0,5,39,8,0,5,2,1,1
2012-12,Cumbria Constabulary,GARS04,2,0,3,6,43,10,1,3,1,1,1
2012-12,Cumbria Constabulary,GARS03,7,0,3,11,55,8,0,8,1,2,1
2012-12,Cumbria Constabulary,GARS02,4,0,4,26,48,17,4,6,6,3,3
2012-12,Cumbria Constabulary,GARS01,12,1,12,60,213,37,43,32,9,16,6
2012-12,Cumbria Constabulary,GARY01,2,0,0,0,3,0,2,0,0,0,0
2012-12,Cumbria Constabulary,GARS09,4,0,2,9,51,11,0,5,2,1,1
2012-12,Cumbria Constabulary,GARS08,9,0,0,0,7,2,0,2,1,1,0
2012-12,Cumbria Constabulary,GARZ05,0,0,1,1,9,2,1,0,0,0,1
2012-12,Cumbria Constabulary,GARX10,3,0,1,4,30,10,11,6,2,3,1
2012-12,Cumbria Constabulary,GARZ04,4,0,3,1,7,2,0,3,0,1,0
2012-12,Cumbria Constabulary,GARU01,16,1,2,13,41,18,0,12,1,1,1
2012-12,Cumbria Constabulary,GARU03,9,0,5,27,151,32,29,16,7,9,1
2012-12,Cumbria Constabulary,GARU02,11,0,3,12,73,35,2,6,6,1,2
2012-12,Cumbria Constabulary,GARU07,5,0,3,2,18,5,0,9,0,1,0
2012-12,Cumbria Constabulary,GARY08,1,1,6,13,71,8,12,10,4,5,2
2012-12,Cumbria Constabulary,GARU09,0,0,0,6,28,6,2,4,3,2,1
2012-12,Cumbria Constabulary,GARU08,3,0,3,12,30,4,2,2,1,1,2
2012-12,Cumbria Constabulary,GARV02,6,0,1,14,69,12,0,6,2,1,4
2012-12,Cumbria Constabulary,GARV03,5,0,1,13,53,31,2,6,2,2,4
2012-12,Cumbria Constabulary,GARV01,1,0,4,17,38,13,1,10,2,2,1
2012-12,Cumbria Constabulary,GARV04,4,0,0,12,23,5,1,2,2,0,1
2012-12,Cumbria Constabulary,GARV05,7,0,3,31,124,20,6,8,11,4,7
2012-12,Cumbria Constabulary,GARX04,36,0,6,10,53,13,2,3,6,3,2
2012-12,Cumbria Constabulary,GARX05,5,0,3,12,42,10,1,8,3,4,1
2012-12,Cumbria Constabulary,GARX06,1,0,1,3,10,3,3,1,0,1,1
2012-12,Cumbria Constabulary,GARX07,1,0,3,5,30,13,3,7,2,0,1
2012-12,Cumbria Constabulary,GARY09,4,0,4,2,9,10,2,2,2,1,1
2012-12,Cumbria Constabulary,GARX01,4,0,3,0,3,3,10,6,0,1,5
2012-12,Cumbria Constabulary,GARX02,2,0,5,2,13,5,2,1,0,1,3
2012-12,Cumbria Constabulary,GARX03,5,0,1,25,145,10,83,24,12,19,1
2012-12,Cumbria Constabulary,GARY05,1,0,0,7,9,1,0,2,1,1,1
2012-12,Cumbria Constabulary,GARY04,3,0,1,3,10,7,0,2,0,1,0
2012-12,Cumbria Constabulary,GARY07,1,0,1,1,9,2,0,4,0,0,0
2012-12,Cumbria Constabulary,GARY06,0,0,0,2,6,2,0,4,2,0,2
2012-12,Cumbria Constabulary,GARX08,13,0,14,7,60,24,6,3,5,6,3
2012-12,Cumbria Constabulary,GARX09,7,0,7,10,58,16,3,3,1,2,1
2012-12,Cumbria Constabulary,GARY03,5,0,1,1,10,2,0,4,1,1,0
2012-12,Cumbria Constabulary,GARY02,3,0,1,9,12,3,0,3,1,0,1
2012-12,Cumbria Constabulary,GARU10,0,0,1,3,11,6,1,3,0,0,0
2012-12,Cumbria Constabulary,GARU11,0,0,0,4,16,1,0,0,0,0,0
2012-12,Cumbria Constabulary,GARZ02,4,0,0,37,89,24,6,14,11,9,5
2012-12,Cumbria Constabulary,GARZ03,1,0,1,1,8,3,0,1,0,1,0
2012-12,Cumbria Constabulary,GARZ01,0,0,1,12,23,6,2,1,6,0,0
