Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Criminal damage and arson,Shoplifting,Other theft,Drugs,Public disorder and weapons,Other crime
2012-07,Lancashire Constabulary,E37,0,0,0,2,24,1,0,4,1,0,0
2012-07,Lancashire Constabulary,E36,2,0,2,4,37,2,0,2,1,1,0
2012-07,Lancashire Constabulary,E35,0,0,5,3,69,4,1,7,1,1,2
2012-07,Lancashire Constabulary,F23,6,0,3,4,48,6,4,7,3,3,3
2012-07,Lancashire Constabulary,F22,5,0,2,5,31,9,2,5,3,0,2
2012-07,Lancashire Constabulary,F21,13,1,5,8,54,10,5,17,0,3,1
2012-07,Lancashire Constabulary,E34,1,0,0,5,15,1,0,0,2,0,0
2012-07,Lancashire Constabulary,C39,4,0,9,8,48,9,2,9,4,0,3
2012-07,Lancashire Constabulary,C38,1,0,3,4,33,4,5,3,0,0,1
2012-07,Lancashire Constabulary,F25,6,0,2,5,31,7,0,8,2,0,5
2012-07,Lancashire Constabulary,F24,7,0,2,5,26,2,0,2,0,2,2
2012-07,Lancashire Constabulary,C35,5,0,0,0,3,0,0,1,0,0,1
2012-07,Lancashire Constabulary,C34,2,0,4,5,19,2,0,4,0,0,2
2012-07,Lancashire Constabulary,C37,6,0,5,3,19,2,0,10,7,1,0
2012-07,Lancashire Constabulary,C36,4,0,1,2,22,3,0,8,0,0,0
2012-07,Lancashire Constabulary,C31,0,0,4,1,16,2,0,3,1,0,1
2012-07,Lancashire Constabulary,C30,3,0,3,8,40,2,6,7,4,2,0
2012-07,Lancashire Constabulary,C33,0,0,4,1,6,0,0,0,0,0,0
2012-07,Lancashire Constabulary,C32,0,0,3,1,7,2,1,0,0,0,2
2012-07,Lancashire Constabulary,E31,9,0,1,5,30,14,0,5,0,1,2
2012-07,Lancashire Constabulary,E30,9,0,5,5,80,9,2,6,6,2,2
2012-07,Lancashire Constabulary,F1,10,3,9,16,81,17,1,18,3,3,4
2012-07,Lancashire Constabulary,F20,12,0,6,2,25,8,0,5,0,1,0
2012-07,Lancashire Constabulary,C22,6,0,4,0,45,2,1,7,1,0,1
2012-07,Lancashire Constabulary,C23,4,0,2,9,59,14,1,5,1,2,0
2012-07,Lancashire Constabulary,C20,2,0,0,6,55,9,0,8,3,6,0
2012-07,Lancashire Constabulary,C21,1,0,2,7,20,5,0,8,2,0,1
2012-07,Lancashire Constabulary,C26,4,0,1,5,23,6,0,4,2,0,1
2012-07,Lancashire Constabulary,C27,5,0,4,4,26,7,1,4,0,0,0
2012-07,Lancashire Constabulary,C24,4,0,5,6,23,6,3,5,2,2,4
2012-07,Lancashire Constabulary,C25,14,1,18,21,70,10,3,19,3,2,7
2012-07,Lancashire Constabulary,C28,0,0,0,0,1,0,0,0,0,0,0
